Date,Open,High,Low,Close,Volume,"('Adj Close', 'K')","('Close', 'K')","('High', 'K')","('Low', 'K')","('Open', 'K')","('Volume', 'K')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,55.88999938964844,57.95000076293945,55.72999954223633,57.7599983215332,3187500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,57.93000030517578,58.22999954223633,57.290000915527344,57.47999954223633,2575400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,57.58000183105469,57.79999923706055,56.83000183105469,56.84000015258789,2489800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,56.84000015258789,57.02000045776367,56.220001220703125,56.65999984741211,2898100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,56.560001373291016,56.880001068115234,56.34999847412109,56.540000915527344,3357500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,56.2400016784668,56.459999084472656,55.88999938964844,56.38999938964844,2523400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,56.43000030517578,56.59000015258789,55.59999847412109,55.790000915527344,2808000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,55.68000030517578,55.72999954223633,55.13999938964844,55.25,3143200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,55.45000076293945,55.75,55.040000915527344,55.41999816894531,3129900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,55.2599983215332,55.310001373291016,54.0099983215332,54.13999938964844,3256900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,53.90999984741211,54.81999969482422,53.709999084472656,54.52999877929688,1971600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,54.25,54.59000015258789,53.959999084472656,54.560001373291016,1610600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,54.61000061035156,54.61000061035156,53.83000183105469,53.93000030517578,2017200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,53.63999938964844,54.0,53.310001373291016,53.61000061035156,2652500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,53.79999923706055,54.52999877929688,53.5099983215332,54.45000076293945,2798600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,54.36000061035156,54.400001525878906,53.41999816894531,53.470001220703125,4233000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,53.68999862670898,54.7599983215332,53.5099983215332,54.630001068115234,2369400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,54.790000915527344,55.09000015258789,54.65999984741211,54.7400016784668,2300300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,54.790000915527344,54.900001525878906,54.540000915527344,54.790000915527344,2193400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,54.7400016784668,55.29999923706055,54.5,55.290000915527344,1661800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,55.25,55.41999816894531,54.75,54.7599983215332,4600500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,54.68999862670898,55.630001068115234,53.88999938964844,55.619998931884766,2131000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,55.630001068115234,55.900001525878906,54.77000045776367,55.060001373291016,2250800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,54.75,54.9900016784668,54.11000061035156,54.119998931884766,2836400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,53.970001220703125,54.77999877929688,53.869998931884766,54.43000030517578,3243400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,54.59000015258789,54.720001220703125,53.65999984741211,53.68999862670898,3989200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,55.5,56.56999969482422,54.5099983215332,54.93999862670898,6521000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,54.72999954223633,54.75,53.119998931884766,53.4900016784668,3433300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,53.290000915527344,54.65999984741211,53.290000915527344,54.650001525878906,2762700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,54.68000030517578,55.130001068115234,53.59999847412109,54.209999084472656,2804100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,54.060001373291016,54.29999923706055,53.380001068115234,53.9900016784668,2576000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,54.29999923706055,55.470001220703125,54.22999954223633,55.38999938964844,3047200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,55.220001220703125,55.84999847412109,54.959999084472656,55.470001220703125,2836800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,55.619998931884766,56.88999938964844,55.310001373291016,56.130001068115234,3114200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,56.33000183105469,56.720001220703125,55.95000076293945,56.45000076293945,2646100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,55.93000030517578,57.38999938964844,55.47999954223633,56.97999954223633,4301500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,56.84000015258789,57.380001068115234,56.40999984741211,56.43000030517578,2612500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,56.43999862670898,56.869998931884766,56.130001068115234,56.43999862670898,2319800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,56.34999847412109,56.59999847412109,55.38999938964844,55.630001068115234,1746800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,55.709999084472656,56.130001068115234,55.459999084472656,56.11000061035156,2045100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,55.880001068115234,55.97999954223633,55.09999847412109,55.150001525878906,3826200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,55.31999969482422,55.45000076293945,54.43000030517578,54.83000183105469,2430100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,53.650001525878906,54.08000183105469,52.97999954223633,53.720001220703125,4933000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,53.86000061035156,53.9900016784668,53.31999969482422,53.41999816894531,3050900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,53.77999877929688,54.18000030517578,53.619998931884766,53.86000061035156,2721100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,53.93999862670898,54.02999877929688,53.09999847412109,53.59999847412109,2843200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,53.52999877929688,54.43999862670898,53.09999847412109,54.209999084472656,2560300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,53.66999816894531,54.47999954223633,53.33000183105469,54.150001525878906,2644700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,54.119998931884766,54.2599983215332,53.58000183105469,53.84999847412109,2913800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,54.220001220703125,54.34999847412109,53.77999877929688,54.0,3620600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,53.720001220703125,53.79999923706055,52.459999084472656,52.93999862670898,4276800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,52.59000015258789,53.63999938964844,52.52999877929688,53.560001373291016,22197500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,53.40999984741211,55.20000076293945,53.40999984741211,54.77000045776367,3785700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,54.91999816894531,55.40999984741211,54.470001220703125,55.20000076293945,4455300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,55.45000076293945,56.13999938964844,54.90999984741211,55.13999938964844,3398100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,55.06999969482422,56.36000061035156,54.70000076293945,56.11000061035156,3453200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,56.18000030517578,56.18000030517578,55.220001220703125,55.54999923706055,3614400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,55.75,55.90999984741211,55.40999984741211,55.650001525878906,2018500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,55.79999923706055,56.15999984741211,55.650001525878906,55.88999938964844,2415500.0,,,,,,,,,,
