Date,Open,High,Low,Close,Volume,"('Adj Close', 'HDSN')","('Close', 'HDSN')","('High', 'HDSN')","('Low', 'HDSN')","('Open', 'HDSN')","('Volume', 'HDSN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.40999984741211,13.960000038146973,13.40999984741211,13.899999618530272,279200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,13.880000114440918,14.039999961853027,13.609999656677246,14.010000228881836,370900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,14.079999923706056,15.029999732971191,13.960000038146973,13.970000267028809,853400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,13.890000343322754,13.890000343322754,13.359999656677246,13.460000038146973,531300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,13.4399995803833,13.520000457763672,13.15999984741211,13.220000267028809,272700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,13.0600004196167,13.06999969482422,12.6899995803833,12.960000038146973,319800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,12.869999885559082,13.199999809265137,12.800000190734863,13.1899995803833,253800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,13.1899995803833,13.25,12.84000015258789,13.210000038146973,291000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,13.359999656677246,13.359999656677246,12.84000015258789,13.0,165600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,12.979999542236328,13.039999961853027,12.720000267028809,12.779999732971191,175800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.649999618530272,12.649999618530272,12.460000038146973,12.609999656677246,169400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.619999885559082,12.739999771118164,12.210000038146973,12.289999961853027,309700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,12.420000076293944,12.420000076293944,11.770000457763672,12.0,626500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.020000457763672,12.489999771118164,12.020000457763672,12.199999809265137,345400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,12.300000190734863,12.399999618530272,12.020000457763672,12.029999732971191,212200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,12.06999969482422,12.199999809265137,11.789999961853027,11.789999961853027,237500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,11.899999618530272,12.079999923706056,11.81999969482422,11.920000076293944,235600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,11.960000038146973,12.06999969482422,11.8100004196167,12.039999961853027,261800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,12.029999732971191,12.579999923706056,11.949999809265137,12.489999771118164,463100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,12.5,12.75,12.449999809265137,12.729999542236328,958200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,12.760000228881836,13.039999961853027,12.649999618530272,12.68000030517578,447600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,12.649999618530272,13.079999923706056,12.649999618530272,12.829999923706056,280100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,12.760000228881836,13.1899995803833,12.739999771118164,12.9399995803833,421900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,12.869999885559082,12.979999542236328,12.59000015258789,12.869999885559082,423200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,12.8100004196167,13.140000343322754,12.75,13.0600004196167,466600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,13.15999984741211,13.479999542236328,12.90999984741211,13.470000267028809,351600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,13.470000267028809,13.579999923706056,13.09000015258789,13.229999542236328,405000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,13.31999969482422,14.5,13.279999732971191,14.479999542236328,578400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,14.5,14.869999885559082,14.40999984741211,14.770000457763672,430100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,14.3100004196167,14.619999885559082,14.100000381469728,14.210000038146973,447600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,14.350000381469728,14.869999885559082,14.270000457763672,14.789999961853027,296400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,14.90999984741211,14.949999809265137,14.239999771118164,14.6899995803833,369000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,14.699999809265137,15.079999923706056,14.40999984741211,14.84000015258789,485700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,14.6899995803833,14.829999923706056,14.220000267028809,14.329999923706056,480400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,14.279999732971191,14.350000381469728,14.119999885559082,14.199999809265137,220600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,14.18000030517578,14.649999618530272,14.109999656677246,14.579999923706056,374600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,14.56999969482422,14.890000343322754,14.399999618530272,14.770000457763672,202400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,14.789999961853027,15.239999771118164,14.6899995803833,14.960000038146973,300900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,15.15999984741211,15.18000030517578,14.789999961853027,14.890000343322754,281500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,14.829999923706056,14.869999885559082,14.529999732971191,14.539999961853027,192800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,14.649999618530272,14.850000381469728,14.609999656677246,14.649999618530272,394700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,14.699999809265137,14.699999809265137,14.359999656677246,14.5600004196167,351300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,14.649999618530272,14.6899995803833,14.1899995803833,14.270000457763672,430700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,14.260000228881836,14.59000015258789,14.029999732971191,14.06999969482422,654800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,14.279999732971191,14.279999732971191,13.609999656677246,14.220000267028809,497100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,12.479999542236328,12.609999656677246,11.56999969482422,11.59000015258789,2131200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,11.630000114440918,12.279999732971191,11.600000381469728,11.68000030517578,766200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,11.739999771118164,11.739999771118164,11.06999969482422,11.630000114440918,644900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,11.56999969482422,11.579999923706056,11.1899995803833,11.350000381469728,482000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,11.300000190734863,11.369999885559082,11.119999885559082,11.260000228881836,389300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,11.289999961853027,11.619999885559082,11.210000038146973,11.59000015258789,406500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,11.5,11.869999885559082,11.5,11.710000038146973,605800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,11.6899995803833,11.770000457763672,11.510000228881836,11.710000038146973,278800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,11.699999809265137,12.119999885559082,11.699999809265137,12.119999885559082,246600.0,,,,,,,,,,
