Date,Open,High,Low,Close,Volume,"('Adj Close', 'DVN')","('Close', 'DVN')","('High', 'DVN')","('Low', 'DVN')","('Open', 'DVN')","('Volume', 'DVN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,45.619998931884766,46.4900016784668,45.54999923706055,45.84000015258789,7489500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,45.68999862670898,46.84000015258789,45.52000045776367,46.810001373291016,7374600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,47.040000915527344,47.34999847412109,45.560001373291016,45.630001068115234,8311400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,45.97999954223633,46.08000183105469,45.52000045776367,45.93999862670898,7071800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,45.150001525878906,45.52999877929688,44.33000183105469,45.52999877929688,8222300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,45.59000015258789,45.650001525878906,44.54999923706055,44.77000045776367,7532800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,44.77000045776367,44.81999969482422,43.84000015258789,43.93999862670898,10531300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,44.08000183105469,44.25,43.43000030517578,43.59000015258789,10739000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,44.43999862670898,44.52999877929688,42.66999816894531,42.77000045776367,12739700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,42.52999877929688,42.75,41.52000045776367,41.68000030517578,13084600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,41.290000915527344,41.4900016784668,40.810001373291016,41.09000015258789,11802700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,40.97999954223633,41.209999084472656,40.5099983215332,41.08000183105469,10038500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,41.04999923706055,41.11000061035156,40.619998931884766,40.970001220703125,9163300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,40.79999923706055,41.619998931884766,40.560001373291016,41.18000030517578,9522600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,41.220001220703125,41.84000015258789,41.060001373291016,41.29999923706055,5843100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,41.70000076293945,41.880001068115234,41.27000045776367,41.619998931884766,8160700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,41.79999923706055,42.5,41.470001220703125,42.4900016784668,8101500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,42.38999938964844,42.77000045776367,42.119998931884766,42.619998931884766,5768600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.58000183105469,42.810001373291016,42.02999877929688,42.77000045776367,5362500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,42.470001220703125,43.36000061035156,42.40999984741211,43.31999969482422,6014800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,43.18000030517578,43.220001220703125,42.0099983215332,42.02000045776367,6996900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,42.290000915527344,42.619998931884766,41.47999954223633,41.79999923706055,7886700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,41.72999954223633,41.81999969482422,41.209999084472656,41.29999923706055,6948600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,41.06999969482422,41.13999938964844,40.470001220703125,40.68999862670898,7451100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,40.93000030517578,41.5,40.7400016784668,41.08000183105469,6864000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,41.16999816894531,41.470001220703125,40.68999862670898,41.310001373291016,6761800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,41.33000183105469,42.4900016784668,41.310001373291016,42.40999984741211,11090600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,42.38999938964844,42.58000183105469,41.34999847412109,41.59000015258789,7462200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,41.790000915527344,42.59000015258789,41.7599983215332,42.2400016784668,7972800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,42.08000183105469,42.27000045776367,41.40999984741211,41.900001525878906,6512500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,42.04999923706055,42.5,41.650001525878906,41.84000015258789,6715300.0,,,,,,,,,,
