Date,Open,High,Low,Close,Volume,"('Adj Close', 'CARM')","('Close', 'CARM')","('High', 'CARM')","('Low', 'CARM')","('Open', 'CARM')","('Volume', 'CARM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.9200000762939453,3.059999942779541,2.6700000762939453,2.8399999141693115,238400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.809999942779541,2.880000114440918,2.720999956130981,2.789999961853028,122100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.809999942779541,2.809999942779541,2.690000057220459,2.7300000190734863,91700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.720000028610229,2.720000028610229,2.5799999237060547,2.630000114440918,125800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.609999895095825,2.9100000858306885,2.549999952316284,2.880000114440918,206800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.9100000858306885,2.9100000858306885,2.6700000762939453,2.789999961853028,183200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.880000114440918,2.9200000762939453,2.7100000381469727,2.759999990463257,113600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.940000057220459,2.940000057220459,2.5899999141693115,2.5999999046325684,127200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.6600000858306885,2.6700000762939453,2.5299999713897705,2.5899999141693115,67400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.549999952316284,2.569999933242798,2.299999952316284,2.390000104904175,158300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.414999961853028,2.4200000762939453,2.305000066757202,2.380000114440918,76900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.380000114440918,2.470000028610229,2.3299999237060547,2.3499999046325684,91100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.380000114440918,2.390000104904175,2.119999885559082,2.289999961853028,120800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.3499999046325684,2.490000009536743,2.299999952316284,2.450000047683716,125600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.450000047683716,2.509999990463257,2.319999933242798,2.369999885559082,72400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.390000104904175,2.400000095367432,2.2300000190734863,2.299999952316284,77700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.299999952316284,2.299999952316284,2.150000095367432,2.2100000381469727,99300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.25,2.2699999809265137,2.0199999809265137,2.150000095367432,160400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.180000066757202,2.380000114440918,2.0799999237060547,2.3399999141693115,114900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.359999895095825,2.380000114440918,2.1600000858306885,2.200000047683716,77400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.1700000762939453,2.240000009536743,2.0899999141693115,2.0999999046325684,104300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.0999999046325684,2.2100000381469727,2.049999952316284,2.1600000858306885,103200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.200000047683716,2.240000009536743,2.0299999713897705,2.140000104904175,85500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.109999895095825,2.1700000762939453,1.9700000286102293,2.049999952316284,262900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.069999933242798,2.150000095367432,1.9700000286102293,2.0999999046325684,117300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.0999999046325684,2.109999895095825,1.9600000381469729,2.009999990463257,103400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.0,2.150000095367432,1.9900000095367432,2.0999999046325684,101900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.109999895095825,2.150000095367432,2.0299999713897705,2.109999895095825,49700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.109999895095825,2.400000095367432,2.109999895095825,2.259999990463257,218800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.190000057220459,2.400000095367432,2.049999952316284,2.069999933242798,160000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.1600000858306885,2.200000047683716,2.069999933242798,2.130000114440918,88400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.130000114440918,2.309999942779541,2.130000114440918,2.289999961853028,106400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.2799999713897705,2.336999893188477,2.25,2.299999952316284,78700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.25,2.450000047683716,2.25,2.4100000858306885,208800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.4100000858306885,2.565000057220459,2.4100000858306885,2.450000047683716,306700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.450000047683716,2.5799999237060547,2.440000057220459,2.4800000190734863,158700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.5199999809265137,2.549999952316284,2.259999990463257,2.4200000762939453,173100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.430000066757202,2.569999933242798,2.400000095367432,2.5299999713897705,187100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.5799999237060547,2.5999999046325684,2.4100000858306885,2.539999961853028,233100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.509999990463257,2.5999999046325684,2.453000068664551,2.549999952316284,301500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.5999999046325684,2.640000104904175,2.509999990463257,2.5799999237060547,169500.0,,,,,,,,,,
