Date,Open,High,Low,Close,Volume,"('Adj Close', 'NKTX')","('Close', 'NKTX')","('High', 'NKTX')","('Low', 'NKTX')","('Open', 'NKTX')","('Volume', 'NKTX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.409999847412109,7.050000190734863,6.052000045776367,6.369999885559082,1673000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.21999979019165,6.239999771118164,5.372000217437744,5.590000152587891,2012100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.630000114440918,6.28000020980835,5.5,6.005000114440918,1196400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.949999809265137,6.159999847412109,5.53000020980835,6.059999942779541,1264900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.989999771118164,11.229999542236328,5.900000095367432,10.729999542236328,46117100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.34000015258789,11.619999885559082,9.850000381469728,10.199999809265137,13944500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.210000038146973,10.678999900817873,9.470000267028809,9.899999618530272,3304800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,9.93000030517578,10.329999923706056,9.210000038146973,9.710000038146973,2414500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,9.729999542236328,10.25,8.854999542236328,8.90999984741211,2019100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,8.739999771118164,9.005000114440918,8.039999961853027,8.6899995803833,1943600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,8.550000190734863,9.289999961853027,8.460000038146973,8.979999542236328,2053900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,9.140000343322754,9.229000091552734,8.3100004196167,8.510000228881836,1978900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,8.390000343322754,8.4350004196167,7.019999980926514,7.420000076293945,2040900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.5,7.994999885559082,7.289999961853027,7.880000114440918,979900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.920000076293945,8.119999885559082,7.559999942779541,7.909999847412109,602200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.0600004196167,8.460000038146973,7.909999847412109,8.300000190734863,1050500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,8.369999885559082,8.994999885559082,8.260000228881836,8.899999618530273,1120000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,9.0600004196167,9.324999809265137,8.640000343322754,9.170000076293944,889600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,9.289999961853027,9.579999923706056,8.819999694824219,9.5,1014800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,9.369999885559082,9.699999809265137,9.09000015258789,9.229999542236328,696800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,9.149999618530272,9.600000381469728,8.979999542236328,9.039999961853027,1007600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,9.18000030517578,10.68299961090088,9.050000190734863,10.609999656677246,1095500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.539999961853027,11.119999885559082,9.09000015258789,9.65999984741211,2045200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,9.770000457763672,9.8100004196167,9.06999969482422,9.119999885559082,843500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,9.140000343322754,10.270000457763672,8.869999885559082,10.210000038146973,1390100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.0,10.390000343322754,9.859999656677246,10.15999984741211,530700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.199999809265137,11.029999732971191,10.0,10.960000038146973,573300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,11.039999961853027,11.350000381469728,10.920000076293944,11.109999656677246,473600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,11.220000267028809,12.199999809265137,11.220000267028809,11.3100004196167,1111200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,11.050000190734863,11.140000343322754,10.140000343322754,10.46500015258789,860700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,10.9399995803833,11.09000015258789,10.279999732971191,10.28499984741211,480400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,10.420000076293944,10.5600004196167,9.979999542236328,10.470000267028809,775900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,10.449999809265137,10.970000267028809,10.260000228881836,10.84000015258789,901500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,10.5600004196167,10.760000228881836,9.949999809265137,10.31999969482422,481500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,10.199999809265137,10.199999809265137,9.399999618530272,9.529999732971191,480600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,9.56999969482422,9.949999809265137,9.5,9.5,448800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,9.800000190734863,10.0,9.489999771118164,9.600000381469728,276600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,9.5600004196167,10.40999984741211,9.5600004196167,10.34000015258789,471900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,10.729999542236328,11.800000190734863,10.56999969482422,11.4399995803833,735700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,11.670000076293944,11.670000076293944,10.800000190734863,10.869999885559082,636000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,11.279999732971191,12.276000022888184,11.18000030517578,12.079999923706056,868300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,12.5,13.010000228881836,12.079999923706056,12.84000015258789,843200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,13.579999923706056,13.859999656677246,12.06999969482422,13.09000015258789,965300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,13.18000030517578,13.515000343322754,12.670000076293944,13.220000267028809,670800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,13.470000267028809,15.829999923706056,13.236000061035156,15.710000038146973,1077500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,15.920000076293944,16.239999771118164,14.65999984741211,14.880000114440918,1209500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,15.130000114440918,15.65999984741211,14.331000328063965,14.630000114440918,818900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,14.529999732971191,15.109999656677246,13.710000038146973,14.0,616400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,14.119999885559082,14.31999969482422,12.899999618530272,13.100000381469728,889700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,12.789999961853027,13.470000267028809,12.75,12.899999618530272,470500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,12.75,12.821999549865724,11.34000015258789,11.380000114440918,858300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,11.75,12.529999732971191,11.029999732971191,12.164999961853027,722300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,12.239999771118164,12.239999771118164,10.880000114440918,11.399999618530272,540300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,11.149999618530272,12.56999969482422,11.039999961853027,12.220000267028809,608100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,12.220000267028809,12.869999885559082,11.800000190734863,12.789999961853027,449300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,13.1899995803833,13.899999618530272,12.6899995803833,12.979999542236328,675600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,10.0,11.16100025177002,8.470000267028809,8.920000076293945,3381200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,10.46500015258789,11.343000411987305,10.15999984741211,10.489999771118164,4832700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,10.8100004196167,11.210000038146973,9.300000190734863,9.869999885559082,2030500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,9.880000114440918,11.4399995803833,9.81999969482422,11.085000038146973,2624500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,10.800000190734863,11.369999885559082,10.59000015258789,10.8100004196167,1197000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,11.585000038146973,11.83899974822998,10.5600004196167,10.81999969482422,1550700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,10.359999656677246,10.479999542236328,9.600000381469728,9.890000343322754,929900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,9.8100004196167,10.335000038146973,9.130000114440918,9.484999656677246,1210700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,9.710000038146973,10.15999984741211,9.390000343322754,9.399999618530272,1511500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,9.380000114440918,9.699999809265137,9.06999969482422,9.390000343322754,677700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,9.520000457763672,9.520000457763672,8.850000381469727,8.859999656677246,1046300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,8.850000381469727,9.039999961853027,8.5600004196167,8.75,840300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,8.489999771118164,8.59000015258789,7.869999885559082,8.0600004196167,1146200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,8.220000267028809,8.90999984741211,7.748000144958496,8.800000190734863,1417400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,8.640000343322754,9.109999656677246,8.59000015258789,8.739999771118164,692700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,8.664999961853027,9.09000015258789,8.552000045776367,8.729999542236328,1020500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,8.529999732971191,8.529999732971191,7.519999980926514,7.789999961853027,1060300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,7.849999904632568,7.989999771118164,7.650000095367432,7.860000133514404,1082300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,7.820000171661377,7.880000114440918,7.349999904632568,7.789999961853027,680400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,7.699999809265137,7.960000038146973,7.179999828338623,7.289999961853027,730400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,7.25,7.630000114440918,7.190000057220459,7.389999866485596,827400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,7.449999809265137,7.820000171661377,7.289999961853027,7.559999942779541,711500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,7.5,7.559999942779541,7.019999980926514,7.170000076293945,675900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,6.960000038146973,7.0,6.46999979019165,6.820000171661377,1547900.0,,,,,,,,,,
