Date,Open,High,Low,Close,Volume,"('Adj Close', 'WMG')","('Close', 'WMG')","('High', 'WMG')","('Low', 'WMG')","('Open', 'WMG')","('Volume', 'WMG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.5,36.34000015258789,35.5,35.81999969482422,1860000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,35.70000076293945,35.83000183105469,34.08000183105469,34.150001525878906,2258700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,34.290000915527344,34.56999969482422,34.0099983215332,34.22999954223633,1324300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,33.970001220703125,34.380001068115234,33.970001220703125,34.099998474121094,1373400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,34.11000061035156,34.81999969482422,34.08000183105469,34.72999954223633,960300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,34.5099983215332,34.790000915527344,34.349998474121094,34.54999923706055,452800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,34.619998931884766,34.689998626708984,34.189998626708984,34.5099983215332,549200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,34.619998931884766,35.040000915527344,34.314998626708984,34.65999984741211,1038000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,34.70000076293945,35.584999084472656,34.599998474121094,35.54999923706055,1286800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,35.63999938964844,36.11000061035156,35.435001373291016,35.939998626708984,1811300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,35.79999923706055,35.959999084472656,35.290000915527344,35.79999923706055,1030300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,36.02000045776367,36.27999877929688,35.689998626708984,36.220001220703125,1021000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,36.400001525878906,36.55500030517578,35.91999816894531,36.400001525878906,1094900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,36.43000030517578,36.54999923706055,36.06999969482422,36.290000915527344,720700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,36.41999816894531,36.79999923706055,36.220001220703125,36.43000030517578,1001500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,36.7599983215332,36.7599983215332,35.93000030517578,36.04999923706055,1247300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,36.43999862670898,36.54999923706055,35.9900016784668,36.150001525878906,1037200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,36.18999862670898,37.369998931884766,36.040000915527344,37.22999954223633,1730400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,37.18000030517578,37.27999877929688,36.650001525878906,37.060001373291016,1283300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,37.060001373291016,37.5,36.75,37.02999877929688,955900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.060001373291016,37.11000061035156,36.34000015258789,36.4900016784668,1364600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,36.68000030517578,37.150001525878906,36.209999084472656,37.130001068115234,1290800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,37.119998931884766,37.18999862670898,36.4900016784668,36.65999984741211,1008300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,36.88999938964844,37.04999923706055,36.36000061035156,36.400001525878906,2011100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,36.400001525878906,36.619998931884766,35.959999084472656,36.400001525878906,1766600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,36.52999877929688,36.63999938964844,35.77000045776367,36.18999862670898,2903200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,37.41999816894531,38.04999923706055,34.59000015258789,35.290000915527344,3724900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,35.27000045776367,36.130001068115234,34.834999084472656,35.709999084472656,1652900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,35.79999923706055,36.64500045776367,35.599998474121094,36.36000061035156,1870100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,36.02000045776367,36.257999420166016,35.599998474121094,36.09999847412109,966400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,36.27999877929688,36.560001373291016,35.93000030517578,36.4900016784668,976400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,36.5,36.810001373291016,35.8380012512207,35.93000030517578,1449600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,35.970001220703125,36.220001220703125,35.209999084472656,35.540000915527344,1981600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,35.279998779296875,35.66999816894531,35.06999969482422,35.650001525878906,1157200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,35.220001220703125,35.52000045776367,34.56999969482422,34.7400016784668,894400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,34.88999938964844,35.02000045776367,34.439998626708984,34.560001373291016,1031700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,34.619998931884766,34.66999816894531,34.150001525878906,34.380001068115234,1847700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,34.43000030517578,34.7400016784668,34.18000030517578,34.29999923706055,1408300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,34.290000915527344,34.68000030517578,34.16999816894531,34.52000045776367,1571000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,34.209999084472656,34.630001068115234,34.11000061035156,34.439998626708984,1825800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,34.72999954223633,35.380001068115234,34.56999969482422,34.93000030517578,2312600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,34.72999954223633,35.52000045776367,34.470001220703125,35.47999954223633,1401800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,35.5,35.77000045776367,35.22999954223633,35.41999816894531,1512100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,35.25,35.630001068115234,35.04999923706055,35.619998931884766,1254000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,35.630001068115234,35.790000915527344,35.13999938964844,35.29999923706055,1591100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,35.4900016784668,35.4900016784668,33.459999084472656,34.029998779296875,1996300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,34.0,34.22999954223633,33.564998626708984,33.93000030517578,1223600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,33.790000915527344,34.310001373291016,33.68000030517578,34.060001373291016,948800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,34.060001373291016,34.369998931884766,33.71099853515625,33.939998626708984,1038500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,33.86000061035156,34.119998931884766,33.09000015258789,33.20000076293945,1150000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,33.31999969482422,33.34000015258789,32.689998626708984,32.95000076293945,1265000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,32.790000915527344,33.22999954223633,32.7400016784668,32.939998626708984,1306100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,32.95000076293945,33.68000030517578,32.875,33.33000183105469,856900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,33.13999938964844,33.36000061035156,32.900001525878906,33.06999969482422,612300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,33.18000030517578,33.40999984741211,32.9900016784668,33.119998931884766,967100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,33.150001525878906,33.52000045776367,32.47999954223633,32.5,784400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,32.290000915527344,32.63999938964844,31.761999130249023,32.58000183105469,987300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,32.5,32.52000045776367,32.0,32.11000061035156,761500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,32.2599983215332,32.939998626708984,32.130001068115234,32.77000045776367,1096200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,32.810001373291016,33.34000015258789,32.72999954223633,33.31999969482422,816800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,33.439998626708984,33.45000076293945,32.76499938964844,33.02000045776367,686500.0,,,,,,,,,,
