Date,Open,High,Low,Close,Volume,"('Adj Close', 'NVT')","('Close', 'NVT')","('High', 'NVT')","('Low', 'NVT')","('Open', 'NVT')","('Volume', 'NVT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,58.61000061035156,58.91999816894531,57.79999923706055,58.130001068115234,1064800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,57.56999969482422,57.56999969482422,55.86000061035156,56.08000183105469,1476700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.43999862670898,56.790000915527344,56.16999816894531,56.27999877929688,782300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,56.09000015258789,56.54999923706055,55.81999969482422,56.36000061035156,798500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,56.709999084472656,57.45000076293945,56.09000015258789,57.43000030517578,678500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,56.65999984741211,57.220001220703125,56.14500045776367,56.959999084472656,1287300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,56.97999954223633,57.14500045776367,56.06999969482422,56.5099983215332,1246500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,56.43000030517578,56.66999816894531,55.52999877929688,56.58000183105469,728700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,56.5,56.93000030517578,55.68000030517578,56.2599983215332,599000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,55.58000183105469,56.27000045776367,55.18999862670898,56.2599983215332,660200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,55.459999084472656,56.16999816894531,55.459999084472656,55.77999877929688,651400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,56.06999969482422,56.38999938964844,55.619998931884766,56.27999877929688,482300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,56.52000045776367,58.040000915527344,56.0,58.040000915527344,1002700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,58.68000030517578,59.040000915527344,58.130001068115234,58.5,836600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,58.52000045776367,58.72999954223633,57.54499816894531,57.93000030517578,696600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,58.58000183105469,58.9900016784668,57.82500076293945,57.86000061035156,882200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,58.47999954223633,58.88999938964844,58.04999923706055,58.380001068115234,836900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,58.68999862670898,59.68999862670898,58.380001068115234,58.869998931884766,1042500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,58.61000061035156,59.75,58.61000061035156,59.72999954223633,640000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,59.68000030517578,61.72999954223633,59.68000030517578,61.43999862670898,1588900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,61.16999816894531,61.459999084472656,60.0099983215332,60.040000915527344,1058200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,60.58000183105469,62.68000030517578,60.58000183105469,62.5,1651300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,62.31999969482422,63.94499969482422,62.31999969482422,63.43000030517578,2034400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,62.83000183105469,63.83000183105469,62.2599983215332,63.0099983215332,2434000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,63.43999862670898,66.08999633789062,60.290000915527344,61.81999969482422,3949200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,62.58000183105469,64.52999877929688,61.88999938964844,63.970001220703125,1903000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,64.08000183105469,64.87999725341797,63.720001220703125,64.29000091552734,1840800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,64.12999725341797,64.70999908447266,63.540000915527344,64.05000305175781,1360500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,63.93999862670898,64.36000061035156,63.369998931884766,63.790000915527344,801400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,62.0099983215332,62.7599983215332,61.22999954223633,62.209999084472656,1627100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,62.72999954223633,63.4900016784668,62.27999877929688,63.380001068115234,1235400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,64.0,64.0,62.470001220703125,63.25,1493500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,63.38999938964844,64.7699966430664,63.08000183105469,63.56999969482422,1309100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,62.93000030517578,63.470001220703125,62.2400016784668,62.709999084472656,918000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,62.31999969482422,63.22999954223633,62.11000061035156,63.20000076293945,1030900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,64.52999877929688,66.58499908447266,64.52999877929688,65.62999725341797,1582500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,65.83000183105469,66.47000122070312,65.43000030517578,66.16999816894531,1038800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,66.16999816894531,66.41000366210938,65.81999969482422,66.12000274658203,707300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,66.80999755859375,66.94999694824219,65.95999908447266,66.23999786376953,1245000.0,,,,,,,,,,
