Date,Open,High,Low,Close,Volume,"('Adj Close', 'HSII')","('Close', 'HSII')","('High', 'HSII')","('Low', 'HSII')","('Open', 'HSII')","('Volume', 'HSII')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.299999237060547,29.670000076293945,28.440000534057617,28.559999465942383,255600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,28.459999084472656,28.729999542236328,27.84000015258789,27.920000076293945,84400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.040000915527344,28.040000915527344,27.149999618530277,27.229999542236328,94400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.09000015258789,27.440000534057617,26.649999618530277,27.309999465942383,157200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.399999618530277,28.01000022888184,27.32999992370605,27.8799991607666,150500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,27.559999465942383,27.559999465942383,27.01000022888184,27.209999084472656,87700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,27.200000762939453,27.299999237060547,26.86000061035156,27.299999237060547,88700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,27.32999992370605,27.32999992370605,26.520000457763672,27.26000022888184,115700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,27.6200008392334,27.6200008392334,27.059999465942383,27.21999931335449,72300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,26.950000762939453,27.239999771118164,26.729999542236328,27.1200008392334,107100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.809999465942383,27.26000022888184,26.809999465942383,27.200000762939453,154700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.350000381469727,27.63999938964844,27.100000381469727,27.6200008392334,91500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.799999237060547,27.799999237060547,27.06999969482422,27.68000030517578,70700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,27.920000076293945,28.43000030517578,27.82999992370605,28.3799991607666,74100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.600000381469727,28.700000762939453,28.18000030517578,28.200000762939453,116300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,28.32999992370605,29.270000457763672,28.200000762939453,29.270000457763672,135200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,29.56999969482422,29.600000381469727,28.8799991607666,29.15999984741211,167000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,29.3700008392334,29.700000762939453,28.799999237060547,29.559999465942383,292400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,29.899999618530277,30.34000015258789,29.600000381469727,30.21999931335449,108400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,30.01000022888184,30.399999618530277,29.799999237060547,30.209999084472656,193700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,29.979999542236328,30.540000915527344,29.940000534057617,29.96999931335449,152600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,30.25,30.46999931335449,29.489999771118164,30.40999984741211,146000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,30.1299991607666,30.82999992370605,29.96999931335449,30.729999542236328,113600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,30.6299991607666,30.68000030517578,30.07999992370605,30.61000061035156,114600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,30.68000030517578,30.86000061035156,30.200000762939453,30.46999931335449,116000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,30.46999931335449,30.479999542236328,29.649999618530277,29.649999618530277,147800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,29.59000015258789,30.21999931335449,29.51000022888184,30.049999237060547,102900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,30.290000915527344,30.440000534057617,29.920000076293945,30.049999237060547,155400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,30.100000381469727,31.030000686645508,30.100000381469727,30.899999618530277,68700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,30.21999931335449,30.399999618530277,28.780000686645508,28.88999938964844,149100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,29.3799991607666,29.790000915527344,29.15999984741211,29.75,135000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,29.81999969482422,30.190000534057617,29.530000686645508,29.81999969482422,116000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,29.649999618530277,29.799999237060547,28.84000015258789,28.84000015258789,104400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,28.559999465942383,29.200000762939453,28.520000457763672,28.899999618530277,350700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,28.979999542236328,29.309999465942383,28.520000457763672,29.309999465942383,80500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,29.229999542236328,29.399999618530277,28.799999237060547,29.01000022888184,98400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,29.059999465942383,29.59000015258789,28.809999465942383,29.549999237060547,116300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,29.700000762939453,29.700000762939453,28.57999992370605,28.950000762939453,236800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,30.36000061035156,34.880001068115234,30.31999969482422,34.439998626708984,465900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,33.77000045776367,34.380001068115234,33.18000030517578,33.79999923706055,286000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,33.93000030517578,34.36000061035156,33.650001525878906,34.0,230600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,33.900001525878906,34.380001068115234,33.27000045776367,34.040000915527344,231300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,34.459999084472656,35.380001068115234,33.380001068115234,33.41999816894531,110200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,33.04999923706055,33.33000183105469,32.189998626708984,32.40999984741211,137700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,32.83000183105469,32.880001068115234,32.099998474121094,32.38999938964844,137900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,32.27000045776367,33.119998931884766,32.09000015258789,32.91999816894531,178000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,33.22999954223633,33.310001373291016,32.95000076293945,33.130001068115234,143300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,32.97999954223633,33.11000061035156,31.709999084472656,31.790000915527344,125500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,31.6299991607666,32.04999923706055,31.0,31.290000915527344,292800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,31.190000534057617,31.780000686645508,31.190000534057617,31.3700008392334,144400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,31.209999084472656,31.850000381469727,31.209999084472656,31.489999771118164,242700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,31.280000686645508,31.940000534057617,31.280000686645508,31.940000534057617,200200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,32.29999923706055,32.380001068115234,31.709999084472656,32.04999923706055,126500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,31.75,32.47999954223633,31.75,31.81999969482422,127100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,31.6299991607666,32.90999984741211,31.43000030517578,32.849998474121094,98800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,33.02000045776367,33.27000045776367,32.65999984741211,32.83000183105469,151900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,33.0099983215332,33.0099983215332,32.13999938964844,32.13999938964844,58200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,32.310001373291016,32.86000061035156,32.16999816894531,32.5,133700.0,,,,,,,,,,
