Date,Open,High,Low,Close,Volume,"('Adj Close', 'FUV')","('Close', 'FUV')","('High', 'FUV')","('Low', 'FUV')","('Open', 'FUV')","('Volume', 'FUV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.8119999766349792,0.8799999952316284,0.8100000023841858,0.8349999785423279,130794.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.8399999737739563,0.8600000143051147,0.8001000285148621,0.8396999835968018,52066.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.8500000238418579,0.8600000143051147,0.8066999912261963,0.8519999980926514,41240.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.8650000095367432,0.8650000095367432,0.8009999990463257,0.8209999799728394,37092.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.800000011920929,0.8389999866485596,0.699999988079071,0.8057500123977661,92257.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.800000011920929,0.800000011920929,0.75,0.7979999780654907,22758.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.7799999713897705,0.7900000214576721,0.7541000247001648,0.7699000239372253,20673.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.7878000140190125,0.800000011920929,0.7541000247001648,0.7892500162124634,34889.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.7900000214576721,0.8399999737739563,0.7699999809265137,0.8062000274658203,50192.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.8299999833106995,0.8399999737739563,0.7509999871253967,0.7950500249862671,54921.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.800000011920929,0.800000011920929,0.75,0.7699999809265137,30713.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.7675999999046326,0.7799999713897705,0.7019000053405762,0.75,73786.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.75,0.7599999904632568,0.7179999947547913,0.7179999947547913,35227.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.7200000286102295,0.7271000146865845,0.6699000000953674,0.6801000237464905,89918.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.675000011920929,0.7957000136375427,0.6549999713897705,0.6901999711990356,48735.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.6899999976158142,0.7300000190734863,0.6801000237464905,0.699999988079071,37002.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.6859999895095825,0.7099999785423279,0.6800000071525574,0.6899999976158142,71040.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.7005000114440918,0.7005000114440918,0.6798999905586243,0.6876000165939331,17798.0,,,,,,,,,,
