Date,Open,High,Low,Close,Volume,"('Adj Close', 'STAA')","('Close', 'STAA')","('High', 'STAA')","('Low', 'STAA')","('Open', 'STAA')","('Volume', 'STAA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,30.799999237060547,31.059999465942383,29.5,29.729999542236328,963200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,29.299999237060547,29.950000762939453,28.43000030517578,29.200000762939453,878800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,29.25,29.25,28.739999771118164,28.959999084472656,971300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.21999931335449,28.899999618530277,27.81999969482422,28.459999084472656,1049600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.040000915527344,31.96999931335449,27.0,31.739999771118164,2246800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,31.36000061035156,34.15999984741211,31.229999542236328,34.0,1705300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,34.20000076293945,34.70000076293945,32.279998779296875,33.31999969482422,901400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,33.4900016784668,33.599998474121094,32.38999938964844,32.959999084472656,752500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,33.31999969482422,33.59000015258789,31.700000762939453,31.700000762939453,579000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,31.13999938964844,31.56999969482422,29.940000534057617,30.06999969482422,797400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,29.489999771118164,29.6299991607666,28.86000061035156,29.479999542236328,480400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,29.649999618530277,30.030000686645508,29.190000534057617,29.88999938964844,535300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,29.82999992370605,29.82999992370605,28.5,29.030000686645508,451100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,29.07999992370605,30.18000030517578,28.8799991607666,29.709999084472656,665600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,30.479999542236328,30.770000457763672,29.43000030517578,30.51000022888184,747400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,31.07999992370605,31.07999992370605,29.670000076293945,30.0,609700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,30.21999931335449,30.76000022888184,29.200000762939453,29.670000076293945,499000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,30.020000457763672,30.21999931335449,29.26000022888184,29.56999969482422,370300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,29.59000015258789,30.75,29.309999465942383,30.700000762939453,527700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,30.8700008392334,31.57999992370605,28.959999084472656,29.1299991607666,575800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,29.13999938964844,29.21999931335449,27.90999984741211,28.01000022888184,562500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,28.5,29.040000915527344,28.020000457763672,28.700000762939453,512700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,28.049999237060547,28.26000022888184,27.270000457763672,27.81999969482422,621500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,27.200000762939453,27.739999771118164,26.65999984741211,27.670000076293945,703700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,27.86000061035156,31.06999969482422,27.57999992370605,31.020000457763672,2080300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,30.979999542236328,31.01000022888184,29.420000076293945,29.65999984741211,555700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,29.420000076293945,30.51000022888184,29.420000076293945,30.350000381469727,368800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,30.739999771118164,31.09000015258789,29.93000030517578,30.15999984741211,557700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,30.13999938964844,31.559999465942383,29.920000076293945,31.34000015258789,632900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,29.71999931335449,30.59000015258789,29.200000762939453,29.489999771118164,697900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,30.239999771118164,30.3799991607666,29.549999237060547,29.88999938964844,490300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,30.21999931335449,31.32999992370605,30.21999931335449,31.270000457763672,495500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,31.0,31.61000061035156,30.549999237060547,30.850000381469727,678400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,30.5,31.440000534057617,30.18000030517578,30.790000915527344,465900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,30.32999992370605,30.450000762939453,29.6200008392334,30.38999938964844,449800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,30.34000015258789,31.100000381469727,29.780000686645508,30.5,459900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,30.31999969482422,31.1299991607666,29.93000030517578,30.670000076293945,426500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,30.670000076293945,31.82999992370605,30.3799991607666,31.75,712200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,33.0,34.66999816894531,31.229999542236328,32.68000030517578,1267500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,31.96999931335449,33.0,31.34000015258789,31.559999465942383,634500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,32.43000030517578,33.2599983215332,31.21999931335449,31.239999771118164,565200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,31.780000686645508,33.810001373291016,31.600000381469727,33.310001373291016,717600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,33.33000183105469,34.650001525878906,33.130001068115234,34.5,633200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,34.11000061035156,34.81999969482422,32.72999954223633,33.279998779296875,581900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,33.310001373291016,36.150001525878906,32.97999954223633,35.5,890100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,36.0,36.47999954223633,35.029998779296875,35.11000061035156,834700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,36.0,37.20000076293945,35.349998474121094,35.86000061035156,1024300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,38.58000183105469,40.20000076293945,38.18999862670898,38.77999877929688,1081400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,38.619998931884766,38.959999084472656,37.31999969482422,37.63999938964844,606000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,37.84999847412109,40.11000061035156,37.84999847412109,38.150001525878906,756700.0,,,,,,,,,,
