Date,Open,High,Low,Close,Volume,"('Adj Close', 'LIN')","('Close', 'LIN')","('High', 'LIN')","('Low', 'LIN')","('Open', 'LIN')","('Volume', 'LIN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,409.7799987792969,411.7300109863281,406.7000122070313,409.5799865722656,1571900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,405.8999938964844,409.8599853515625,405.2900085449219,408.7099914550781,1536300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,407.6400146484375,411.6499938964844,407.5799865722656,408.5899963378906,1517800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,409.0499877929688,410.489990234375,406.25,409.1199951171875,1400100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,407.8599853515625,409.989990234375,404.3599853515625,408.2900085449219,1142300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,407.4800109863281,407.7799987792969,404.4299926757813,406.6900024414063,1256200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,404.4299926757813,406.0899963378906,404.010009765625,405.8800048828125,1170600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,406.7799987792969,407.0,401.6400146484375,405.9599914550781,1110500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,408.739990234375,409.55999755859375,405.5,408.9200134277344,849100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,407.4800109863281,410.6099853515625,406.0,406.6499938964844,1464700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,404.4700012207031,407.3299865722656,403.9200134277344,406.75,1369100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,407.05999755859375,408.3800048828125,403.739990234375,407.8500061035156,1232200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,407.1199951171875,408.0,404.260009765625,407.3800048828125,2235800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,401.8800048828125,407.3200073242188,401.4100036621094,406.4700012207031,2105400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,405.2900085449219,408.1799926757813,402.1700134277344,407.8900146484375,1293900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,407.0700073242188,408.3900146484375,401.0,401.2799987792969,1594800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,400.7200012207031,403.6000061035156,400.3999938964844,403.4700012207031,1550900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,404.4100036621094,405.3200073242188,401.6700134277344,404.0400085449219,1146600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,404.7799987792969,405.8699951171875,402.260009765625,405.6099853515625,1400400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,406.0499877929688,410.5400085449219,405.3999938964844,407.8500061035156,1647600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,409.4599914550781,410.6099853515625,403.3299865722656,404.8299865722656,1782000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,408.2699890136719,410.0,405.30999755859375,408.6499938964844,1893600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,407.0199890136719,408.9299926757813,404.239990234375,407.0899963378906,2218100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,396.8399963378906,401.9800109863281,396.0700073242188,400.6300048828125,3487800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,414.8900146484375,421.0,411.3599853515625,415.55999755859375,3227000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,419.0700073242188,423.9700012207031,415.2999877929688,416.8299865722656,1985600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,419.2999877929688,419.2999877929688,413.3599853515625,414.0,1488900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,413.80999755859375,419.8399963378906,412.2900085449219,419.4200134277344,1351500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,420.3599853515625,420.989990234375,418.1199951171875,419.6099853515625,1272100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,418.9200134277344,419.7099914550781,414.2200012207031,416.25,1313300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,418.8699951171875,420.8500061035156,416.6199951171875,418.3999938964844,1345200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,420.25,429.239990234375,419.6900024414063,428.6900024414063,1721600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,432.2699890136719,434.7699890136719,430.6499938964844,431.6300048828125,1460800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,435.5899963378906,439.3999938964844,434.1900024414063,435.9599914550781,1869200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,437.760009765625,439.75,434.6300048828125,439.4599914550781,1230900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,441.7699890136719,447.8299865722656,438.7300109863281,447.0299987792969,1386900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,448.2999877929688,448.5400085449219,445.30999755859375,447.55999755859375,1164900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,447.55999755859375,448.0499877929688,444.510009765625,444.9400024414063,1286000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,443.55999755859375,444.9500122070313,441.8599853515625,444.7999877929688,1086300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,444.1099853515625,451.7300109863281,443.5199890136719,451.2000122070313,1562400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,452.6499938964844,453.1099853515625,445.1000061035156,448.8200073242188,3684200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,448.0,450.9700012207031,447.0,449.2099914550781,1656100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,449.2099914550781,456.6600036621094,448.7300109863281,455.6000061035156,2291800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,456.3699951171875,463.0400085449219,456.3699951171875,460.9599914550781,4102900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,458.9800109863281,465.1099853515625,458.9800109863281,463.6099853515625,2599800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,465.0,467.7699890136719,461.6300048828125,465.2900085449219,2514000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,466.2900085449219,466.2900085449219,461.9800109863281,462.5499877929688,2469200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,473.9800109863281,473.9800109863281,466.75,469.4800109863281,4251500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,467.3900146484375,473.2099914550781,466.8900146484375,471.4700012207031,3259400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,469.9599914550781,477.7099914550781,469.9599914550781,474.8900146484375,3240000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,475.9299926757813,477.0,473.0899963378906,473.9400024414063,3551300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,472.6099853515625,473.8399963378906,466.3800048828125,468.2300109863281,33347400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,468.6400146484375,475.9800109863281,465.55999755859375,466.1099853515625,3026400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,467.0,468.2300109863281,464.8599853515625,466.7300109863281,1883100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,466.2900085449219,468.2799987792969,464.1300048828125,466.7900085449219,2146400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,464.6499938964844,468.6199951171875,463.3399963378906,466.2999877929688,2723800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,464.3599853515625,469.2099914550781,462.489990234375,468.239990234375,1687400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,467.2099914550781,468.2699890136719,464.4500122070313,466.8999938964844,1391000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,464.9400024414063,468.3399963378906,464.9400024414063,467.5499877929688,1265300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,462.9700012207031,467.2300109863281,460.9500122070313,466.2300109863281,1590600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,463.6300048828125,465.9100036621094,462.6099853515625,464.3200073242188,1784900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,465.9400024414063,466.5499877929688,461.80999755859375,463.3999938964844,1027300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,462.3699951171875,464.2200012207031,460.8399963378906,461.3399963378906,1451100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,460.8200073242188,464.3399963378906,460.1799926757813,462.4700012207031,1449200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,463.3200073242188,466.9400024414063,455.9700012207031,457.260009765625,2258500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,457.5199890136719,465.7900085449219,456.5700073242188,464.7000122070313,1575900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,462.8699951171875,463.0899963378906,459.489990234375,461.6700134277344,1744300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,460.6700134277344,461.8200073242188,453.6499938964844,457.9400024414063,1472300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,453.4299926757813,453.8299865722656,449.3399963378906,450.489990234375,1838200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,451.5799865722656,455.9700012207031,448.2799987792969,453.0,1681800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,450.2099914550781,451.6300048828125,444.1600036621094,447.4100036621094,1976700.0,,,,,,,,,,
