Date,Open,High,Low,Close,Volume,"('Adj Close', 'CBRL')","('Close', 'CBRL')","('High', 'CBRL')","('Low', 'CBRL')","('Open', 'CBRL')","('Volume', 'CBRL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,76.5199966430664,79.04000091552734,75.83000183105469,77.33000183105469,457300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,77.11000061035156,77.11000061035156,74.12000274658203,74.19000244140625,537200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,74.5999984741211,75.1500015258789,73.75,74.66999816894531,461200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,74.12000274658203,75.91999816894531,74.06999969482422,74.19000244140625,523500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,74.54000091552734,77.16999816894531,73.9000015258789,76.94999694824219,391600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,75.73999786376953,76.2699966430664,75.16999816894531,75.3499984741211,322200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,75.36000061035156,76.30000305175781,75.01000213623047,76.08000183105469,342800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,76.26000213623047,76.26000213623047,72.93000030517578,73.13999938964844,540200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,73.63999938964844,73.80000305175781,71.29000091552734,72.06999969482422,551300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,71.97000122070312,72.81999969482422,70.5199966430664,72.66999816894531,515700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,71.62000274658203,73.05999755859375,71.16999816894531,72.77999877929688,682700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,71.80000305175781,73.0,70.94000244140625,72.94999694824219,541000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,73.44999694824219,74.36000061035156,72.08000183105469,73.51000213623047,599700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,73.76000213623047,76.37000274658203,73.30000305175781,75.91999816894531,608400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,76.25,77.87999725341797,75.37999725341797,75.5199966430664,701400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,76.19000244140625,76.19000244140625,73.63999938964844,74.30000305175781,655700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,75.12000274658203,75.4000015258789,72.80999755859375,74.44999694824219,550400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,75.61000061035156,76.8499984741211,74.98999786376953,76.6500015258789,512200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,76.36000061035156,79.44999694824219,75.58999633789062,78.81999969482422,650900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,78.19999694824219,78.58000183105469,76.58999633789062,78.44999694824219,404500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,78.56999969482422,79.79000091552734,77.12000274658203,77.3499984741211,401900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,78.36000061035156,81.58000183105469,78.3499984741211,81.30999755859375,586500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,80.77999877929688,82.9800033569336,79.05000305175781,82.29000091552734,462500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,80.98999786376953,80.98999786376953,77.29000091552734,78.62999725341797,566700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,78.41999816894531,78.81999969482422,77.20999908447266,77.33999633789062,436600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,77.88999938964844,78.77999877929688,76.62000274658203,78.12999725341797,468500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,78.72000122070312,80.7699966430664,78.30000305175781,80.58999633789062,508700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,80.45999908447266,80.63999938964844,78.05000305175781,78.80999755859375,466800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,78.33999633789062,79.69999694824219,76.55999755859375,76.6500015258789,666200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,74.94999694824219,77.44999694824219,74.25,74.88999938964844,673100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,75.7300033569336,76.16000366210938,72.69999694824219,72.98999786376953,559500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,73.45999908447266,74.54000091552734,73.06999969482422,73.2300033569336,417100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,72.62000274658203,73.20999908447266,71.43000030517578,71.5,540900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,71.68000030517578,73.13999938964844,71.0199966430664,71.61000061035156,508000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,72.02999877929688,72.16000366210938,70.9000015258789,72.16000366210938,408200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,72.16000366210938,72.5999984741211,70.91000366210938,70.91000366210938,568700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,70.5,71.37000274658203,69.6500015258789,70.44000244140625,538900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,71.13999938964844,73.19000244140625,70.62999725341797,72.31999969482422,1123700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,74.0,74.19999694824219,69.25,70.0999984741211,1259600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,69.25,70.0999984741211,66.04000091552734,66.33999633789062,1264100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,66.88999938964844,67.19000244140625,65.45999908447266,66.12999725341797,1014100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,66.04000091552734,67.0999984741211,64.8499984741211,66.30999755859375,634800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,66.98999786376953,69.33999633789062,66.3499984741211,67.55000305175781,645200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,67.25,68.9800033569336,66.75,68.51000213623047,514400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,68.30999755859375,69.58000183105469,67.69999694824219,69.04000091552734,503200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,69.05999755859375,69.47000122070312,67.98999786376953,69.05999755859375,446100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,69.6500015258789,71.47000122070312,69.58000183105469,70.94000244140625,694700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,70.45999908447266,71.0199966430664,68.12999725341797,68.44000244140625,569700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,68.3499984741211,68.55999755859375,66.31999969482422,66.44000244140625,622300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,66.44999694824219,67.56999969482422,66.23999786376953,66.47000122070312,531500.0,,,,,,,,,,
