Date,Open,High,Low,Close,Volume,"('Adj Close', 'XPOF')","('Close', 'XPOF')","('High', 'XPOF')","('Low', 'XPOF')","('Open', 'XPOF')","('Volume', 'XPOF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,12.8100004196167,12.989999771118164,12.5,12.649999618530272,503700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,11.510000228881836,12.670000076293944,10.880000114440918,11.3100004196167,1590800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,11.289999961853027,11.539999961853027,10.869999885559082,11.149999618530272,1036700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,11.119999885559082,11.550000190734863,10.869999885559082,11.43000030517578,918500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,11.380000114440918,11.520000457763672,11.079999923706056,11.270000457763672,488000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,11.18000030517578,12.739999771118164,10.970000267028809,12.170000076293944,650400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,12.020000457763672,12.210000038146973,11.68000030517578,11.899999618530272,756600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,12.100000381469728,12.489999771118164,11.59000015258789,12.31999969482422,480100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,12.40999984741211,12.720000267028809,11.850000381469728,12.029999732971191,469100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,12.0,12.479999542236328,11.640000343322754,12.399999618530272,476200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.0600004196167,12.210000038146973,11.390000343322754,11.460000038146973,338500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,11.479999542236328,11.829999923706056,11.34000015258789,11.609999656677246,266900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,11.59000015258789,11.649999618530272,10.949999809265137,11.640000343322754,401000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,11.739999771118164,11.904999732971191,11.43000030517578,11.720000267028809,323800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.779999732971191,12.140000343322754,11.779999732971191,12.06999969482422,290400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,12.279999732971191,12.359999656677246,11.739999771118164,11.739999771118164,291500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,11.899999618530272,12.050000190734863,11.6899995803833,11.890000343322754,200100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,12.0600004196167,12.09000015258789,11.6899995803833,11.729999542236328,157500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,11.710000038146973,12.079999923706056,11.539999961853027,12.06999969482422,257700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,11.93000030517578,11.958999633789062,11.529999732971191,11.619999885559082,240400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,11.609999656677246,11.68000030517578,11.029999732971191,11.0600004196167,300400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,11.050000190734863,11.350000381469728,10.9399995803833,11.329999923706056,331400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,11.15999984741211,11.220000267028809,10.925000190734863,11.149999618530272,237800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,11.050000190734863,11.050000190734863,10.645000457763672,10.84000015258789,358400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.850000381469728,11.149999618530272,10.699999809265137,10.84000015258789,626700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.949999809265137,10.960000038146973,10.326000213623049,10.4399995803833,647900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.270000457763672,10.699999809265137,10.06999969482422,10.600000381469728,610300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,10.789999961853027,11.539999961853027,10.5600004196167,11.1899995803833,545600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,11.06999969482422,11.385000228881836,10.9399995803833,11.260000228881836,328000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,10.65999984741211,10.770000457763672,10.239999771118164,10.300000190734863,512600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,10.550000190734863,10.9399995803833,10.390000343322754,10.81999969482422,402100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,10.989999771118164,11.170000076293944,10.710000038146973,10.75,294300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,10.640000343322754,10.84000015258789,10.520000457763672,10.579999923706056,289200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,10.5,10.56999969482422,9.609999656677246,9.640000343322754,594500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,9.510000228881836,9.888999938964844,9.300000190734863,9.630000114440918,796300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,9.760000228881836,9.760000228881836,9.34000015258789,9.359999656677246,677300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,9.34000015258789,9.859999656677246,9.25,9.760000228881836,509600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,9.760000228881836,10.140000343322754,9.630000114440918,9.6899995803833,447700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,9.720000267028809,10.34000015258789,9.670000076293944,9.6899995803833,666300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,9.550000190734863,10.239999771118164,9.529999732971191,9.739999771118164,950800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,9.989999771118164,10.31999969482422,9.739999771118164,10.079999923706056,1888400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,11.149999618530272,14.899999618530272,10.850000381469728,14.050000190734863,7046600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,14.039999961853027,14.0600004196167,12.36400032043457,12.9399995803833,1650600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,13.18000030517578,14.170000076293944,13.010000228881836,13.529999732971191,784300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,13.699999809265137,14.40999984741211,13.3100004196167,13.970000267028809,919700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,14.09000015258789,14.439000129699709,13.59000015258789,13.829999923706056,569700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,14.0,14.359999656677246,13.5600004196167,13.770000457763672,340300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,13.789999961853027,14.015000343322754,13.539999961853027,13.6899995803833,618400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,13.649999618530272,15.385000228881836,13.619999885559082,15.260000228881836,954300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,15.350000381469728,15.6899995803833,14.760000228881836,15.0600004196167,856600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,15.170000076293944,15.520000457763672,14.850000381469728,14.899999618530272,624400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,14.65999984741211,15.84000015258789,14.420000076293944,15.270000457763672,782500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,15.149999618530272,15.369999885559082,14.470000267028809,14.510000228881836,602600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,14.260000228881836,15.031000137329102,14.109999656677246,14.68000030517578,398500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,14.75,15.31999969482422,14.369999885559082,15.149999618530272,637000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,15.25,15.4399995803833,14.880000114440918,14.9399995803833,412400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,14.899999618530272,15.5,14.770000457763672,15.1899995803833,499800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,15.239999771118164,15.770000457763672,15.229999542236328,15.489999771118164,371800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,15.619999885559082,16.434999465942383,15.5,16.219999313354492,772800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,16.329999923706055,16.3700008392334,15.78499984741211,16.0,512600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,16.0,17.0,16.0,16.540000915527344,475800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,16.709999084472656,16.780000686645508,15.979999542236328,16.190000534057617,386000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,15.890000343322754,16.290000915527344,15.470000267028809,15.649999618530272,434600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,15.420000076293944,15.600000381469728,14.8100004196167,14.869999885559082,919900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,15.140000343322754,15.279999732971191,14.56999969482422,14.670000076293944,552800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,14.670000076293944,14.949999809265137,14.550000190734863,14.850000381469728,544000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,15.1899995803833,15.460000038146973,14.970000267028809,15.079999923706056,383900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,15.09000015258789,15.979999542236328,15.020000457763672,15.449999809265137,391800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,14.970000267028809,15.595000267028809,14.56999969482422,15.0600004196167,604600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,15.15999984741211,15.15999984741211,14.640000343322754,14.869999885559082,481100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,15.029999732971191,15.100000381469728,14.21500015258789,14.390000343322754,450200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,14.4399995803833,14.664999961853027,14.170000076293944,14.270000457763672,311200.0,,,,,,,,,,
