Date,Open,High,Low,Close,Volume,"('Adj Close', 'OPY')","('Close', 'OPY')","('High', 'OPY')","('Low', 'OPY')","('Open', 'OPY')","('Volume', 'OPY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,40.95000076293945,41.380001068115234,40.81999969482422,41.310001373291016,35700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,40.93999862670898,41.15999984741211,40.5099983215332,40.65999984741211,57300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,40.75,41.47999954223633,40.75,40.90999984741211,57900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,40.7599983215332,41.2599983215332,40.7599983215332,40.77999877929688,24000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,40.630001068115234,40.63999938964844,40.02999877929688,40.56999969482422,65500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.36000061035156,40.380001068115234,39.38999938964844,39.38999938964844,45300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,39.130001068115234,39.43999862670898,38.97999954223633,39.43000030517578,25800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,39.41999816894531,39.630001068115234,39.04999923706055,39.40999984741211,19600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,39.68999862670898,39.900001525878906,38.56999969482422,39.27000045776367,28000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,39.06999969482422,39.220001220703125,37.90999984741211,38.27000045776367,37000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,38.119998931884766,38.84000015258789,38.119998931884766,38.84000015258789,55700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,39.0099983215332,39.18999862670898,38.22999954223633,38.720001220703125,17200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,38.58000183105469,39.040000915527344,38.34999847412109,38.93999862670898,27100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,39.16999816894531,39.5099983215332,38.75,38.9900016784668,19000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,38.83000183105469,39.470001220703125,38.36000061035156,39.25,45300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,39.56999969482422,39.56999969482422,38.7400016784668,38.880001068115234,22800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,38.86000061035156,39.88999938964844,38.43000030517578,39.88999938964844,57000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,39.97999954223633,39.97999954223633,38.720001220703125,38.84999847412109,45100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,37.88999938964844,38.58000183105469,37.88999938964844,38.56999969482422,37600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,38.31999969482422,38.81999969482422,38.0,38.310001373291016,69600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,38.34999847412109,38.63999938964844,37.27999877929688,37.380001068115234,41500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,37.22999954223633,38.88999938964844,37.22999954223633,38.5099983215332,62900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,38.369998931884766,39.33000183105469,38.130001068115234,38.790000915527344,36400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,38.34999847412109,38.75,37.9900016784668,38.560001373291016,33500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,38.22999954223633,38.79999923706055,38.22999954223633,38.400001525878906,34000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,38.34000015258789,38.7400016784668,37.91999816894531,38.560001373291016,31500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,38.52999877929688,38.77999877929688,37.93000030517578,38.77000045776367,34400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,38.560001373291016,39.27000045776367,38.08000183105469,39.08000183105469,24000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,38.77999877929688,39.209999084472656,38.77999877929688,38.84000015258789,21500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,38.43000030517578,38.43000030517578,37.52000045776367,37.66999816894531,37600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,38.02999877929688,38.880001068115234,37.52999877929688,38.709999084472656,33000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,38.709999084472656,39.33000183105469,38.70000076293945,39.20000076293945,23000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,38.84999847412109,39.38999938964844,38.79999923706055,39.09000015258789,46800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,38.79999923706055,39.63999938964844,38.79999923706055,39.34000015258789,24600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,39.43999862670898,39.72999954223633,38.869998931884766,39.2599983215332,21400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,39.400001525878906,39.83000183105469,39.400001525878906,39.709999084472656,38200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,39.900001525878906,40.31999969482422,39.540000915527344,39.63999938964844,30400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,39.41999816894531,39.66999816894531,39.06999969482422,39.08000183105469,17300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,39.09000015258789,39.18000030517578,38.61000061035156,38.75,22900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,38.619998931884766,38.7599983215332,37.83000183105469,37.93999862670898,33400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,37.9900016784668,38.5099983215332,37.9900016784668,38.29999923706055,26100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,38.209999084472656,38.66999816894531,38.02999877929688,38.59000015258789,27100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,39.68000030517578,40.630001068115234,38.2400016784668,38.25,88900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,38.16999816894531,39.34000015258789,38.16999816894531,38.77000045776367,44800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,39.13999938964844,39.33000183105469,38.58000183105469,38.59000015258789,42800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,38.88999938964844,39.34000015258789,38.540000915527344,38.77999877929688,31300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,38.81999969482422,39.400001525878906,38.81999969482422,39.06999969482422,27000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,39.2599983215332,39.41999816894531,38.70000076293945,39.15999984741211,39100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,38.70000076293945,39.31999969482422,38.70000076293945,39.09999847412109,32600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,39.290000915527344,39.290000915527344,38.61000061035156,38.70000076293945,39800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,38.52000045776367,38.619998931884766,37.72999954223633,37.72999954223633,28200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,37.59000015258789,38.72999954223633,37.59000015258789,38.56999969482422,48900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,38.43000030517578,38.56999969482422,37.29999923706055,37.29999923706055,38000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,37.209999084472656,38.31999969482422,37.13999938964844,37.45000076293945,46900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,37.4900016784668,39.0,37.369998931884766,38.959999084472656,44100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,38.970001220703125,39.75,38.90999984741211,39.4900016784668,42000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,39.63999938964844,39.7400016784668,39.209999084472656,39.650001525878906,30400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,39.56999969482422,40.13999938964844,39.34000015258789,39.36000061035156,28800.0,,,,,,,,,,
