Date,Open,High,Low,Close,Volume,"('Adj Close', 'MCD')","('Close', 'MCD')","('High', 'MCD')","('Low', 'MCD')","('Open', 'MCD')","('Volume', 'MCD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-05 19:00:00-05:00,282.9700012207031,284.67999267578125,281.5400085449219,284.6499938964844,5927200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,285.04998779296875,290.5299987792969,284.1099853515625,287.3299865722656,3954700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,286.20001220703125,293.1499938964844,284.20001220703125,291.92999267578125,4605000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,292.1499938964844,292.510009765625,288.9200134277344,289.4700012207031,3323000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,289.0,291.19000244140625,288.760009765625,289.44000244140625,2392300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,288.6300048828125,289.8999938964844,285.6700134277344,287.1099853515625,2756100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,287.32000732421875,288.32000732421875,286.5899963378906,288.1700134277344,2139300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,287.8999938964844,292.1000061035156,287.2799987792969,291.8599853515625,2401400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,290.7900085449219,293.70001220703125,289.260009765625,292.0199890136719,2837500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,292.0,295.5,291.8399963378906,292.6499938964844,2264000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,293.0899963378906,295.20001220703125,292.25,293.9100036621094,2076800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,294.0,296.6700134277344,293.25,295.9200134277344,3146600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,296.0,298.739990234375,295.07000732421875,297.75,2199000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,298.2099914550781,298.67999267578125,296.3999938964844,297.1199951171875,2595300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,296.79998779296875,296.79998779296875,293.32000732421875,293.760009765625,2811200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,294.0299987792969,296.1000061035156,292.7200012207031,295.19000244140625,2507300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,294.20001220703125,294.75,291.7099914550781,292.2799987792969,3601700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,291.3900146484375,292.6700134277344,289.5299987792969,290.7300109863281,3028600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,289.3699951171875,291.239990234375,288.5,290.94000244140625,2832000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,291.5599975585937,293.510009765625,288.9200134277344,292.5400085449219,2969600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,293.3299865722656,295.1400146484375,292.1499938964844,292.92999267578125,2348000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,294.20001220703125,294.9200134277344,291.0299987792969,291.1099853515625,2237700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,290.0400085449219,293.4800109863281,288.8299865722656,292.54998779296875,2481800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,292.1499938964844,295.45001220703125,291.8699951171875,294.82000732421875,2893300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,295.67999267578125,296.3599853515625,293.5400085449219,294.3099975585937,2233100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,292.260009765625,293.4700012207031,282.6000061035156,282.8599853515625,5441300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,282.4200134277344,282.5199890136719,277.8299865722656,281.7300109863281,4659300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,281.8900146484375,284.2300109863281,278.3800048828125,279.1400146484375,5071400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,279.4700012207031,280.29998779296875,278.07000732421875,278.5799865722656,3319400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,279.20001220703125,284.3999938964844,278.5799865722656,282.8699951171875,4055400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,283.5,284.6000061035156,281.3699951171875,284.45001220703125,2867300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,284.5,285.5799865722656,282.6400146484375,283.5299987792969,3653300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,283.8800048828125,284.3900146484375,282.1199951171875,282.6300048828125,2556100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,280.0,280.5799865722656,277.6400146484375,278.6199951171875,2985500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,279.2200012207031,279.45001220703125,277.1700134277344,278.6199951171875,2572100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,278.1000061035156,282.29998779296875,278.1000061035156,282.0199890136719,2605000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,282.25,283.3800048828125,281.25,281.95001220703125,3453900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,281.5,281.54998779296875,278.6400146484375,280.2200012207031,2408800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,280.0,280.4800109863281,277.45001220703125,277.739990234375,2907700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,276.57000732421875,277.9599914550781,275.1499938964844,275.5400085449219,2748000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,276.239990234375,276.239990234375,269.9200134277344,270.0899963378906,4095100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,269.4200134277344,270.6199951171875,266.3599853515625,266.69000244140625,6815200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,267.239990234375,268.69000244140625,265.8699951171875,267.5599975585937,3753200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,266.2200012207031,269.6700134277344,265.5,269.44000244140625,3934900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,266.9700012207031,268.989990234375,265.1099853515625,268.6700134277344,3817500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,269.5,269.8800048828125,267.1499938964844,268.6199951171875,2519200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,267.9100036621094,268.2300109863281,266.5799865722656,267.3900146484375,2708400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,267.8599853515625,268.5199890136719,266.04998779296875,266.2300109863281,3686700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,266.1300048828125,266.989990234375,265.1499938964844,265.42999267578125,2912900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,266.5,270.1199951171875,265.5199890136719,269.95001220703125,3383100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,270.9800109863281,271.2900085449219,268.8500061035156,270.9800109863281,3402700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,272.010009765625,272.2200012207031,270.4800109863281,271.989990234375,3016700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,273.75,276.5,272.32000732421875,275.5799865722656,3129300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,276.82000732421875,277.3999938964844,274.239990234375,276.8800048828125,3275700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,275.5400085449219,277.0299987792969,272.8900146484375,276.75,4071600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,277.0199890136719,279.82000732421875,274.7200012207031,275.6000061035156,4179800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,271.2300109863281,276.1099853515625,270.3699951171875,273.0899963378906,3636500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,273.8299865722656,274.42999267578125,272.6000061035156,273.54998779296875,3148900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,264.3299865722656,276.8699951171875,262.6300048828125,273.0400085449219,6894400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,271.3800048828125,276.42999267578125,270.04998779296875,274.42999267578125,4843200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,274.510009765625,276.3099975585937,272.7099914550781,273.2799987792969,3084000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,274.1400146484375,274.6199951171875,268.8900146484375,270.32000732421875,2642100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,271.0599975585937,271.8800048828125,269.0400085449219,269.29998779296875,2481300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,270.0400085449219,270.6700134277344,266.989990234375,267.5,3160000.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,267.5,268.92999267578125,266.0599975585937,268.489990234375,3259800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,268.4599914550781,268.4800109863281,267.0199890136719,267.95001220703125,3140000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,268.1700134277344,275.3800048828125,267.8399963378906,275.0,4983500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,275.3800048828125,276.739990234375,271.1400146484375,271.32000732421875,3840700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,272.1199951171875,272.7699890136719,268.7099914550781,270.6600036621094,3143200.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,271.1099853515625,274.3699951171875,270.2300109863281,273.8699951171875,2982500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,274.510009765625,275.5599975585937,272.9200134277344,273.510009765625,2339900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,274.0599975585937,274.0599975585937,270.9200134277344,272.3800048828125,2454500.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,271.739990234375,272.1300048828125,267.2799987792969,267.8699951171875,2651100.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,268.510009765625,269.0799865722656,265.44000244140625,265.8699951171875,2362600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,265.8699951171875,266.82000732421875,264.54998779296875,265.7699890136719,1906100.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,265.1300048828125,265.6199951171875,257.6000061035156,257.92999267578125,5636200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,258.739990234375,260.4599914550781,257.5199890136719,258.1099853515625,3381100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,257.3900146484375,258.8099975585937,252.6499938964844,253.5399932861328,4324700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,253.3600006103516,253.8000030517578,249.16000366210935,249.3699951171875,4029300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,250.6100006103516,252.9600067138672,250.1000061035156,252.07000732421875,3599800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,254.19000244140625,259.25,253.50999450683597,258.8900146484375,6125400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,257.92999267578125,259.95001220703125,255.6000061035156,259.75,4342800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,259.3399963378906,263.0899963378906,259.25,262.7200012207031,4592700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,261.5,261.739990234375,258.6600036621094,259.989990234375,4136800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,260.9100036621094,261.7900085449219,258.92999267578125,260.7200012207031,3354300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,260.07000732421875,261.3999938964844,255.33999633789065,256.2099914550781,2290100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,256.0,256.0,253.1499938964844,253.80999755859372,2867100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,253.00999450683597,254.69000244140625,252.1000061035156,254.27999877929688,2729400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,254.8800048828125,256.3099975585937,253.41000366210935,254.47999572753903,3169600.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,253.58999633789065,254.7400054931641,251.17999267578125,253.6999969482422,3153000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,252.8600006103516,253.6199951171875,250.6100006103516,253.5800018310547,2806600.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,252.3000030517578,254.5200042724609,251.8800048828125,253.50999450683597,2532900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,253.9499969482422,254.3500061035156,249.3500061035156,250.7899932861328,2956300.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,250.2700042724609,255.69000244140625,249.50999450683597,253.8000030517578,4046500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,258.2799987792969,261.4599914550781,255.6100006103516,259.3900146484375,8426600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,259.0,261.3699951171875,257.79998779296875,260.3800048828125,3901200.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,260.1300048828125,260.1300048828125,255.58999633789065,257.3800048828125,4252300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,256.6499938964844,258.1700134277344,254.67999267578125,257.8299865722656,2796100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,258.0,258.8299865722656,256.9700012207031,258.1700134277344,2651000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,257.5400085449219,259.489990234375,252.8600006103516,254.83999633789065,8958700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,254.8300018310547,255.33999633789065,249.72000122070312,249.9900054931641,3817600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,249.67999267578125,251.02999877929688,247.41000366210935,247.7899932861328,3944900.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,248.5,250.97999572753903,248.17999267578125,250.0,2026100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,251.0,251.4199981689453,248.80999755859372,251.08999633789065,2814300.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,251.75999450683597,252.5800018310547,247.05999755859372,247.8500061035156,3163900.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,247.22999572753903,247.3999938964844,243.52999877929688,245.82000732421875,4927300.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,247.0,250.55999755859372,245.8999938964844,250.4900054931641,4092700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,251.22000122070312,255.6499938964844,249.8699951171875,254.8000030517578,5546400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,254.25,256.9200134277344,251.80999755859372,253.8999938964844,4543000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,253.63999938964844,255.72999572753903,251.19000244140625,251.52999877929688,3393600.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,251.0,257.3099975585937,250.1000061035156,257.2699890136719,4173000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,258.9700012207031,262.04998779296875,257.8599853515625,261.0,3711500.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,258.0299987792969,262.3299865722656,257.6000061035156,259.5199890136719,3421800.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,260.3900146484375,260.44000244140625,255.02999877929688,257.2799987792969,3470600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,258.29998779296875,259.7900085449219,256.3999938964844,259.5400085449219,2759500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,259.67999267578125,260.1400146484375,253.50999450683597,254.0500030517578,2653100.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,246.32000732421875,254.3300018310547,246.1199951171875,253.3699951171875,5983300.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,254.19000244140625,256.0899963378906,251.1000061035156,251.4600067138672,3323100.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,252.8999938964844,254.0500030517578,250.75,252.0,4002900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,253.5500030517578,263.92999267578125,250.22999572753903,261.4200134277344,9381000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,261.0,267.3699951171875,260.3099975585937,266.44000244140625,4936600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,265.4200134277344,267.6700134277344,263.20001220703125,265.3999938964844,4652100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,266.82000732421875,268.7699890136719,262.3999938964844,268.75,4936000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,269.3999938964844,276.8099975585937,268.79998779296875,276.69000244140625,9585900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,274.0400085449219,277.8699951171875,267.67999267578125,268.45001220703125,6794900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,269.8599853515625,273.20001220703125,268.0799865722656,270.0599975585937,3369300.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,269.5599975585937,273.1400146484375,268.5799865722656,269.3699951171875,3540000.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,268.92999267578125,273.6499938964844,268.0799865722656,271.19000244140625,3227200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,271.70001220703125,271.70001220703125,266.9599914550781,267.9100036621094,2664900.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,267.4599914550781,269.5299987792969,265.3299865722656,269.4599914550781,3008100.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,270.3099975585937,272.0,267.5400085449219,270.3099975585937,2603600.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,269.8599853515625,271.510009765625,268.5,271.1499938964844,2242100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,272.0,275.760009765625,271.8500061035156,274.8699951171875,2445200.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,274.75,279.5,274.70001220703125,278.489990234375,3286000.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,282.3299865722656,288.32000732421875,281.7200012207031,287.54998779296875,5268800.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,286.5,290.2699890136719,285.2099914550781,285.6300048828125,3697600.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,287.1499938964844,289.9700012207031,286.2699890136719,289.7099914550781,2686300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,289.54998779296875,290.5,287.54998779296875,289.2099914550781,1746400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,290.3800048828125,290.7799987792969,287.1300048828125,289.5199890136719,2145900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,289.25,292.2099914550781,287.8699951171875,288.67999267578125,2018500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,289.0799865722656,290.29998779296875,288.0599975585937,289.6400146484375,2897600.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,289.95001220703125,290.9599914550781,285.260009765625,287.04998779296875,2603800.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,287.7799987792969,289.1099853515625,284.7799987792969,287.8599853515625,1797100.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,287.5599975585937,288.8800048828125,286.2900085449219,288.6600036621094,2528500.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,286.3599853515625,288.2099914550781,283.7099914550781,285.5199890136719,2902800.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,286.54998779296875,288.9700012207031,285.989990234375,288.0299987792969,2558300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,289.0,289.54998779296875,286.239990234375,287.9700012207031,2412500.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,287.82000732421875,292.19000244140625,287.57000732421875,289.510009765625,3863600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,290.0299987792969,291.739990234375,287.79998779296875,291.2900085449219,3208600.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,292.8099975585937,296.2300109863281,291.0400085449219,291.2699890136719,2497100.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,290.8299865722656,291.44000244140625,285.8299865722656,290.2300109863281,2747500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,290.1700134277344,292.69000244140625,288.260009765625,292.3500061035156,2274700.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,294.489990234375,296.739990234375,292.6199951171875,296.5299987792969,2205500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,297.4200134277344,300.1099853515625,295.0400085449219,296.69000244140625,2916200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,297.0,297.3900146484375,292.1700134277344,293.75,2997400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,293.8800048828125,295.1000061035156,290.3699951171875,292.0299987792969,1788200.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,294.25,295.0799865722656,290.8999938964844,293.8500061035156,2271400.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,292.94000244140625,298.04998779296875,292.8299865722656,296.8299865722656,5817300.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,299.0,300.2200012207031,296.8900146484375,299.0599975585937,2312400.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,299.0599975585937,301.45001220703125,297.70001220703125,300.2699890136719,2408100.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,300.3299865722656,301.79998779296875,298.3999938964844,300.4700012207031,1986200.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,301.1499938964844,304.2900085449219,300.739990234375,303.6499938964844,1971100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,303.5199890136719,306.9599914550781,303.5199890136719,303.69000244140625,3402800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,303.75,305.0299987792969,302.1000061035156,304.510009765625,2286500.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,304.510009765625,305.2300109863281,302.25,302.9800109863281,3036200.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,300.5799865722656,304.0799865722656,299.5799865722656,303.760009765625,2352400.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,303.5,304.0199890136719,301.260009765625,303.45001220703125,1802500.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,303.04998779296875,305.8900146484375,301.3800048828125,303.760009765625,2432400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,303.760009765625,305.1199951171875,300.0,300.8500061035156,2091800.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,302.6400146484375,303.3500061035156,300.3599853515625,301.8999938964844,2038300.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,302.94000244140625,305.010009765625,301.9599914550781,303.8299865722656,1854100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,304.0299987792969,305.75,302.92999267578125,304.0400085449219,1739500.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,304.4200134277344,305.5,302.9700012207031,305.0400085449219,1775600.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,305.1499938964844,310.4200134277344,304.5,309.8399963378906,2376300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,312.0,315.3599853515625,311.010009765625,313.3399963378906,3067100.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,313.32000732421875,313.7300109863281,310.1099853515625,312.9200134277344,1821300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,313.9800109863281,315.04998779296875,312.4800109863281,314.70001220703125,3095200.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,315.57000732421875,317.17999267578125,314.2300109863281,316.5599975585937,2531200.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,317.1300048828125,317.8999938964844,314.4100036621094,314.8900146484375,2404100.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,314.0899963378906,315.739990234375,313.29998779296875,314.69000244140625,5889100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,292.7699890136719,301.6000061035156,290.8299865722656,298.57000732421875,18792000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,299.1199951171875,302.3900146484375,298.2799987792969,301.5799865722656,5522600.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,301.0,301.6000061035156,292.20001220703125,292.6099853515625,8863200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,299.20001220703125,299.9200134277344,296.5400085449219,296.7900085449219,6656000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,297.6000061035156,302.70001220703125,295.0,295.0,9048900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,294.5,295.3699951171875,289.8399963378906,291.5199890136719,4924000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,292.25,294.3800048828125,291.1700134277344,292.1099853515625,4277400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,294.510009765625,296.8800048828125,293.2799987792969,295.2099914550781,4131800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,294.739990234375,294.9599914550781,291.79998779296875,292.8500061035156,2583100.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,293.75,297.3800048828125,292.5599975585937,297.32000732421875,3032100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,300.2799987792969,300.3299865722656,292.7200012207031,294.0,4646400.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,294.8399963378906,296.5400085449219,293.8099975585937,294.6600036621094,3357400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,295.6000061035156,301.8299865722656,295.25,298.9700012207031,3279100.0,,,,,,,,,,
