Date,Open,High,Low,Close,Volume,"('Adj Close', 'HTBK')","('Close', 'HTBK')","('High', 'HTBK')","('Low', 'HTBK')","('Open', 'HTBK')","('Volume', 'HTBK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,9.84000015258789,10.0600004196167,9.770000457763672,9.850000381469728,746100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.789999961853027,9.81999969482422,9.550000190734863,9.619999885559082,330000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,9.65999984741211,9.770000457763672,9.609999656677246,9.739999771118164,260800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,9.6899995803833,9.869999885559082,9.68000030517578,9.739999771118164,512000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,9.75,9.779999732971191,9.619999885559082,9.75,264900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,9.649999618530272,9.68000030517578,9.539999961853027,9.609999656677246,216500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,9.600000381469728,9.65999984741211,9.550000190734863,9.65999984741211,221700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,9.56999969482422,9.710000038146973,9.40999984741211,9.529999732971191,378100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,9.600000381469728,9.880000114440918,9.369999885559082,9.43000030517578,173300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,9.369999885559082,9.369999885559082,9.229999542236328,9.25,264300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,9.100000381469728,9.289999961853027,9.079999923706056,9.239999771118164,242400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,9.270000457763672,9.399999618530272,9.199999809265137,9.3100004196167,382400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,9.380000114440918,9.40999984741211,9.210000038146973,9.369999885559082,235400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,9.460000038146973,9.640000343322754,9.449999809265137,9.640000343322754,370700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,9.720000267028809,9.75,9.539999961853027,9.579999923706056,237900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,9.68000030517578,9.800000190734863,9.630000114440918,9.670000076293944,472600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,9.770000457763672,9.789999961853027,9.510000228881836,9.609999656677246,746800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,9.5,9.84000015258789,8.850000381469727,9.1899995803833,1369800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,9.18000030517578,9.279999732971191,9.109999656677246,9.199999809265137,616500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,9.130000114440918,9.260000228881836,9.109999656677246,9.229999542236328,506600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,9.130000114440918,9.15999984741211,8.880000114440918,8.890000343322754,1186100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,8.960000038146973,9.109999656677246,8.470000267028809,8.630000114440918,510700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,8.470000267028809,8.640000343322754,8.460000038146973,8.529999732971191,393900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,8.430000305175781,8.470000267028809,8.279999732971191,8.40999984741211,500500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,8.369999885559082,8.460000038146973,8.239999771118164,8.3100004196167,497700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,8.199999809265137,8.210000038146973,7.989999771118164,8.140000343322754,317400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,8.170000076293945,8.300000190734863,8.119999885559082,8.25,375800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,8.239999771118164,8.329999923706055,8.079999923706055,8.3100004196167,475300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,8.300000190734863,8.600000381469727,8.300000190734863,8.489999771118164,330100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,8.25,8.260000228881836,7.929999828338623,8.020000457763672,497800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,8.109999656677246,8.1899995803833,8.010000228881836,8.140000343322754,347100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,8.239999771118164,8.529999732971191,8.149999618530273,8.5,432300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,8.399999618530273,8.449999809265137,8.3100004196167,8.369999885559082,239300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,8.279999732971191,8.430000305175781,8.229999542236328,8.350000381469727,410000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,8.289999961853027,8.300000190734863,8.220000267028809,8.270000457763672,314300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,8.260000228881836,8.359999656677246,8.229999542236328,8.319999694824219,353500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,8.350000381469727,8.40999984741211,8.210000038146973,8.279999732971191,306800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,8.270000457763672,8.329999923706055,8.149999618530273,8.1899995803833,272200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,8.210000038146973,8.34000015258789,8.199999809265137,8.210000038146973,360800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,8.15999984741211,8.239999771118164,8.130000114440918,8.149999618530273,222100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,8.329999923706055,8.399999618530273,8.229999542236328,8.289999961853027,237600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,8.260000228881836,8.300000190734863,8.079999923706055,8.300000190734863,448500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,8.329999923706055,8.449999809265137,8.25,8.289999961853027,405700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,8.239999771118164,8.600000381469727,8.239999771118164,8.550000190734863,313900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,8.550000190734863,8.65999984741211,8.319999694824219,8.510000228881836,458100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,8.600000381469727,8.720000267028809,8.470000267028809,8.489999771118164,242900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,8.619999885559082,8.640000343322754,8.510000228881836,8.600000381469727,388200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,8.569999694824219,8.619999885559082,8.5,8.550000190734863,312300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,8.539999961853027,8.539999961853027,8.380000114440918,8.420000076293945,365900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,8.449999809265137,8.5,8.350000381469727,8.399999618530273,392500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,8.359999656677246,8.369999885559082,8.09000015258789,8.130000114440918,442400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,8.140000343322754,8.270000457763672,8.119999885559082,8.130000114440918,958900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,8.109999656677246,8.140000343322754,8.0,8.020000457763672,567100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,8.020000457763672,8.140000343322754,7.980000019073486,8.100000381469727,361600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,8.069999694824219,8.430000305175781,7.949999809265137,8.34000015258789,313900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,8.40999984741211,8.5,8.369999885559082,8.430000305175781,308000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,8.460000038146973,8.460000038146973,8.270000457763672,8.279999732971191,586600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,8.319999694824219,8.420000076293945,8.239999771118164,8.279999732971191,160900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,8.300000190734863,8.34000015258789,8.180000305175781,8.210000038146973,222900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,8.229999542236328,8.529999732971191,8.229999542236328,8.529999732971191,351400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,8.550000190734863,8.630000114440918,8.510000228881836,8.579999923706055,356300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,8.550000190734863,8.600000381469727,8.390000343322754,8.40999984741211,285000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,8.470000267028809,8.489999771118164,8.229999542236328,8.329999923706055,300000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,8.289999961853027,8.359999656677246,8.220000267028809,8.25,406500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,8.350000381469727,8.430000305175781,8.170000076293945,8.170000076293945,358200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,8.15999984741211,8.210000038146973,8.119999885559082,8.130000114440918,276500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,8.029999732971191,8.3100004196167,8.029999732971191,8.25,309800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,8.289999961853027,8.350000381469727,8.220000267028809,8.220000267028809,257000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,8.100000381469727,8.100000381469727,7.769999980926514,7.900000095367432,607000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,7.960000038146973,8.0600004196167,7.820000171661377,7.920000076293945,262900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,7.860000133514404,7.920000076293945,7.840000152587891,7.909999847412109,245800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,7.949999809265137,8.039999961853027,7.840000152587891,7.920000076293945,263200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,7.820000171661377,7.929999828338623,7.739999771118164,7.880000114440918,279500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,7.940000057220459,8.010000228881836,7.849999904632568,7.849999904632568,290500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,7.860000133514404,7.980000019073486,7.860000133514404,7.900000095367432,295400.0,,,,,,,,,,
