Date,Open,High,Low,Close,Volume,"('Adj Close', 'OXM')","('Close', 'OXM')","('High', 'OXM')","('Low', 'OXM')","('Open', 'OXM')","('Volume', 'OXM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,99.13999938964844,100.66999816894533,98.7300033569336,100.0199966430664,175500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,99.36000061035156,99.4800033569336,96.36000061035156,96.41999816894533,181400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,96.4000015258789,97.68000030517578,95.0,97.61000061035156,205200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,97.02999877929688,99.58999633789062,96.6500015258789,96.94000244140624,172800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,97.31999969482422,100.0999984741211,96.7699966430664,99.70999908447266,178600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,98.4000015258789,99.5999984741211,97.0,97.66000366210938,138400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,97.37000274658205,97.86000061035156,96.5999984741211,97.01000213623048,205200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,96.51000213623048,96.87999725341795,94.5500030517578,96.62999725341795,153700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,97.2300033569336,98.6999969482422,95.47000122070312,95.63999938964844,123900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,94.66000366210938,96.61000061035156,93.97000122070312,96.43000030517578,161800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,95.25,96.26000213623048,94.16999816894533,96.12999725341795,159200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,96.25,96.25,94.01000213623048,96.23999786376952,130500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,96.5199966430664,97.26000213623048,95.4800033569336,96.76000213623048,128200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,97.5,98.66999816894533,96.76000213623048,97.8499984741211,205500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,99.2300033569336,99.27999877929688,95.81999969482422,96.06999969482422,138700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,97.02999877929688,97.0500030517578,94.83999633789062,95.11000061035156,104300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,95.94000244140624,96.52999877929688,95.19000244140624,96.41999816894533,109200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,97.22000122070312,97.97000122070312,96.37999725341795,96.56999969482422,89700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,96.66999816894533,99.41000366210938,96.12000274658205,99.05999755859376,92000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,98.30999755859376,99.56999969482422,97.98999786376952,98.3499984741211,124500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,97.77999877929688,98.9499969482422,94.6500015258789,94.93000030517578,138200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,95.95999908447266,97.5,94.6999969482422,97.0,123600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,95.5,97.48999786376952,94.33999633789062,96.16000366210938,138500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,95.08000183105467,96.13999938964844,93.33000183105467,95.87000274658205,177700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,95.4800033569336,96.7300033569336,95.0,95.20999908447266,85100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,94.95999908447266,95.0500030517578,93.44000244140624,94.54000091552734,89400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,94.88999938964844,96.75,94.76000213623048,96.6500015258789,142300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,96.62999725341795,98.73999786376952,96.0500030517578,98.2300033569336,117800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,98.33999633789062,101.8499984741211,98.33999633789062,100.5500030517578,147100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,96.93000030517578,97.63999938964844,95.37999725341795,95.81999969482422,133400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,97.2699966430664,99.25,95.83999633789062,98.97000122070312,113000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,100.23999786376952,100.66000366210938,99.16999816894533,99.62000274658205,152300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,98.68000030517578,100.0999984741211,98.4800033569336,99.62999725341795,113400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,98.68000030517578,99.6500015258789,98.1999969482422,99.61000061035156,112000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,99.66000366210938,100.6500015258789,98.51000213623048,99.2699966430664,153900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,99.5,99.76000213623048,98.95999908447266,99.5199966430664,147200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,99.95999908447266,100.80999755859376,98.93000030517578,100.0199966430664,120400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,100.0,101.77999877929688,99.73999786376952,101.2699966430664,97700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,102.18000030517578,104.2300033569336,102.18000030517578,103.31999969482422,171300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,102.08999633789062,102.12000274658205,99.9000015258789,100.83000183105467,91500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,101.66999816894533,101.7300033569336,100.08999633789062,101.38999938964844,155600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,101.76000213623048,102.58000183105467,100.5,101.94000244140624,126700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,101.6999969482422,101.6999969482422,96.2699966430664,97.41000366210938,241200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,97.05999755859376,98.48999786376952,96.87999725341795,97.41999816894533,153200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,100.33999633789062,104.33000183105467,99.80999755859376,104.1500015258789,413000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,104.33999633789062,105.43000030517578,103.2300033569336,104.5999984741211,249300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,105.9499969482422,108.11000061035156,105.44000244140624,105.7300033569336,285000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,105.45999908447266,106.08999633789062,104.37999725341795,104.91999816894533,186400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,105.55999755859376,107.0,104.8000030517578,106.29000091552734,172400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,105.91000366210938,107.31999969482422,105.51000213623048,106.43000030517578,169400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,106.73999786376952,107.04000091552734,104.08000183105467,104.8000030517578,186400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,104.73999786376952,106.7699966430664,104.73999786376952,106.08000183105467,813000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,105.33999633789062,106.16000366210938,102.5500030517578,103.58000183105467,195000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,103.43000030517578,106.91000366210938,103.43000030517578,106.62999725341795,186400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,106.75,111.08999633789062,106.4800033569336,110.52999877929688,254900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,110.61000061035156,111.9499969482422,109.4000015258789,111.7699966430664,171200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,111.1500015258789,111.26000213623048,109.27999877929688,109.73999786376952,175100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,110.3499984741211,111.98999786376952,109.5,109.56999969482422,199200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,109.77999877929688,110.23999786376952,108.04000091552734,108.12000274658205,192500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,109.33999633789062,112.70999908447266,109.33999633789062,112.47000122070312,254600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,112.66000366210938,113.87999725341795,111.56999969482422,112.4000015258789,308300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,100.9499969482422,109.94000244140624,99.91999816894533,108.27999877929688,835100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,106.91999816894533,109.22000122070312,104.5500030517578,105.54000091552734,455400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,105.0,105.72000122070312,103.81999969482422,104.62000274658205,283200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,106.18000030517578,106.18000030517578,104.36000061035156,104.7699966430664,234900.0,,,,,,,,,,
