Date,Open,High,Low,Close,Volume,"('Adj Close', 'EGY')","('Close', 'EGY')","('High', 'EGY')","('Low', 'EGY')","('Open', 'EGY')","('Volume', 'EGY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.46999979019165,4.610000133514404,4.46999979019165,4.559999942779541,754000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.679999828338623,4.800000190734863,4.550000190734863,4.710000038146973,1701600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.769999980926514,4.769999980926514,4.551000118255615,4.559999942779541,656400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.639999866485596,4.650000095367432,4.550000190734863,4.590000152587891,897800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.510000228881836,4.550000190734863,4.380000114440918,4.550000190734863,1178700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.519999980926514,4.539999961853027,4.380000114440918,4.420000076293945,789600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.420000076293945,4.429999828338623,4.315000057220459,4.369999885559082,536600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.409999847412109,4.420000076293945,4.329999923706055,4.420000076293945,621600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.5,4.539999961853027,4.385000228881836,4.460000038146973,613900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.460000038146973,4.460000038146973,4.28000020980835,4.300000190734863,718000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.28000020980835,4.28000020980835,4.130000114440918,4.28000020980835,862600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.300000190734863,4.320000171661377,4.195000171661377,4.289999961853027,505100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.309999942779541,4.309999942779541,4.215000152587891,4.239999771118164,440200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.21999979019165,4.320000171661377,4.210000038146973,4.300000190734863,477700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.320000171661377,4.389999866485596,4.300000190734863,4.360000133514404,417900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.409999847412109,4.431000232696533,4.329999923706055,4.380000114440918,654700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.429999828338623,4.460000038146973,4.340000152587891,4.449999809265137,569400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.460000038146973,4.494999885559082,4.40500020980835,4.46999979019165,539200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.480000019073486,4.480000019073486,4.409999847412109,4.460000038146973,408500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.409999847412109,4.489999771118164,4.380000114440918,4.480000019073486,440300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.480000019073486,4.480000019073486,4.260000228881836,4.260000228881836,511400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.28000020980835,4.389999866485596,4.230000019073486,4.25,630000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.239999771118164,4.239999771118164,4.110000133514404,4.139999866485596,741900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.119999885559082,4.159999847412109,4.03000020980835,4.090000152587891,608900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.099999904632568,4.195000171661377,4.085000038146973,4.130000114440918,490300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.090000152587891,4.190000057220459,4.090000152587891,4.170000076293945,522100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.170000076293945,4.230000019073486,4.144999980926514,4.230000019073486,935900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.21999979019165,4.260000228881836,4.170000076293945,4.179999828338623,1428800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.199999809265137,4.429999828338623,4.199999809265137,4.380000114440918,816600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.300000190734863,4.380000114440918,4.21999979019165,4.239999771118164,772100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.25,4.315000057220459,4.179999828338623,4.239999771118164,604400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.260000228881836,4.449999809265137,4.260000228881836,4.420000076293945,678100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.400000095367432,4.420000076293945,4.355000019073486,4.369999885559082,438900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.369999885559082,4.400000095367432,4.269999980926514,4.289999961853027,402000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.300000190734863,4.380000114440918,4.224999904632568,4.289999961853027,594600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.260000228881836,4.295000076293945,4.199999809265137,4.239999771118164,479500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.179999828338623,4.25,4.114999771118164,4.230000019073486,577900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.190000057220459,4.25,4.164999961853027,4.230000019073486,382600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.25,4.389999866485596,4.25,4.369999885559082,594000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.349999904632568,4.400000095367432,4.28000020980835,4.289999961853027,306600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.389999866485596,4.610000133514404,4.360000133514404,4.460000038146973,1332600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.5,4.539999961853027,4.429999828338623,4.440000057220459,570900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.489999771118164,4.505000114440918,4.28000020980835,4.289999961853027,753400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.260000228881836,4.349999904632568,4.21999979019165,4.260000228881836,707200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.329999923706055,4.360000133514404,4.21999979019165,4.239999771118164,745100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.210000038146973,4.329999923706055,4.210000038146973,4.25,533000.0,,,,,,,,,,
