Date,Open,High,Low,Close,Volume,"('Adj Close', 'MRCY')","('Close', 'MRCY')","('High', 'MRCY')","('Low', 'MRCY')","('Open', 'MRCY')","('Volume', 'MRCY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,36.380001068115234,37.2599983215332,36.040000915527344,36.04999923706055,260900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,35.040000915527344,35.22999954223633,32.88999938964844,32.97999954223633,748600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,33.22999954223633,33.86000061035156,32.939998626708984,33.5,441600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,33.31999969482422,33.77000045776367,33.029998779296875,33.41999816894531,323700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,33.150001525878906,33.779998779296875,33.029998779296875,33.5,386200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,33.09000015258789,33.40999984741211,32.83000183105469,33.11000061035156,332900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,31.5,32.5,31.309999465942383,32.459999084472656,504300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,32.29999923706055,32.31999969482422,31.32999992370605,32.04999923706055,528900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,32.47999954223633,32.81999969482422,32.310001373291016,32.31999969482422,1276600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,32.11000061035156,32.189998626708984,31.32999992370605,31.799999237060547,354000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,31.25,31.90999984741211,30.780000686645508,30.96999931335449,393300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,30.729999542236328,31.420000076293945,29.81999969482422,30.899999618530277,803700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,30.850000381469727,30.950000762939453,30.170000076293945,30.950000762939453,376600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,30.989999771118164,31.68000030517578,30.739999771118164,31.520000457763672,481600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,32.02000045776367,32.529998779296875,31.31999969482422,31.56999969482422,393600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,31.670000076293945,32.060001373291016,31.030000686645508,31.149999618530277,252300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,31.280000686645508,31.450000762939453,30.100000381469727,30.920000076293945,392400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,30.8799991607666,31.34000015258789,30.5,30.59000015258789,286600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,30.690000534057617,30.989999771118164,30.15999984741211,30.979999542236328,351500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,30.86000061035156,30.88999938964844,30.11000061035156,30.440000534057617,409200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,30.440000534057617,30.700000762939453,29.6200008392334,29.65999984741211,532200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,29.959999084472656,30.729999542236328,29.200000762939453,30.700000762939453,589300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,30.770000457763672,31.11000061035156,30.46999931335449,30.549999237060547,348100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,30.01000022888184,30.57999992370605,29.75,30.290000915527344,444200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,30.1299991607666,31.11000061035156,30.040000915527344,30.25,790700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.940000534057617,27.86000061035156,25.309999465942383,26.799999237060547,3016700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,27.270000457763672,27.63999938964844,26.11000061035156,26.229999542236328,1301000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,26.459999084472656,29.350000381469727,26.32999992370605,29.299999237060547,3103100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,29.26000022888184,29.90999984741211,28.65999984741211,29.8799991607666,1015400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,30.13999938964844,30.790000915527344,29.65999984741211,30.040000915527344,922800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,31.450000762939453,31.6200008392334,30.170000076293945,30.549999237060547,635100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,30.63999938964844,30.82999992370605,29.81999969482422,30.440000534057617,428100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,30.34000015258789,30.3700008392334,29.1200008392334,29.1299991607666,443900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,28.68000030517578,29.299999237060547,28.59000015258789,28.75,429700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,28.51000022888184,28.649999618530277,28.09000015258789,28.3799991607666,539700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,28.07999992370605,28.38999938964844,27.600000381469727,28.06999969482422,403000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,28.01000022888184,28.600000381469727,27.65999984741211,28.32999992370605,291100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.280000686645508,28.809999465942383,28.170000076293945,28.75,262400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,28.93000030517578,29.46999931335449,28.31999969482422,29.309999465942383,666400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,29.049999237060547,30.15999984741211,29.049999237060547,29.56999969482422,707100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,30.0,30.18000030517578,29.15999984741211,29.8700008392334,1104600.0,,,,,,,,,,
