Date,Open,High,Low,Close,Volume,"('Adj Close', 'AMPL')","('Close', 'AMPL')","('High', 'AMPL')","('Low', 'AMPL')","('Open', 'AMPL')","('Volume', 'AMPL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,12.609999656677246,12.6850004196167,12.40999984741211,12.59000015258789,532000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.380000114440918,12.404999732971191,12.0,12.029999732971191,383700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,12.09000015258789,12.109999656677246,11.75,11.8100004196167,409500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,11.710000038146973,11.989999771118164,11.6899995803833,11.770000457763672,312300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,11.789999961853027,12.390000343322754,11.789999961853027,12.3100004196167,340900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,12.109999656677246,12.300000190734863,12.020000457763672,12.279999732971191,251800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,12.220000267028809,12.359999656677246,12.0,12.329999923706056,275700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,12.329999923706056,12.5,12.229999542236328,12.5,244800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,12.640000343322754,12.770000457763672,12.489999771118164,12.68000030517578,279000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,12.579999923706056,12.652999877929688,12.239999771118164,12.5,317400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,12.449999809265137,12.449999809265137,12.045000076293944,12.34000015258789,285100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.31999969482422,12.600000381469728,12.131999969482422,12.3100004196167,296600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,12.350000381469728,12.390000343322754,11.93000030517578,12.359999656677246,303800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,12.59000015258789,13.050000190734863,12.59000015258789,12.81999969482422,352400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,13.0,13.0,12.670000076293944,12.850000381469728,287500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,13.06999969482422,13.06999969482422,12.75,12.800000190734863,278600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,12.960000038146973,13.420000076293944,12.829999923706056,13.399999618530272,386500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,13.399999618530272,13.510000228881836,13.130000114440918,13.130000114440918,327600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,13.199999809265137,13.640000343322754,13.197999954223633,13.5600004196167,265500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,13.460000038146973,13.475000381469728,13.154999732971191,13.1899995803833,219300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,13.0600004196167,13.279999732971191,12.869999885559082,12.960000038146973,329500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,12.199999809265137,13.06999969482422,12.1899995803833,13.0,644200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,12.890000343322754,13.210000038146973,12.760000228881836,13.149999618530272,348600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,13.020000457763672,13.239999771118164,12.81999969482422,13.210000038146973,264800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,13.25,13.4399995803833,13.109999656677246,13.279999732971191,312800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,13.31999969482422,13.31999969482422,13.031000137329102,13.09000015258789,293800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,13.119999885559082,13.640000343322754,13.119999885559082,13.619999885559082,324500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,13.800000190734863,14.420000076293944,13.710000038146973,14.140000343322754,905000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,14.199999809265137,14.420000076293944,14.109999656677246,14.289999961853027,438300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,13.699999809265137,14.0,13.539999961853027,13.75,393900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,14.029999732971191,14.300000190734863,14.010000228881836,14.229999542236328,395800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,14.359999656677246,14.399999618530272,14.109999656677246,14.260000228881836,264500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,14.109999656677246,14.300000190734863,13.84000015258789,14.100000381469728,307900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,13.920000076293944,14.300000190734863,13.829999923706056,14.06999969482422,567500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,9.220000267028809,12.350000381469728,9.0600004196167,11.800000190734863,3766300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,11.8100004196167,11.9399995803833,11.260000228881836,11.8100004196167,1437200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,11.979999542236328,12.100000381469728,11.770000457763672,12.06999969482422,596600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,12.079999923706056,12.279999732971191,11.979999542236328,12.19499969482422,421900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,12.130000114440918,12.164999961853027,11.850000381469728,12.0,882200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,11.869999885559082,11.991999626159668,11.479999542236328,11.760000228881836,412700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,11.899999618530272,12.119999885559082,11.699999809265137,11.859999656677246,1291100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,11.90999984741211,11.90999984741211,11.3100004196167,11.369999885559082,552800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,11.3100004196167,11.36299991607666,11.050000190734863,11.279999732971191,551900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,11.279999732971191,11.279999732971191,10.9399995803833,11.095000267028809,566200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,11.100000381469728,11.260000228881836,11.039999961853027,11.104999542236328,525000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,11.149999618530272,11.270000457763672,11.06999969482422,11.149999618530272,391200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,11.270000457763672,11.369999885559082,11.100000381469728,11.114999771118164,312800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,11.020000457763672,11.289999961853027,11.020000457763672,11.149999618530272,453500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,11.18000030517578,11.239999771118164,11.039999961853027,11.109999656677246,466200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,11.100000381469728,11.34000015258789,11.039999961853027,11.130000114440918,490600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,11.109999656677246,11.279999732971191,10.85200023651123,11.050000190734863,420500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,10.93000030517578,11.100000381469728,10.630000114440918,10.770000457763672,623200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,10.699999809265137,11.039999961853027,10.539999961853027,10.899999618530272,343600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,10.81999969482422,11.31999969482422,10.81999969482422,11.229999542236328,416600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,11.1899995803833,11.640000343322754,11.1899995803833,11.550000190734863,364300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,11.539999961853027,11.829999923706056,11.43000030517578,11.510000228881836,304000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,11.520000457763672,11.579999923706056,11.239999771118164,11.300000190734863,297800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,11.34000015258789,11.359999656677246,11.010000228881836,11.029999732971191,228000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,11.15999984741211,11.15999984741211,10.800000190734863,10.84000015258789,248100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,10.90999984741211,10.970000267028809,10.75,10.9399995803833,364100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,10.93000030517578,11.18000030517578,10.850000381469728,10.880000114440918,413400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,10.869999885559082,10.9399995803833,10.649999618530272,10.760000228881836,282900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,10.56999969482422,10.630000114440918,10.479999542236328,10.529999732971191,314400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,10.449999809265137,10.600000381469728,10.449999809265137,10.489999771118164,273500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,10.649999618530272,10.710000038146973,10.392999649047852,10.470000267028809,449600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,10.40999984741211,10.449999809265137,10.354999542236328,10.390000343322754,205500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,10.354999542236328,10.494000434875488,10.354999542236328,10.449999809265137,210400.0,,,,,,,,,,
