Date,Open,High,Low,Close,Volume,"('Adj Close', 'MOTS')","('Close', 'MOTS')","('High', 'MOTS')","('Low', 'MOTS')","('Open', 'MOTS')","('Volume', 'MOTS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.2999999523162842,1.3600000143051147,1.2699999809265137,1.2984000444412231,82844.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.2999999523162842,1.2999999523162842,1.2100000381469729,1.25,84592.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.4500000476837158,1.4900000095367432,1.2699999809265137,1.409999966621399,899684.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.4199999570846558,1.4199999570846558,1.2100000381469729,1.25,201663.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.2799999713897705,1.2899999618530271,1.25,1.2699999809265137,91221.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.25,1.2999999523162842,1.2000000476837158,1.2000000476837158,125715.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.2200000286102295,1.3099000453948977,1.2200000286102295,1.2899999618530271,97304.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.25,1.649999976158142,1.2100000381469729,1.3300000429153442,1123366.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.2599999904632568,1.309999942779541,1.1799999475479126,1.1799999475479126,178552.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.1799999475479126,1.3300000429153442,1.1200000047683716,1.1399999856948853,545681.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.149999976158142,1.1811000108718872,1.0549999475479126,1.1699999570846558,301121.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.1799999475479126,1.2000000476837158,1.0299999713897705,1.090000033378601,197134.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.1299999952316284,1.1299999952316284,1.0700000524520874,1.090000033378601,60765.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.0700000524520874,1.1098999977111816,1.0099999904632568,1.0700000524520874,108214.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.0800000429153442,1.0800000429153442,1.0,1.0299999713897705,85738.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.013200044631958,1.0699000358581543,0.9800000190734864,1.0,95193.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.0,1.0291999578475952,0.8865000009536743,0.9365000128746032,176798.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.959999978542328,1.0399999618530271,0.959999978542328,0.9940000176429749,111155.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.0,1.0149999856948853,0.8999999761581421,0.9557999968528748,74570.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.090000033378601,1.100000023841858,0.6601999998092651,0.7099999785423279,13053399.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.6650000214576721,0.7281000018119812,0.6000999808311462,0.7099999785423279,1019667.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.6600000262260437,0.6898999810218811,0.6200000047683716,0.6499999761581421,436858.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.7200000286102295,0.7200000286102295,0.6000000238418579,0.6299999952316284,260139.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.6299999952316284,0.6499999761581421,0.5929999947547913,0.5950000286102295,334843.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.5899999737739563,0.6399999856948853,0.585099995136261,0.6299999952316284,157274.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.6570000052452087,0.6570000052452087,0.6019999980926514,0.6219000220298767,275834.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.6200000047683716,0.6299999952316284,0.6000000238418579,0.6060000061988831,127374.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.625,0.6480000019073486,0.6159999966621399,0.6349999904632568,124882.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.6399999856948853,0.6899999976158142,0.6253799796104431,0.6883000135421753,232224.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.6676999926567078,0.7400000095367432,0.6589999794960022,0.6880000233650208,399309.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.6800000071525574,0.6902999877929688,0.6309999823570251,0.6639999747276306,119481.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.6639999747276306,0.6800000071525574,0.6169999837875366,0.6244999766349792,191256.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.6399999856948853,0.6510999798774719,0.5899999737739563,0.6399999856948853,398500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.6358000040054321,0.6798999905586243,0.5701000094413757,0.6523000001907349,9220395.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.7000000476837158,1.7000000476837158,0.9300000071525574,1.100000023841858,64165285.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,0.9649999737739564,0.9900000095367432,0.75,0.7900000214576721,2885737.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,0.7397000193595886,0.8399999737739563,0.661300003528595,0.8205000162124634,1020808.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,0.7394999861717224,0.8499000072479248,0.7200000286102295,0.7200999855995178,634212.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,0.7300000190734863,0.7554000020027161,0.6674000024795532,0.6801999807357788,413583.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,0.6899999976158142,0.7300000190734863,0.6729999780654907,0.6850000023841858,370473.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.6909000277519226,0.7200000286102295,0.6700000166893005,0.6800000071525574,193081.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,0.699999988079071,0.7021999955177307,0.6499999761581421,0.6794999837875366,185729.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,0.6700000166893005,0.6798999905586243,0.6309999823570251,0.6499999761581421,185222.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.6499999761581421,0.6582000255584717,0.6140000224113464,0.621999979019165,183978.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.6244999766349792,0.6499999761581421,0.6244999766349792,0.6389999985694885,191847.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.6140000224113464,0.6488000154495239,0.6100000143051147,0.6111000180244446,147270.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.6190999746322632,0.6389999985694885,0.6000000238418579,0.6294000148773193,195687.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,0.6200000047683716,0.6299999952316284,0.6004999876022339,0.609000027179718,91784.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,0.6340000033378601,0.6600000262260437,0.6049000024795532,0.6488000154495239,300511.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,0.6414999961853027,0.6480000019073486,0.6093000173568726,0.6309999823570251,152218.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,0.628000020980835,0.6499999761581421,0.6129999756813049,0.6399999856948853,92952.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,0.6208000183105469,0.6700000166893005,0.6208000183105469,0.6316999793052673,147578.0,,,,,,,,,,
