Date,Open,High,Low,Close,Volume,"('Adj Close', 'HY')","('Close', 'HY')","('High', 'HY')","('Low', 'HY')","('Open', 'HY')","('Volume', 'HY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,62.0,63.09999847412109,61.040000915527344,62.88999938964844,102500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,62.880001068115234,62.880001068115234,61.43000030517578,61.970001220703125,102500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,62.290000915527344,63.150001525878906,61.59999847412109,62.06999969482422,117900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,61.5,64.79000091552734,61.5,63.790000915527344,129200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,63.86000061035156,65.98999786376953,63.40999984741211,65.05999755859375,135600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,64.25,65.01000213623047,63.52999877929688,65.01000213623047,155400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,65.01000213623047,65.9000015258789,64.48999786376953,64.80000305175781,82100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,64.2699966430664,64.62000274658203,63.220001220703125,64.55999755859375,67800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,65.30000305175781,65.33000183105469,64.2300033569336,64.3499984741211,63400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,63.63999938964844,64.87000274658203,62.619998931884766,63.0,116300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,62.08000183105469,62.81999969482422,60.9900016784668,62.619998931884766,79500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,63.04999923706055,64.98999786376953,62.34000015258789,64.0999984741211,106600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,64.5999984741211,64.70999908447266,63.16999816894531,64.37000274658203,115400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,65.04000091552734,69.3499984741211,65.04000091552734,69.3499984741211,113300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,69.44000244140625,70.27999877929688,67.0199966430664,67.41000366210938,126400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,68.08000183105469,68.08000183105469,65.66999816894531,66.43000030517578,83800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,67.55999755859375,68.63999938964844,66.69000244140625,68.13999938964844,79500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,68.08999633789062,69.0,67.37000274658203,68.36000061035156,75400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,68.51000213623047,68.55000305175781,66.51000213623047,67.63999938964844,70500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,67.33999633789062,68.58000183105469,66.72000122070312,68.48999786376953,77800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,68.48999786376953,68.48999786376953,65.19000244140625,65.72000122070312,159100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,66.44000244140625,68.83000183105469,66.01000213623047,68.83000183105469,90900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,67.86000061035156,68.38999938964844,67.02999877929688,68.13999938964844,64500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,67.33000183105469,67.69000244140625,66.33000183105469,67.11000061035156,55100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,66.87000274658203,67.93000030517578,66.87000274658203,67.87000274658203,48900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,68.0,68.41000366210938,66.87999725341797,66.87999725341797,63500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,66.87999725341797,68.94999694824219,66.5999984741211,68.88999938964844,64000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,68.91000366210938,69.08999633789062,67.33000183105469,69.01000213623047,49000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,69.05999755859375,72.4000015258789,69.05999755859375,72.19999694824219,94600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,69.83000183105469,69.88999938964844,65.97000122070312,66.68000030517578,105700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,67.93000030517578,70.06999969482422,67.4000015258789,70.01000213623047,68800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,70.12999725341797,71.79000091552734,69.69000244140625,71.79000091552734,91100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,71.08000183105469,71.3499984741211,69.76000213623047,70.29000091552734,71500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,69.11000061035156,69.6500015258789,67.69999694824219,68.26000213623047,176000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,68.4000015258789,69.63999938964844,68.29000091552734,69.3499984741211,68700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,69.9800033569336,71.11000061035156,68.01000213623047,68.31999969482422,154300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,68.70999908447266,69.2699966430664,67.22000122070312,68.91000366210938,48900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,68.55999755859375,69.86000061035156,68.5199966430664,69.69999694824219,54400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,70.0,70.56999969482422,68.87999725341797,70.08999633789062,67600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,70.08999633789062,70.08999633789062,57.5099983215332,58.33000183105469,323400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,58.810001373291016,61.18000030517578,58.25,58.880001068115234,180100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,59.15999984741211,59.52000045776367,57.150001525878906,57.25,151200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,57.06999969482422,59.970001220703125,55.84999847412109,56.900001525878906,168500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,56.83000183105469,58.75,56.33000183105469,57.27000045776367,119100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,57.720001220703125,59.25,57.119998931884766,59.119998931884766,164000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,59.900001525878906,60.59999847412109,58.22999954223633,58.29999923706055,78900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,58.66999816894531,59.209999084472656,57.869998931884766,58.09999847412109,87900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,58.130001068115234,58.29999923706055,57.16999816894531,57.84000015258789,53300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,57.459999084472656,57.880001068115234,56.81999969482422,57.209999084472656,51000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,56.63999938964844,58.220001220703125,55.880001068115234,57.77999877929688,94700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,57.2599983215332,58.02999877929688,56.29999923706055,57.5,117800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,57.290000915527344,58.560001373291016,57.290000915527344,58.209999084472656,176400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,58.66999816894531,60.02999877929688,57.810001373291016,59.25,148400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,59.060001373291016,63.709999084472656,59.060001373291016,63.290000915527344,225000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,62.68000030517578,63.0099983215332,59.11000061035156,59.84000015258789,236900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,60.13999938964844,61.77000045776367,59.58000183105469,60.380001068115234,114800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,60.08000183105469,61.0,58.77999877929688,59.02000045776367,87700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,59.18999862670898,59.619998931884766,58.66999816894531,59.560001373291016,60200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,60.38999938964844,60.43999862670898,59.47999954223633,60.400001525878906,107800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,61.060001373291016,62.959999084472656,60.61000061035156,62.93000030517578,65400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,62.79999923706055,64.18000030517578,62.459999084472656,64.16999816894531,148000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,64.3499984741211,65.76000213623047,63.09999847412109,63.4900016784668,82800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,63.130001068115234,63.81999969482422,62.65999984741211,63.369998931884766,98800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,62.84000015258789,63.709999084472656,61.209999084472656,63.459999084472656,92000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,64.08999633789062,64.48999786376953,62.91999816894531,63.560001373291016,129700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,63.52999877929688,64.41999816894531,63.52999877929688,64.05000305175781,63100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,64.80000305175781,66.43000030517578,64.16000366210938,66.3499984741211,76900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,65.98999786376953,66.33000183105469,64.58999633789062,65.25,46500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,63.459999084472656,63.619998931884766,62.369998931884766,63.58000183105469,74300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,63.720001220703125,64.08999633789062,63.18000030517578,63.869998931884766,41000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,63.72999954223633,64.12000274658203,61.720001220703125,61.869998931884766,45700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,61.91999816894531,62.7400016784668,60.72999954223633,60.880001068115234,57800.0,,,,,,,,,,
