Date,Open,High,Low,Close,Volume,"('Adj Close', 'DG')","('Close', 'DG')","('High', 'DG')","('Low', 'DG')","('Open', 'DG')","('Volume', 'DG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,136.77000427246094,141.66000366210938,136.14999389648438,140.42999267578125,3386600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,140.10000610351562,140.4499969482422,130.88999938964844,131.27999877929688,3785300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,133.3699951171875,136.52000427246094,132.05999755859375,134.75999450683594,2650700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,134.47000122070312,137.38999938964844,133.80999755859375,135.75999450683594,1974000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,133.4499969482422,136.0,132.52999877929688,134.22000122070312,1755200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,133.72000122070312,137.11000061035156,132.6999969482422,136.69000244140625,1915100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,135.9199981689453,137.33999633789062,133.91000366210938,134.05999755859375,2370100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,133.9499969482422,134.75999450683594,132.72000122070312,133.86000061035156,1547200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,133.50999450683594,135.00999450683594,133.02999877929688,134.63999938964844,1873800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,136.27000427246094,138.9199981689453,135.10000610351562,137.82000732421875,2808300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,137.0,139.86000061035156,136.3000030517578,137.16000366210938,2232500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,136.02999877929688,137.00999450683594,134.55999755859375,135.99000549316406,2213400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,135.8000030517578,136.02999877929688,131.19000244140625,132.22000122070312,3371600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,132.36000061035156,135.35000610351562,131.91000366210938,134.82000732421875,2958900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,135.4499969482422,136.05999755859375,132.4600067138672,134.02000427246094,1851100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,134.22000122070312,134.22000122070312,130.4600067138672,130.6699981689453,2098600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,132.08999633789062,133.42999267578125,128.75999450683594,132.8800048828125,2097700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,133.83999633789062,134.3000030517578,132.5,133.4499969482422,1384200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,133.02000427246094,134.08999633789062,132.07000732421875,133.69000244140625,2488600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,132.8699951171875,132.94000244140625,129.0500030517578,131.9199981689453,2799300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,132.83999633789062,133.83999633789062,131.8800048828125,132.07000732421875,1803700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,132.1199951171875,137.67999267578125,131.92999267578125,136.02000427246094,2259800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,135.36000061035156,136.60000610351562,134.3300018310547,136.16000366210938,1797200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,135.16000366210938,135.72999572753906,133.36000061035156,134.2100067138672,2144500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,133.38999938964844,134.8300018310547,133.25,134.30999755859375,1462000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,135.4199981689453,136.49000549316406,134.69000244140625,135.2899932861328,1534600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,135.30999755859375,136.9499969482422,135.0800018310547,135.64999389648438,1441100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,135.0,135.9199981689453,134.13999938964844,135.2100067138672,1925100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,135.58999633789062,137.0,134.69000244140625,136.13999938964844,2435500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,134.97000122070312,135.25999450683594,130.3699951171875,131.77000427246094,2978300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,131.60000610351562,132.1999969482422,130.32000732421875,132.0,1879100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,132.64999389648438,135.47000122070312,132.60000610351562,135.0399932861328,1595600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,137.30999755859375,144.7100067138672,137.0800018310547,141.5,4852700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,142.8699951171875,145.3800048828125,142.0800018310547,142.49000549316406,2757100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,142.5,142.9199981689453,141.0399932861328,141.72000122070312,1571600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,140.0,142.3000030517578,138.92999267578125,141.47000122070312,1288000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,141.17999267578125,142.4600067138672,140.27999877929688,140.39999389648438,1260700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,140.02000427246094,140.19000244140625,137.67999267578125,138.7899932861328,1523500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,139.44000244140625,145.2100067138672,139.2899932861328,144.3000030517578,2310100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,143.99000549316406,144.75,142.83999633789062,143.27000427246094,1346500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,143.5399932861328,146.5399932861328,143.3300018310547,145.30999755859375,1753300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,144.3699951171875,150.77000427246094,143.88999938964844,149.25999450683594,3662100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,149.13999938964844,149.94000244140625,147.4600067138672,148.44000244140625,2085500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,149.77999877929688,154.89999389648438,149.77000427246094,154.85000610351562,3787500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,156.19000244140625,156.6699981689453,153.58999633789062,156.0,2677500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,158.55999755859375,159.1999969482422,156.41000366210938,158.92999267578125,2886300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,158.08999633789062,158.66000366210938,156.41000366210938,157.30999755859375,2103100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,158.07000732421875,159.80999755859375,156.89999389648438,159.3300018310547,1973700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,160.6300048828125,162.4199981689453,159.0,161.22000122070312,3110600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,154.97999572753906,158.75,154.8000030517578,158.1699981689453,5625000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,166.1199951171875,168.07000732421875,147.83999633789062,150.05999755859375,9422300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,149.80999755859375,153.3699951171875,149.80999755859375,151.9499969482422,4160300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,151.10000610351562,157.13999938964844,150.08999633789062,155.75,2744400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,156.5,156.5,153.14999389648438,154.02000427246094,1465800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,154.72000122070312,157.1999969482422,154.24000549316406,156.05999755859375,1958400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,155.80999755859375,158.32000732421875,154.00999450683594,154.25999450683594,1806400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,154.00999450683594,154.41000366210938,150.6699981689453,150.6999969482422,1583400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,151.52000427246094,152.47000122070312,150.1999969482422,150.77999877929688,2035900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,151.6699981689453,152.47999572753906,150.16000366210938,150.66000366210938,1599300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,151.25999450683594,154.35000610351562,151.25999450683594,154.2100067138672,1829500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,154.83999633789062,156.57000732421875,153.63999938964844,156.05999755859375,1807400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,156.22999572753906,159.92999267578125,156.22999572753906,157.35000610351562,1343900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,156.5800018310547,156.97000122070312,153.0,154.88999938964844,1736500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,154.6300048828125,159.49000549316406,153.66000366210938,159.17999267578125,2536000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,161.0,164.1199951171875,157.9600067138672,159.0399932861328,3276500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,159.25,161.99000549316406,158.4499969482422,159.5500030517578,2614300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,157.83999633789062,159.52000427246094,155.97000122070312,156.74000549316406,2637700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,156.3300018310547,156.60000610351562,151.49000549316406,153.38999938964844,2645800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,151.52999877929688,154.89999389648438,150.50999450683594,154.6300048828125,1884700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,155.27999877929688,156.25,152.6199951171875,154.3699951171875,1791900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,153.6199951171875,153.82000732421875,147.4600067138672,147.77999877929688,2479200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,149.38999938964844,150.39999389648438,144.49000549316406,144.69000244140625,2066200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,144.8300018310547,145.58999633789062,143.02000427246094,144.99000549316406,2140600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,146.22999572753906,146.44000244140625,143.66000366210938,144.49000549316406,1864600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,144.75,146.22999572753906,143.32000732421875,145.67999267578125,1463900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,145.75999450683594,146.75999450683594,144.4600067138672,144.82000732421875,1517800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,144.63999938964844,144.7899932861328,142.5399932861328,142.85000610351562,2174600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,143.19000244140625,144.35000610351562,142.2100067138672,142.72999572753906,1431000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,141.2899932861328,143.49000549316406,140.6300048828125,143.16000366210938,1322900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,142.25,143.4499969482422,141.38999938964844,142.64999389648438,1387900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,142.35000610351562,144.4499969482422,141.6199951171875,142.07000732421875,1378600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,141.2100067138672,141.49000549316406,138.9600067138672,141.14999389648438,2381700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,140.44000244140625,141.16000366210938,139.07000732421875,139.19000244140625,1753200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,138.7899932861328,140.0,135.4199981689453,137.5800018310547,2612500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,138.14999389648438,138.57000732421875,136.1300048828125,137.14999389648438,1638900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,136.75,138.67999267578125,135.97000122070312,137.49000549316406,2268800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,138.08999633789062,138.7100067138672,134.67999267578125,136.13999938964844,2481300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,137.77000427246094,141.08999633789062,137.3000030517578,139.89999389648438,2594400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,138.47000122070312,139.97000122070312,137.05999755859375,137.52000427246094,1700400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,137.24000549316406,140.88999938964844,136.5,140.86000061035156,1920700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,140.94000244140625,141.32000732421875,139.83999633789062,140.9499969482422,1339200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,141.83999633789062,143.66000366210938,137.5800018310547,137.92999267578125,1760100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,139.77999877929688,140.4600067138672,138.3000030517578,140.30999755859375,1905600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,140.57000732421875,142.8800048828125,140.25,141.05999755859375,2012500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,145.27999877929688,147.8699951171875,144.8300018310547,146.58999633789062,3270100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,145.3699951171875,145.3699951171875,141.1999969482422,142.1300048828125,2744000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,141.3800048828125,141.4499969482422,137.6999969482422,137.8300018310547,1846000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,144.7899932861328,147.7899932861328,142.24000549316406,142.60000610351562,3179100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,142.0500030517578,142.07000732421875,139.5500030517578,141.5500030517578,2268600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,140.72000122070312,142.89999389648438,138.83999633789062,139.1199951171875,2102800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,140.0,145.2899932861328,139.8699951171875,145.22999572753906,2229900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,144.5399932861328,145.94000244140625,141.02999877929688,142.27000427246094,3491300.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,141.52999877929688,143.8300018310547,138.8699951171875,139.27999877929688,3797200.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,143.88999938964844,145.5,126.2300033569336,127.94000244140624,9925200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,128.0,137.0,127.27999877929688,136.91000366210938,4872900.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,135.17999267578125,139.9499969482422,133.6300048828125,139.55999755859375,3879600.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,139.0,141.24000549316406,133.88999938964844,134.50999450683594,2795800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,133.67999267578125,135.57000732421875,131.05999755859375,134.4199981689453,2665800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,131.47000122070312,132.19000244140625,128.3300018310547,129.52999877929688,3336000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,128.97000122070312,130.2100067138672,125.98999786376952,126.61000061035156,2252300.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,126.52999877929688,128.16000366210938,126.0,127.69000244140624,1893200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,127.29000091552734,128.3000030517578,126.4000015258789,126.7699966430664,1790300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,127.08999633789062,127.76000213623048,123.5999984741211,124.93000030517578,2619200.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,125.05999755859376,125.05999755859376,122.20999908447266,124.12000274658205,1856900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,123.62000274658205,125.86000061035156,122.86000061035156,125.79000091552734,1708900.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,125.08000183105467,126.9800033569336,123.5999984741211,126.88999938964844,1982800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,126.80999755859376,127.86000061035156,124.95999908447266,126.58999633789062,2495000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,126.33999633789062,127.8000030517578,124.81999969482422,127.5,2802200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,128.14999389648438,129.88999938964844,127.5,128.77000427246094,3293000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,129.1999969482422,131.47000122070312,128.5,130.49000549316406,2449700.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,129.72999572753906,129.8699951171875,127.93000030517578,128.52000427246094,1521700.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,128.8800048828125,129.77999877929688,126.6999969482422,129.0,2570700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,128.13999938964844,130.60000610351562,127.6999969482422,130.27999877929688,2343300.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,131.0,132.38999938964844,130.75999450683594,132.22999572753906,9278000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,131.9600067138672,134.38999938964844,130.49000549316406,130.5800018310547,3546400.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,130.5399932861328,130.5399932861328,127.83000183105467,129.47000122070312,1532800.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,129.52999877929688,129.75,125.43000030517578,125.43000030517578,1302400.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,125.41000366210938,128.47000122070312,124.51000213623048,128.1999969482422,1570500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,129.25999450683594,130.72000122070312,127.93000030517578,130.1199951171875,1874100.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,129.32000732421875,129.47000122070312,127.26000213623048,128.5399932861328,1572800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,129.0399932861328,129.25999450683594,126.1500015258789,127.5,1855900.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,128.33999633789062,132.30999755859375,127.79000091552734,131.58999633789062,2147200.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,132.32000732421875,135.4600067138672,132.0399932861328,132.4199981689453,1728800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,132.47999572753906,132.47999572753906,125.61000061035156,126.95999908447266,2714400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,127.0,128.6199951171875,126.27999877929688,127.4800033569336,1852000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,123.0999984741211,125.9800033569336,122.4000015258789,124.36000061035156,3395900.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,124.0,124.41999816894533,120.68000030517578,121.56999969482422,2548400.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,122.27999877929688,122.9800033569336,120.30999755859376,122.41999816894533,2153700.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,122.66000366210938,124.61000061035156,122.3000030517578,123.27999877929688,2067800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,123.0,123.11000061035156,120.18000030517578,120.4000015258789,1880400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,120.5,120.5,115.9800033569336,117.0500030517578,2763800.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,117.23999786376952,119.7300033569336,116.56999969482422,118.30999755859376,2354500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,118.9000015258789,119.68000030517578,117.56999969482422,118.08999633789062,1577300.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,118.0999984741211,119.7699966430664,116.22000122070312,117.36000061035156,1810500.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,117.31999969482422,120.41999816894533,116.38999938964844,120.0,1595400.0,,,,,,,,,,
