Date,Open,High,Low,Close,Volume,"('Adj Close', 'CTOS')","('Close', 'CTOS')","('High', 'CTOS')","('Low', 'CTOS')","('Open', 'CTOS')","('Volume', 'CTOS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.139999866485596,6.360000133514404,6.111999988555908,6.260000228881836,445200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.199999809265137,6.215000152587891,6.079999923706055,6.079999923706055,420000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.119999885559082,6.269999980926514,6.090000152587891,6.230000019073486,467800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.130000114440918,6.320000171661377,6.130000114440918,6.199999809265137,453200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.179999828338623,6.360000133514404,6.130000114440918,6.360000133514404,408700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.25,6.255000114440918,6.190000057220459,6.199999809265137,305900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.139999866485596,6.215000152587891,6.125,6.190000057220459,291300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.139999866485596,6.239999771118164,6.110000133514404,6.21999979019165,306600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,6.340000152587891,6.369999885559082,6.230000019073486,6.239999771118164,289700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.150000095367432,6.264999866485596,6.150000095367432,6.21999979019165,355400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.110000133514404,6.190000057220459,6.099999904632568,6.159999847412109,273500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.170000076293945,6.21999979019165,6.119999885559082,6.21999979019165,262600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.239999771118164,6.389999866485596,6.159999847412109,6.380000114440918,406300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.449999809265137,6.511000156402588,6.369999885559082,6.400000095367432,412000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.510000228881836,6.510000228881836,6.329999923706055,6.369999885559082,451400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.46999979019165,6.46999979019165,6.340000152587891,6.360000133514404,438100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.46999979019165,6.590000152587891,6.400000095367432,6.489999771118164,574500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.559999942779541,6.590000152587891,6.489999771118164,6.53000020980835,350000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.550000190734863,6.599999904632568,6.5,6.570000171661377,446700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.5,6.614999771118164,6.5,6.579999923706055,386900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.579999923706055,6.784999847412109,6.525000095367432,6.539999961853027,1128400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.579999923706055,6.690000057220459,6.525000095367432,6.690000057220459,360100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.599999904632568,6.739999771118164,6.550000190734863,6.699999809265137,241200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.610000133514404,6.610000133514404,6.505000114440918,6.579999923706055,234400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.559999942779541,6.715000152587891,6.559999942779541,6.670000076293945,320700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.699999809265137,6.75,6.639999866485596,6.730000019073486,202000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.699999809265137,6.78000020980835,6.679999828338623,6.78000020980835,207100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.820000171661377,6.829999923706055,6.724999904632568,6.769999980926514,325100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.760000228881836,6.940000057220459,6.760000228881836,6.920000076293945,306600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.710000038146973,6.784999847412109,6.550000190734863,6.590000152587891,496100.0,,,,,,,,,,
