Date,Open,High,Low,Close,Volume,"('Adj Close', 'BFLY')","('Close', 'BFLY')","('High', 'BFLY')","('Low', 'BFLY')","('Open', 'BFLY')","('Volume', 'BFLY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.0800000429153442,1.1399999856948853,1.0499999523162842,1.059999942779541,1387700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.0399999618530271,1.059999942779541,1.0,1.0199999809265137,1633300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.0,1.059999942779541,1.0,1.0199999809265137,805400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.0299999713897705,1.0499999523162842,0.996999979019165,1.0099999904632568,825200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.0850000381469729,1.315000057220459,1.0499999523162842,1.2200000286102295,6253200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.2000000476837158,1.2200000286102295,1.1399999856948853,1.1699999570846558,1822000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.1399999856948853,1.1799999475479126,1.100000023841858,1.1399999856948853,1564500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.149999976158142,1.159000039100647,1.0800000429153442,1.090000033378601,1902800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.1200000047683716,1.2899999618530271,1.100000023841858,1.1100000143051147,3420400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.1799999475479126,1.1799999475479126,1.0199999809265137,1.0399999618530271,2128700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.0099999904632568,1.0700000524520874,1.0,1.0399999618530271,1615200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.0499999523162842,1.100000023841858,1.0299999713897705,1.059999942779541,953100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.0700000524520874,1.0750000476837158,1.0199999809265137,1.059999942779541,937600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.059999942779541,1.1299999952316284,1.059999942779541,1.090000033378601,1106100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.1100000143051147,1.1100000143051147,1.0299999713897705,1.0399999618530271,963800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.0499999523162842,1.0700000524520874,0.9700000286102296,0.9890000224113464,2074300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.0,1.0299999713897705,0.975000023841858,1.0099999904632568,1024300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.0299999713897705,1.0449999570846558,0.9850000143051147,0.9940000176429749,771100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.9900000095367432,1.0800000429153442,0.9819999933242798,1.0700000524520874,1226600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.059999942779541,1.059999942779541,0.9800000190734864,0.9829999804496764,1135600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.9800000190734864,0.9900000095367432,0.8999999761581421,0.9010000228881836,1398300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.9200000166893004,0.925000011920929,0.875,0.878000020980835,1478000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.8989999890327454,0.9139999747276306,0.8600000143051147,0.8999999761581421,1267900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.8840000033378601,0.949999988079071,0.8510000109672546,0.8769999742507935,1403200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.9100000262260436,0.9359999895095824,0.8619999885559082,0.9139999747276306,937700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.9100000262260436,0.9539999961853028,0.8999999761581421,0.9179999828338624,1160900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.9399999976158142,0.9700000286102296,0.9300000071525574,0.9539999961853028,1081500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.949999988079071,0.9700000286102296,0.9399999976158142,0.949999988079071,685900.0,,,,,,,,,,
