Date,Open,High,Low,Close,Volume,"('Adj Close', 'MBIO')","('Close', 'MBIO')","('High', 'MBIO')","('Low', 'MBIO')","('Open', 'MBIO')","('Volume', 'MBIO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.3600000143051147,1.3799999952316284,1.2699999809265137,1.3200000524520874,97600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.3279999494552612,1.3300000429153442,1.2799999713897705,1.309999942779541,30900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.2910000085830688,1.350000023841858,1.2799999713897705,1.350000023841858,32400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.340000033378601,1.350000023841858,1.2699999809265137,1.2899999618530271,53200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.3200000524520874,1.350000023841858,1.309999942779541,1.3229999542236328,21100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.309999942779541,1.3300000429153442,1.309999942779541,1.309999942779541,13900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.309999942779541,1.3300000429153442,1.2799999713897705,1.309999942779541,53800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.3200000524520874,1.4500000476837158,1.2799999713897705,1.3600000143051147,197400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.3700000047683716,1.5299999713897705,1.3700000047683716,1.4600000381469729,102000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.4299999475479126,1.5099999904632568,1.350000023841858,1.4199999570846558,58700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.3799999952316284,1.4429999589920044,1.340000033378601,1.350000023841858,51300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.399999976158142,1.4249999523162842,1.3300000429153442,1.3899999856948853,38000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.3899999856948853,1.3899999856948853,1.3300000429153442,1.350000023841858,10400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.3600000143051147,1.4299999475479126,1.350000023841858,1.3700000047683716,15500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.3799999952316284,1.4249999523162842,1.3700000047683716,1.3899999856948853,19600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.440000057220459,1.440000057220459,1.3700000047683716,1.3700000047683716,14800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.4199999570846558,1.468999981880188,1.3600000143051147,1.4199999570846558,48800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.4479999542236328,1.4880000352859497,1.3899999856948853,1.4299999475479126,33100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.4800000190734863,1.5199999809265137,1.399999976158142,1.4500000476837158,60100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.5,1.5,1.399999976158142,1.409999966621399,42500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.409999966621399,1.4800000190734863,1.409999966621399,1.440000057220459,14000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.4299999475479126,1.4800000190734863,1.3600000143051147,1.3899999856948853,35600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.3799999952316284,1.4179999828338623,1.350000023841858,1.3899999856948853,31000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.3899999856948853,1.3899999856948853,1.309999942779541,1.3200000524520874,34300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.340000033378601,1.3700000047683716,1.3200000524520874,1.340000033378601,41700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.343000054359436,1.343999981880188,1.309999942779541,1.312000036239624,9900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.3600000143051147,1.3600000143051147,1.2799999713897705,1.2799999713897705,36400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.3200000524520874,1.350000023841858,1.2799999713897705,1.340000033378601,28800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.3300000429153442,1.3600000143051147,1.2999999523162842,1.2999999523162842,28300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.2999999523162842,1.340000033378601,1.2200000286102295,1.2899999618530271,87800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.2549999952316284,1.340000033378601,1.25,1.340000033378601,9700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.340000033378601,1.340000033378601,1.2799999713897705,1.309999942779541,31100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.2999999523162842,1.3300000429153442,1.25,1.2899999618530271,29600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.2999999523162842,1.3300000429153442,1.2300000190734863,1.2899999618530271,34600.0,,,,,,,,,,
