Date,Open,High,Low,Close,Volume,"('Adj Close', 'TSCO')","('Close', 'TSCO')","('High', 'TSCO')","('Low', 'TSCO')","('Open', 'TSCO')","('Volume', 'TSCO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,42.652000427246094,43.93199920654297,42.54800033569336,43.31399917602539,6647000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,43.29600143432617,43.29600143432617,42.35200119018555,42.52999877929688,5912500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,42.52999877929688,43.19599914550781,42.52999877929688,43.007999420166016,6250000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,42.742000579833984,43.917999267578125,42.7239990234375,43.78200149536133,7144500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,43.63999938964844,44.742000579833984,43.56399917602539,44.70600128173828,6451500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,44.56399917602539,44.90599822998047,43.95800018310547,44.16400146484375,6739000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,44.14599990844727,44.27999877929688,43.83599853515625,44.00600051879883,6102000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,44.012001037597656,44.36199951171875,43.83000183105469,44.31800079345703,4562500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,44.2859992980957,44.80400085449219,43.94400024414063,44.7140007019043,5081000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,44.39599990844727,44.869998931884766,44.19400024414063,44.854000091552734,8185000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,44.15599822998047,45.52999877929688,44.15599822998047,45.50600051879883,11566000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,45.63600158691406,46.172000885009766,45.2760009765625,46.04999923706055,7105000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,46.11199951171875,46.70399856567383,45.78400039672852,46.21200180053711,8425500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,46.34199905395508,46.68199920654297,46.0880012512207,46.5,7930500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,46.27199935913086,46.42599868774414,45.2859992980957,45.68000030517578,8212500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,45.88199996948242,45.900001525878906,45.198001861572266,45.20600128173828,6649000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,45.20000076293945,45.35599899291992,44.72800064086914,45.26599884033203,7256500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,45.48600006103516,45.61199951171875,45.01800155639648,45.52399826049805,5392000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,45.27799987792969,46.06399917602539,45.01800155639648,45.26800155639648,10098500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,44.93000030517578,45.90800094604492,44.74599838256836,45.55799865722656,6416500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,45.5620002746582,45.65800094604492,44.854000091552734,44.91999816894531,10741500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,45.05799865722656,47.08200073242188,44.35200119018555,46.97999954223633,15048000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,46.81399917602539,46.9119987487793,45.30400085449219,46.5880012512207,9582000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,46.32600021362305,46.77399826049805,45.74399948120117,46.19200134277344,6563000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,46.512001037597656,47.0,46.08000183105469,46.757999420166016,4939000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,47.012001037597656,47.41999816894531,46.67399978637695,46.68999862670898,4642500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,46.76800155639648,47.00199890136719,46.09799957275391,46.36600112915039,5961000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,46.36600112915039,47.03799819946289,46.26599884033203,47.01599884033203,4962500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,47.20000076293945,47.48799896240234,46.891998291015625,47.242000579833984,6195000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,46.4119987487793,46.98600006103516,46.06399917602539,46.66400146484375,5685500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,47.02399826049805,47.172000885009766,46.1879997253418,47.09799957275391,5254000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,47.34400177001953,47.82600021362305,47.25199890136719,47.53200149536133,3495500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,47.31800079345703,47.7400016784668,47.152000427246094,47.29800033569336,3486500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,47.04199981689453,47.492000579833984,46.9900016784668,47.28400039672852,3798500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,47.36199951171875,47.36199951171875,46.76399993896485,47.07600021362305,2758000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,47.06999969482422,48.00199890136719,46.89599990844727,47.94200134277344,4853000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,47.98799896240234,48.70399856567383,47.83000183105469,48.61399841308594,5319000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,48.5359992980957,49.354000091552734,48.46799850463867,48.54199981689453,7362000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,48.698001861572266,50.53400039672852,48.68000030517578,50.2400016784668,8315500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,50.0,50.70399856567383,49.99800109863281,50.52000045776367,4347500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,50.89599990844727,51.130001068115234,50.26800155639648,50.86399841308594,6845500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,50.97800064086914,50.97800064086914,50.04999923706055,50.48400115966797,4499000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,49.95399856567383,50.672000885009766,49.650001525878906,50.652000427246094,4577500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,50.51599884033203,50.51599884033203,49.52399826049805,49.571998596191406,4821500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,49.77000045776367,50.18000030517578,49.560001373291016,50.13199996948242,3554000.0,,,,,,,,,,
