Date,Open,High,Low,Close,Volume,"('Adj Close', 'EHTH')","('Close', 'EHTH')","('High', 'EHTH')","('Low', 'EHTH')","('Open', 'EHTH')","('Volume', 'EHTH')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.609999656677246,8.65999984741211,8.369999885559082,8.539999961853027,274100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.449999809265137,8.609999656677246,8.050000190734863,8.050000190734863,278200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.09000015258789,8.420000076293945,7.800000190734863,7.860000133514404,350200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.840000152587891,8.039999961853027,7.619999885559082,7.739999771118164,263500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.75,7.849999904632568,7.599999904632568,7.619999885559082,202800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.599999904632568,8.09000015258789,7.510000228881836,7.900000095367432,276000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,7.820000171661377,7.920000076293945,7.639999866485596,7.789999961853027,191600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.739999771118164,7.75,7.440000057220459,7.510000228881836,191400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.659999847412109,7.659999847412109,7.269999980926514,7.320000171661377,167700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.199999809265137,7.28000020980835,6.769999980926514,6.869999885559082,346600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.809999942779541,7.079999923706055,6.71999979019165,6.989999771118164,198900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.579999923706055,6.730000019073486,5.119999885559082,5.849999904632568,1908900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.820000171661377,6.070000171661377,5.670000076293945,6.0,630400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.019999980926514,6.110000133514404,5.909999847412109,6.079999923706055,335200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.210000038146973,6.360000133514404,6.070000171661377,6.25,606300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.329999923706055,6.329999923706055,5.619999885559082,5.730000019073486,524800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.829999923706055,5.869999885559082,5.349999904632568,5.579999923706055,407700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.369999885559082,7.179999828338623,6.230000019073486,6.739999771118164,1994600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.699999809265137,7.289999961853027,6.699999809265137,7.150000095367432,925300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.090000152587891,7.090000152587891,6.769999980926514,6.900000095367432,309600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.860000133514404,7.010000228881836,6.75,6.800000190734863,293100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.840000152587891,7.269999980926514,6.789999961853027,7.25,252500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,7.039999961853027,7.380000114440918,6.989999771118164,7.269999980926514,291900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.130000114440918,7.130000114440918,6.590000152587891,6.590000152587891,347600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.559999942779541,6.949999809265137,6.449999809265137,6.789999961853027,389100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.849999904632568,6.880000114440918,6.53000020980835,6.579999923706055,227900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.53000020980835,6.550000190734863,6.340000152587891,6.409999847412109,198600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.480000019073486,6.940000057220459,6.400000095367432,6.920000076293945,246100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.909999847412109,7.300000190734863,6.909999847412109,7.269999980926514,218700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.949999809265137,7.190000057220459,6.619999885559082,6.699999809265137,263600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.75,6.889999866485596,6.690000057220459,6.820000171661377,134900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.869999885559082,7.039999961853027,6.75,7.03000020980835,341400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.949999809265137,7.130000114440918,6.800000190734863,6.929999828338623,147200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.690000057220459,7.0,6.690000057220459,6.980000019073486,138500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.940000057220459,7.0,6.579999923706055,6.71999979019165,138500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.670000076293945,6.880000114440918,6.630000114440918,6.699999809265137,141900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.71999979019165,6.869999885559082,6.480000019073486,6.829999923706055,152400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.769999980926514,7.210000038146973,6.760000228881836,7.059999942779541,205800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,7.070000171661377,7.170000076293945,6.320000171661377,6.519999980926514,395300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.489999771118164,6.579999923706055,6.21999979019165,6.480000019073486,193100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.579999923706055,6.730000019073486,6.429999828338623,6.599999904632568,401000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,6.670000076293945,6.739999771118164,6.480000019073486,6.559999942779541,493400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.610000133514404,6.760000228881836,6.360000133514404,6.489999771118164,240300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,6.409999847412109,6.5,6.300000190734863,6.309999942779541,154900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,6.349999904632568,6.570000171661377,6.25,6.420000076293945,173800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,6.5,6.869999885559082,6.380000114440918,6.400000095367432,134500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,6.460000038146973,6.570000171661377,6.309999942779541,6.360000133514404,105800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,6.300000190734863,6.429999828338623,6.21999979019165,6.239999771118164,104900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,6.230000019073486,6.360000133514404,6.110000133514404,6.260000228881836,148900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.179999828338623,6.449999809265137,6.179999828338623,6.260000228881836,172500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,6.230000019073486,6.230000019073486,5.989999771118164,6.099999904632568,231900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.039999961853027,6.179999828338623,5.860000133514404,5.920000076293945,303000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,5.920000076293945,5.920000076293945,5.349999904632568,5.449999809265137,320300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,5.389999866485596,5.619999885559082,5.320000171661377,5.519999980926514,265900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,5.460000038146973,6.019999980926514,5.460000038146973,5.96999979019165,230200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.0,6.039999961853027,5.75,5.78000020980835,182600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,5.78000020980835,5.849999904632568,5.579999923706055,5.599999904632568,127300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,5.619999885559082,5.699999809265137,5.53000020980835,5.650000095367432,110700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,5.699999809265137,5.900000095367432,5.659999847412109,5.809999942779541,121800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.900000095367432,5.989999771118164,5.860000133514404,5.909999847412109,213600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.889999866485596,6.199999809265137,5.880000114440918,6.03000020980835,292300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,6.03000020980835,6.039999961853027,5.71999979019165,5.760000228881836,261500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.679999828338623,5.699999809265137,5.53000020980835,5.579999923706055,108100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,5.53000020980835,5.679999828338623,5.519999980926514,5.670000076293945,80800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,5.78000020980835,5.789999961853027,5.369999885559082,5.389999866485596,144300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,5.400000095367432,5.400000095367432,5.170000076293945,5.21999979019165,259400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.25,5.610000133514404,5.079999923706055,5.5,301200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,5.519999980926514,5.570000171661377,5.369999885559082,5.489999771118164,144900.0,,,,,,,,,,
