Date,Open,High,Low,Close,Volume,"('Adj Close', 'IROQ')","('Close', 'IROQ')","('High', 'IROQ')","('Low', 'IROQ')","('Open', 'IROQ')","('Volume', 'IROQ')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,16.030000686645508,16.030000686645508,16.030000686645508,16.030000686645508,8100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,16.68000030517578,16.68000030517578,16.200000762939453,16.200000762939453,1300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,16.459999084472656,16.459999084472656,15.510000228881836,15.710000038146973,2400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,15.710000038146973,15.710000038146973,15.710000038146973,15.710000038146973,0.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,15.710000038146973,15.710000038146973,15.710000038146973,15.710000038146973,0.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,15.710000038146973,15.710000038146973,15.710000038146973,15.710000038146973,0.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,15.710000038146973,15.710000038146973,15.710000038146973,15.710000038146973,0.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,15.15999984741211,15.15999984741211,15.15999984741211,15.15999984741211,600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,15.699999809265137,15.739999771118164,15.649999618530272,15.68000030517578,3400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,15.649999618530272,15.649999618530272,15.649999618530272,15.649999618530272,3000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,15.470000267028809,15.5,15.4399995803833,15.5,2700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,15.619999885559082,15.619999885559082,15.619999885559082,15.619999885559082,300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,16.190000534057617,16.299999237060547,15.770000457763672,16.049999237060547,3500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,15.970000267028809,16.100000381469727,15.84000015258789,15.84000015258789,2400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,15.84000015258789,15.84000015258789,15.84000015258789,15.84000015258789,0.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,15.84000015258789,15.84000015258789,15.84000015258789,15.84000015258789,0.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,16.059999465942383,17.149999618530273,16.059999465942383,17.110000610351562,800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,0.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562,0.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,16.979999542236328,17.049999237060547,16.979999542236328,17.0,9300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,17.0,17.020000457763672,17.0,17.020000457763672,1000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,17.020000457763672,17.020000457763672,17.0,17.0,700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,17.010000228881836,17.010000228881836,17.010000228881836,17.010000228881836,1700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,16.469999313354492,17.0,16.149999618530273,16.149999618530273,5700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,16.75,17.049999237060547,16.75,17.0,5500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,17.0,17.020000457763672,16.389999389648438,16.389999389648438,6600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,17.0,17.049999237060547,16.799999237060547,17.020000457763672,8400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,17.0,17.049999237060547,17.0,17.0,4700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,16.450000762939453,16.540000915527344,16.25,16.540000915527344,4600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,16.5,16.549999237060547,16.5,16.520000457763672,700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,16.520000457763672,16.520000457763672,16.520000457763672,16.520000457763672,300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,16.920000076293945,17.0,16.920000076293945,17.0,1500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,16.510000228881836,16.729999542236328,16.510000228881836,16.600000381469727,600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,16.579999923706055,16.579999923706055,16.5,16.5,3400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,16.5,16.5,16.5,16.5,300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,16.520000457763672,16.850000381469727,16.520000457763672,16.850000381469727,400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,16.559999465942383,16.799999237060547,16.559999465942383,16.799999237060547,600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,16.510000228881836,16.510000228881836,16.510000228881836,16.510000228881836,400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,16.510000228881836,16.510000228881836,16.510000228881836,16.510000228881836,0.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,16.5,16.5,16.5,16.5,900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,16.5,16.5,16.5,16.5,200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,16.5,16.600000381469727,16.5,16.600000381469727,600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,16.93000030517578,17.040000915527344,16.93000030517578,17.0,3500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,16.799999237060547,17.049999237060547,16.799999237060547,17.049999237060547,1300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,0.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,0.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,0.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,17.049999237060547,17.049999237060547,16.68000030517578,16.68000030517578,600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,16.700000762939453,16.700000762939453,16.68000030517578,16.68000030517578,1200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,16.65999984741211,16.65999984741211,16.5,16.5,3600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,16.979999542236328,16.979999542236328,16.540000915527344,16.540000915527344,1800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,16.799999237060547,16.799999237060547,16.520000457763672,16.520000457763672,1000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,16.729999542236328,16.75,16.649999618530273,16.649999618530273,900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,16.5,16.5,16.329999923706055,16.5,1200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,16.5,16.75,16.5,16.75,6400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,16.729999542236328,16.75,16.729999542236328,16.75,3200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,16.75,16.75,16.75,16.75,0.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,16.75,16.75,16.75,16.75,0.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,16.6299991607666,16.6299991607666,16.6299991607666,16.6299991607666,300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,16.649999618530273,16.649999618530273,16.530000686645508,16.530000686645508,900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,16.75,16.75,16.739999771118164,16.739999771118164,900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,16.709999084472656,16.709999084472656,16.709999084472656,16.709999084472656,100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,16.709999084472656,16.709999084472656,16.709999084472656,16.709999084472656,0.0,,,,,,,,,,
