Date,Open,High,Low,Close,Volume,"('Adj Close', 'LQDT')","('Close', 'LQDT')","('High', 'LQDT')","('Low', 'LQDT')","('Open', 'LQDT')","('Volume', 'LQDT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,17.06999969482422,17.270000457763672,16.889999389648438,17.1299991607666,212900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,17.549999237060547,18.309999465942383,17.219999313354492,17.450000762939453,343700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,17.530000686645508,17.540000915527344,16.969999313354492,17.030000686645508,151000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.0,17.0,16.639999389648438,16.649999618530273,186300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,16.639999389648438,17.010000228881836,16.530000686645508,16.950000762939453,138800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,16.770000457763672,17.030000686645508,16.510000228881836,16.920000076293945,133700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,16.829999923706055,17.0,16.790000915527344,16.969999313354492,118500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,16.989999771118164,17.079999923706055,16.889999389648438,17.06999969482422,153000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,17.209999084472656,17.31999969482422,17.1299991607666,17.139999389648438,135500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,17.139999389648438,17.15999984741211,16.90999984741211,17.079999923706055,177500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,16.920000076293945,17.139999389648438,16.90999984741211,16.93000030517578,97500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,17.0,17.049999237060547,16.700000762939453,16.899999618530273,156200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,17.040000915527344,17.139999389648438,16.889999389648438,16.920000076293945,141800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,17.09000015258789,17.219999313354492,16.969999313354492,17.209999084472656,179100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,17.329999923706055,17.479999542236328,17.25,17.3700008392334,139800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,17.5,17.6200008392334,17.3799991607666,17.469999313354492,129700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,17.610000610351562,17.670000076293945,17.399999618530273,17.43000030517578,101200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,17.469999313354492,17.59000015258789,17.420000076293945,17.540000915527344,121900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,17.559999465942383,17.719999313354492,17.43000030517578,17.719999313354492,114000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,17.670000076293945,17.75,17.479999542236328,17.700000762939453,146800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,17.690000534057617,17.790000915527344,17.40999984741211,17.450000762939453,202000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,17.469999313354492,17.65999984741211,17.469999313354492,17.6200008392334,106000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,17.5,17.610000610351562,17.229999542236328,17.229999542236328,186200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,17.190000534057617,17.190000534057617,16.889999389648438,16.920000076293945,97300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,16.81999969482422,17.31999969482422,16.809999465942383,17.260000228881836,107600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,17.209999084472656,17.3799991607666,17.1299991607666,17.229999542236328,98700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,15.710000038146973,16.100000381469727,13.989999771118164,15.460000038146973,432900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,15.380000114440918,16.18000030517578,15.300000190734863,15.420000076293944,223000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,15.510000228881836,16.309999465942383,15.510000228881836,16.15999984741211,210800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,15.84000015258789,16.43000030517578,15.789999961853027,16.040000915527344,226700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,16.200000762939453,16.829999923706055,16.110000610351562,16.540000915527344,140000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,16.729999542236328,17.139999389648438,16.579999923706055,17.079999923706055,150900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,17.06999969482422,17.350000381469727,17.049999237060547,17.18000030517578,135800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,17.020000457763672,17.139999389648438,16.959999084472656,17.030000686645508,192200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,16.979999542236328,17.170000076293945,16.899999618530273,17.149999618530273,69900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,17.06999969482422,17.200000762939453,17.059999465942383,17.100000381469727,105100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,17.139999389648438,17.610000610351562,17.079999923706055,17.579999923706055,97700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,17.440000534057617,17.829999923706055,17.440000534057617,17.670000076293945,116300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,17.68000030517578,17.81999969482422,17.520000457763672,17.610000610351562,88400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,17.489999771118164,17.68000030517578,16.93000030517578,17.510000228881836,162600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,17.68000030517578,18.07999992370605,17.5,17.93000030517578,95500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,17.920000076293945,18.209999084472656,17.81999969482422,17.989999771118164,119500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,18.09000015258789,18.149999618530277,17.639999389648438,17.75,90500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,17.670000076293945,17.729999542236328,17.469999313354492,17.639999389648438,111200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,17.770000457763672,17.920000076293945,17.670000076293945,17.770000457763672,192500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,17.75,18.25,17.75,18.0,131000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,18.11000061035156,18.11000061035156,17.610000610351562,17.770000457763672,102000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,17.729999542236328,17.850000381469727,17.6200008392334,17.729999542236328,85000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,17.729999542236328,17.799999237060547,17.59000015258789,17.670000076293945,104000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,17.700000762939453,17.81999969482422,17.559999465942383,17.649999618530273,66000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,17.610000610351562,17.729999542236328,17.459999084472656,17.579999923706055,80100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,17.489999771118164,17.920000076293945,17.489999771118164,17.8700008392334,321400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,17.850000381469727,17.940000534057617,17.510000228881836,17.59000015258789,103600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,17.59000015258789,17.979999542236328,17.43000030517578,17.790000915527344,69600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,17.809999465942383,18.020000457763672,17.670000076293945,17.850000381469727,86300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,17.860000610351562,18.309999465942383,17.709999084472656,18.030000686645508,154800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,18.100000381469727,18.200000762939453,18.0,18.11000061035156,81900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,18.190000534057617,18.32999992370605,18.15999984741211,18.26000022888184,70600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,18.34000015258789,18.38999938964844,18.18000030517578,18.239999771118164,141000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,18.280000686645508,18.520000457763672,18.200000762939453,18.3799991607666,99000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,18.440000534057617,18.770000457763672,18.40999984741211,18.600000381469727,136500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,18.690000534057617,18.729999542236328,18.280000686645508,18.61000061035156,103100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,18.520000457763672,18.520000457763672,18.31999969482422,18.5,85900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,18.489999771118164,18.559999465942383,18.350000381469727,18.46999931335449,76100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,18.5,18.71999931335449,18.309999465942383,18.479999542236328,76400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,18.3700008392334,18.549999237060547,18.290000915527344,18.3700008392334,88300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,18.34000015258789,18.51000022888184,18.190000534057617,18.299999237060547,128500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,18.3799991607666,18.709999084472656,18.32999992370605,18.690000534057617,87000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,18.520000457763672,18.700000762939453,17.940000534057617,18.100000381469727,97400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,18.06999969482422,18.31999969482422,18.020000457763672,18.290000915527344,72200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,18.200000762939453,18.239999771118164,17.799999237060547,17.90999984741211,57400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,17.889999389648438,17.969999313354492,17.6299991607666,17.65999984741211,52500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,17.540000915527344,17.700000762939453,17.43000030517578,17.459999084472656,42600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,17.530000686645508,17.530000686645508,16.889999389648438,16.899999618530273,113900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,16.8799991607666,17.190000534057617,16.790000915527344,16.90999984741211,113100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,16.850000381469727,17.260000228881836,16.829999923706055,17.049999237060547,122700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,17.079999923706055,17.43000030517578,17.06999969482422,17.420000076293945,90100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,17.459999084472656,17.700000762939453,17.299999237060547,17.329999923706055,53500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,17.239999771118164,17.34000015258789,17.100000381469727,17.31999969482422,66200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,17.18000030517578,17.309999465942383,17.09000015258789,17.229999542236328,60600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,17.31999969482422,17.6200008392334,17.31999969482422,17.420000076293945,58400.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,17.489999771118164,17.760000228881836,17.489999771118164,17.639999389648438,66200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,17.510000228881836,17.649999618530273,17.06999969482422,17.260000228881836,176900.0,,,,,,,,,,
