Date,Open,High,Low,Close,Volume,"('Adj Close', 'PULM')","('Close', 'PULM')","('High', 'PULM')","('Low', 'PULM')","('Open', 'PULM')","('Volume', 'PULM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.871999979019165,1.9700000286102293,1.871999979019165,1.950000047683716,25200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.919999957084656,2.3399999141693115,1.919999957084656,2.2699999809265137,114600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.109999895095825,2.299999952316284,2.0999999046325684,2.119999885559082,31000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.2049999237060547,2.220000028610229,1.9600000381469729,2.049999952316284,34300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.009999990463257,2.07699990272522,1.850000023841858,2.025000095367432,115700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.0350000858306885,2.0799999237060547,2.0,2.039999961853028,8900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.009999990463257,2.049999952316284,2.009999990463257,2.039999961853028,2800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.9700000286102293,1.9900000095367432,1.9700000286102293,1.9800000190734863,3100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.9800000190734863,1.9800000190734863,1.950000047683716,1.9579999446868896,3600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.940000057220459,1.9800000190734863,1.9299999475479128,1.9299999475479128,6600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.932000041007996,1.940000057220459,1.850000023841858,1.8600000143051147,24700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.850000023841858,1.878000020980835,1.7599999904632568,1.7799999713897705,13200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.7699999809265137,1.7799999713897705,1.7300000190734863,1.7699999809265137,8900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.787999987602234,1.89900004863739,1.787999987602234,1.8200000524520876,7600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.840000033378601,1.906000018119812,1.7999999523162842,1.906000018119812,13200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.940000057220459,1.940000057220459,1.8289999961853027,1.899999976158142,1400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.850000023841858,1.8799999952316284,1.7999999523162842,1.815000057220459,15000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.8630000352859497,1.8630000352859497,1.7999999523162842,1.815000057220459,5800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.807000041007996,1.830000042915344,1.7999999523162842,1.809999942779541,23000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7999999523162842,1.809999942779541,1.7350000143051147,1.809999942779541,18300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.75,1.809000015258789,1.7100000381469729,1.7300000190734863,12300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.7300000190734863,1.830000042915344,1.7200000286102295,1.7300000190734863,20400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.7100000381469729,1.809999942779541,1.7100000381469729,1.7799999713897705,11600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.7899999618530271,1.7899999618530271,1.7400000095367432,1.75,8800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.7699999809265137,1.7899999618530271,1.7549999952316284,1.781999945640564,6500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.7899999618530271,1.7899999618530271,1.725000023841858,1.7350000143051147,40000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.75,1.7899999618530271,1.6799999475479126,1.6799999475479126,19300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.7829999923706057,1.7829999923706057,1.6990000009536743,1.75,11000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.7300000190734863,1.7599999904632568,1.7100000381469729,1.7300000190734863,4700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.75,1.7999999523162842,1.7200000286102295,1.7599999904632568,8600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.7400000095367432,1.7999999523162842,1.7400000095367432,1.7899999618530271,5500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.7899999618530271,1.850000023841858,1.7610000371932983,1.840000033378601,20700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.7899999618530271,1.850000023841858,1.7330000400543213,1.830000042915344,8100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.850000023841858,1.899999976158142,1.7400000095367432,1.774999976158142,8500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.7899999618530271,1.7920000553131104,1.7599999904632568,1.7899999618530271,7600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.7699999809265137,1.7999999523162842,1.7599999904632568,1.7999999523162842,12700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.75,1.9900000095367432,1.7100000381469729,1.950000047683716,63400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.950000047683716,2.049999952316284,1.8600000143051147,1.950000047683716,23400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.0,2.049999952316284,1.9800000190734863,2.049999952316284,13400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.909999966621399,2.009999990463257,1.909999966621399,2.009999990463257,1800.0,,,,,,,,,,
