Date,Open,High,Low,Close,Volume,"('Adj Close', 'CMPX')","('Close', 'CMPX')","('High', 'CMPX')","('Low', 'CMPX')","('Open', 'CMPX')","('Volume', 'CMPX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.559999942779541,1.600000023841858,1.4600000381469729,1.4800000190734863,586500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.4700000286102295,1.524999976158142,1.3899999856948853,1.4500000476837158,700400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.440000057220459,1.5950000286102295,1.440000057220459,1.5499999523162842,323000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.5499999523162842,1.7050000429153442,1.4700000286102295,1.6299999952316284,448600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.690000057220459,1.8799999952316284,1.6399999856948853,1.809999942779541,415700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.8799999952316284,2.009999990463257,1.7400000095367432,1.9299999475479128,568800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.919999957084656,1.9600000381469729,1.7699999809265137,1.8200000524520876,7396700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.7899999618530271,1.8200000524520876,1.7599999904632568,1.7699999809265137,235700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.8200000524520876,1.924999952316284,1.7999999523162842,1.809999942779541,268700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.7999999523162842,1.850000023841858,1.559999942779541,1.5800000429153442,276300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.5399999618530271,1.5399999618530271,1.4299999475479126,1.5,652400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.5399999618530271,1.5399999618530271,1.4199999570846558,1.440000057220459,169300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.4600000381469729,1.4600000381469729,1.3300000429153442,1.3899999856948853,409600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.4900000095367432,1.4900000095367432,1.3600000143051147,1.4500000476837158,1238700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.4900000095367432,1.4900000095367432,1.3799999952316284,1.440000057220459,165800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.440000057220459,1.4500000476837158,1.3600000143051147,1.3849999904632568,112400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.4199999570846558,1.4500000476837158,1.3849999904632568,1.4500000476837158,130400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.4500000476837158,1.4500000476837158,1.3799999952316284,1.3899999856948853,206700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.409999966621399,1.4500000476837158,1.3300000429153442,1.440000057220459,383500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.409999966621399,1.440000057220459,1.3600000143051147,1.399999976158142,256600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.3899999856948853,1.409999966621399,1.2899999618530271,1.2999999523162842,267400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.309999942779541,1.3279999494552612,1.2200000286102295,1.25,414300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.2300000190734863,1.2799999713897705,1.1799999475479126,1.2200000286102295,244800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.2000000476837158,1.2599999904632568,1.149999976158142,1.2000000476837158,461500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.190000057220459,1.3799999952316284,1.1640000343322754,1.3600000143051147,678200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.440000057220459,1.440000057220459,1.3300000429153442,1.340000033378601,310400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.3899999856948853,1.5099999904632568,1.3200000524520874,1.4500000476837158,325500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.4700000286102295,1.6200000047683716,1.440000057220459,1.5700000524520874,356400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.600000023841858,1.850000023841858,1.590000033378601,1.6200000047683716,664800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.4900000095367432,1.5700000524520874,1.4199999570846558,1.4600000381469729,284200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.559999942779541,1.6100000143051147,1.4600000381469729,1.5800000429153442,250000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.600000023841858,1.7599999904632568,1.5800000429153442,1.7599999904632568,323800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.7599999904632568,1.940000057220459,1.6799999475479126,1.8899999856948853,423000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.8899999856948853,1.919999957084656,1.840000033378601,1.850000023841858,354900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.830000042915344,1.8600000143051147,1.7109999656677246,1.7999999523162842,150000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.7799999713897705,1.840000033378601,1.6699999570846558,1.7000000476837158,132200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.7100000381469729,1.809999942779541,1.6699999570846558,1.7899999618530271,95700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.8200000524520876,1.950000047683716,1.8200000524520876,1.899999976158142,125700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.940000057220459,1.9800000190734863,1.7300000190734863,1.7599999904632568,3028500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.7599999904632568,1.850000023841858,1.7400000095367432,1.7400000095367432,162700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.830000042915344,1.850000023841858,1.6799999475479126,1.7799999713897705,216000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.8200000524520876,1.944000005722046,1.7699999809265137,1.899999976158142,234100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.919999957084656,2.0510001182556152,1.850000023841858,1.9800000190734863,284800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.9800000190734863,1.9800000190734863,1.7599999904632568,1.830000042915344,141500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.840000033378601,1.9859999418258667,1.840000033378601,1.9600000381469729,208800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.9900000095367432,2.0,1.809999942779541,1.919999957084656,404300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.9800000190734863,2.0,1.932999968528748,1.9600000381469729,189300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.940000057220459,2.140000104904175,1.940000057220459,2.0,440100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.0,2.140000104904175,1.9900000095367432,2.069999933242798,225800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.2300000190734863,2.236000061035156,2.049999952316284,2.190000057220459,497100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.1600000858306885,2.1600000858306885,1.909999966621399,1.940000057220459,351700.0,,,,,,,,,,
