Date,Open,High,Low,Close,Volume,"('Adj Close', 'TELA')","('Close', 'TELA')","('High', 'TELA')","('Low', 'TELA')","('Open', 'TELA')","('Volume', 'TELA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-25 20:00:00-04:00,5.449999809265137,5.670000076293945,5.400000095367432,5.559999942779541,98900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.449999809265137,5.670000076293945,5.449999809265137,5.610000133514404,61000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.639999866485596,5.78000020980835,5.554999828338623,5.670000076293945,82500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,5.659999847412109,5.659999847412109,5.295000076293945,5.360000133514404,97000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.289999961853027,5.389999866485596,5.25,5.300000190734863,132000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,5.25,5.349999904632568,5.25,5.300000190734863,123200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,5.375,5.375,5.210000038146973,5.269999980926514,173800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,5.260000228881836,5.329999923706055,4.949999809265137,5.03000020980835,234700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.039999961853027,5.380000114440918,4.940000057220459,5.159999847412109,215200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,5.159999847412109,5.199999809265137,4.960000038146973,5.019999980926514,59700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,4.940000057220459,4.989999771118164,4.760000228881836,4.920000076293945,297900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,5.010000228881836,5.010000228881836,4.880000114440918,4.945000171661377,125400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,4.949999809265137,4.949999809265137,4.860000133514404,4.920000076293945,62900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,5.0,5.050000190734863,4.639999866485596,4.699999809265137,337200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,4.639999866485596,5.010000228881836,4.579999923706055,4.96999979019165,1138900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,5.050000190734863,5.190000057220459,5.019999980926514,5.170000076293945,106800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,5.139999866485596,5.164999961853027,4.96999979019165,5.150000095367432,95200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,5.130000114440918,5.184999942779541,4.650000095367432,4.75,119500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,4.78000020980835,4.78000020980835,4.480000019073486,4.570000171661377,165000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,4.480000019073486,4.630000114440918,4.409999847412109,4.46999979019165,127300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,4.449999809265137,4.491000175476074,4.340000152587891,4.449999809265137,85300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,4.360000133514404,4.440000057220459,4.300000190734863,4.389999866485596,88600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,4.375,4.489999771118164,4.375,4.449999809265137,57900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,4.519999980926514,4.539999961853027,4.389999866485596,4.519999980926514,118800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.510000228881836,4.630000114440918,4.460000038146973,4.505000114440918,88800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,4.550000190734863,4.739999771118164,4.5,4.630000114440918,595800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,4.639999866485596,4.710000038146973,4.550000190734863,4.630000114440918,73600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,4.710000038146973,4.789999961853027,4.650000095367432,4.71999979019165,30300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,4.710000038146973,4.71999979019165,4.559999942779541,4.590000152587891,303700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,4.630000114440918,4.960000038146973,4.539999961853027,4.920000076293945,713100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,4.880000114440918,4.940000057220459,4.795000076293945,4.800000190734863,80200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,4.800000190734863,5.170000076293945,4.670000076293945,4.940000057220459,202400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,5.429999828338623,6.0,5.429999828338623,5.769999980926514,405800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,5.760000228881836,6.019999980926514,5.730000019073486,5.800000190734863,113400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,5.840000152587891,6.03000020980835,5.75,5.820000171661377,115300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,5.860000133514404,6.099999904632568,5.815000057220459,5.980000019073486,102300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,5.920000076293945,6.389999866485596,5.75,6.360000133514404,94500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,6.369999885559082,6.480000019073486,6.170000076293945,6.28000020980835,93000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,6.269999980926514,6.5,6.079999923706055,6.28000020980835,75100.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,6.269999980926514,6.369999885559082,6.070000171661377,6.119999885559082,77800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,6.139999866485596,6.260000228881836,5.724999904632568,5.980000019073486,106000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,5.929999828338623,6.050000190734863,5.75,5.889999866485596,79100.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,5.880000114440918,5.949999809265137,5.789999961853027,5.849999904632568,55200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,5.889999866485596,6.059999942779541,5.679999828338623,5.739999771118164,90200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,5.730000019073486,5.869999885559082,5.559999942779541,5.829999923706055,69100.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,5.860000133514404,5.860000133514404,5.610000133514404,5.619999885559082,36800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,5.699999809265137,5.71999979019165,5.400000095367432,5.53000020980835,137800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,5.570000171661377,5.829999923706055,5.440000057220459,5.5,151900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,5.5,6.0,5.389999866485596,5.710000038146973,100900.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,5.760000228881836,5.795000076293945,5.440000057220459,5.71999979019165,159900.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,5.710000038146973,5.860000133514404,5.510000228881836,5.71999979019165,160400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,5.5929999351501465,5.754000186920166,5.5929999351501465,5.599999904632568,57100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,5.599999904632568,5.650000095367432,5.420000076293945,5.559999942779541,55100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,5.519999980926514,5.679999828338623,5.315000057220459,5.610000133514404,96700.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,5.760000228881836,5.800000190734863,5.599999904632568,5.630000114440918,66600.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,5.599999904632568,5.599999904632568,5.420000076293945,5.53000020980835,35400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,5.489999771118164,5.489999771118164,5.25,5.360000133514404,60100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,5.320000171661377,5.590000152587891,5.130000114440918,5.539999961853027,132400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,5.5,5.5,5.050000190734863,5.079999923706055,123800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,5.099999904632568,5.235000133514404,5.050000190734863,5.179999828338623,56900.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,5.170000076293945,5.440000057220459,5.170000076293945,5.440000057220459,122600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,5.460000038146973,5.559999942779541,5.170000076293945,5.25,150800.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,5.210000038146973,5.239999771118164,5.099999904632568,5.210000038146973,131200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,5.190000057220459,5.53000020980835,5.130000114440918,5.190000057220459,109600.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,5.239999771118164,5.369999885559082,5.010000228881836,5.139999866485596,141900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,5.170000076293945,5.394999980926514,4.679999828338623,4.699999809265137,3243600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,4.739999771118164,4.889999866485596,4.449999809265137,4.489999771118164,269500.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,4.539999961853027,4.679999828338623,4.329999923706055,4.610000133514404,276500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,4.570000171661377,4.570000171661377,4.25,4.349999904632568,248900.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,4.349999904632568,4.400000095367432,4.170000076293945,4.380000114440918,189000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,4.369999885559082,4.445000171661377,4.239999771118164,4.329999923706055,175400.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,4.269999980926514,4.28000020980835,4.03000020980835,4.130000114440918,334400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,4.190000057220459,4.590000152587891,4.079999923706055,4.510000228881836,868800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,4.639999866485596,4.974999904632568,4.579999923706055,4.789999961853027,869300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,4.789999961853027,5.090000152587891,4.789999961853027,5.039999961853027,177800.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,5.0,5.175000190734863,4.630000114440918,4.699999809265137,193200.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,4.820000171661377,4.860000133514404,4.630000114440918,4.760000228881836,169100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,4.699999809265137,4.820000171661377,4.599999904632568,4.630000114440918,197600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,4.599999904632568,4.670000076293945,4.480000019073486,4.550000190734863,200500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,4.550000190734863,4.670000076293945,4.550000190734863,4.630000114440918,100100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,4.639999866485596,4.730000019073486,4.519999980926514,4.53000020980835,136900.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,4.559999942779541,4.75,4.559999942779541,4.679999828338623,310500.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,4.599999904632568,4.78000020980835,4.570000171661377,4.579999923706055,116600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,4.599999904632568,4.699999809265137,4.489999771118164,4.5,119400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,4.53000020980835,4.630000114440918,4.449999809265137,4.599999904632568,104900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,4.639999866485596,4.650000095367432,4.494999885559082,4.550000190734863,145200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,4.489999771118164,4.554999828338623,4.429999828338623,4.429999828338623,142300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,4.460000038146973,4.519999980926514,4.360000133514404,4.449999809265137,121700.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,4.449999809265137,4.460000038146973,4.300000190734863,4.369999885559082,111100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,4.309999942779541,4.389999866485596,4.144999980926514,4.25,110200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,4.079999923706055,4.239999771118164,3.930000066757202,4.239999771118164,100100.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,4.25,4.300000190734863,4.130000114440918,4.199999809265137,91900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,4.230000019073486,4.260000228881836,3.9800000190734863,4.010000228881836,127600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,4.059999942779541,4.130000114440918,3.910000085830689,4.070000171661377,89200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,4.070000171661377,4.086999893188477,4.010000228881836,4.059999942779541,42700.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,4.059999942779541,4.079999923706055,3.880000114440918,4.010000228881836,523100.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,3.200000047683716,3.390000104904175,2.5350000858306885,3.0899999141693115,2235800.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,3.0999999046325684,3.2300000190734863,2.950000047683716,3.0299999713897705,319900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,3.009999990463257,3.2249999046325684,2.9200000762939453,3.069999933242798,141500.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,3.059999942779541,3.180000066757202,2.990000009536743,3.109999895095825,135100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,3.069999933242798,3.150000095367432,3.032000064849853,3.069999933242798,64300.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,3.0299999713897705,3.194000005722046,3.0,3.0,185800.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,3.0,3.0989999771118164,2.930000066757202,3.0,130200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,2.970000028610229,3.0450000762939453,2.859999895095825,2.880000114440918,74100.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,2.819999933242798,2.9800000190734863,2.7799999713897705,2.9600000381469727,258300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,3.0299999713897705,3.0929999351501465,2.9600000381469727,3.0,84400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,2.970000028610229,3.049999952316284,2.9200000762939453,2.940000057220459,39200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,2.934999942779541,3.0450000762939453,2.9200000762939453,2.930000066757202,122500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,2.9200000762939453,3.015000104904175,2.880000114440918,2.930000066757202,72400.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,2.950000047683716,2.990000009536743,2.880000114440918,2.900000095367432,28400.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,2.8399999141693115,2.890000104904175,2.7300000190734863,2.759999990463257,138500.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,2.789999961853028,2.880000114440918,2.694999933242798,2.720000028610229,93200.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,2.799999952316284,2.815000057220459,2.694999933242798,2.7799999713897705,65000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,2.799999952316284,2.8550000190734863,2.7100000381469727,2.75,44100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,2.7300000190734863,2.7799999713897705,2.7100000381469727,2.740000009536743,85500.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,2.700000047683716,2.720000028610229,2.5999999046325684,2.640000104904175,1297900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,2.640000104904175,2.6700000762939453,2.5999999046325684,2.640000104904175,19200.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,2.6700000762939453,2.7300000190734863,2.5999999046325684,2.5999999046325684,105500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,2.640000104904175,2.678999900817871,2.609999895095825,2.650000095367432,27500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,2.700000047683716,2.7300000190734863,2.400000095367432,2.490000009536743,1132400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,2.494999885559082,2.635999917984009,2.4539999961853027,2.559999942779541,45200.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,2.5799999237060547,2.759999990463257,2.559999942779541,2.690000057220459,37800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,2.700000047683716,2.75,2.650000095367432,2.680000066757202,21200.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,2.6700000762939453,2.6700000762939453,2.5850000381469727,2.5899999141693115,42000.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,2.5899999141693115,2.5899999141693115,2.450000047683716,2.450000047683716,45000.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,2.4649999141693115,2.5,2.319999933242798,2.319999933242798,66200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,2.359999895095825,2.470000028610229,2.3299999237060547,2.4600000381469727,67000.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,2.440000057220459,2.625,2.440000057220459,2.619999885559082,48800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,2.697999954223633,2.700000047683716,2.5799999237060547,2.630000114440918,48200.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,2.650000095367432,2.677999973297119,2.5299999713897705,2.5299999713897705,121900.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,2.509999990463257,2.5799999237060547,2.4600000381469727,2.505000114440918,127600.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,2.390000104904175,2.490000009536743,2.390000104904175,2.4600000381469727,47900.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,2.4200000762939453,2.630000114440918,2.4200000762939453,2.5199999809265137,76700.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,2.5299999713897705,2.7300000190734863,2.490999937057495,2.700000047683716,149300.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,2.740000009536743,2.927000045776367,2.559999942779541,2.619999885559082,87600.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,2.5999999046325684,2.609999895095825,2.450000047683716,2.5,50800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,2.470000028610229,2.5299999713897705,2.380000114440918,2.430000066757202,70600.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,2.3499999046325684,2.440000057220459,2.299999952316284,2.380000114440918,61700.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,2.390000104904175,2.4600000381469727,2.3499999046325684,2.440000057220459,30000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,2.470000028610229,2.509999990463257,2.4200000762939453,2.490000009536743,47500.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,2.5199999809265137,2.640000104904175,2.5,2.539999961853028,76200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,2.5199999809265137,2.609999895095825,2.509999990463257,2.5999999046325684,45200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,2.5299999713897705,2.8580000400543213,2.450000047683716,2.490000009536743,66400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,2.5199999809265137,2.5299999713897705,2.380000114440918,2.5299999713897705,51400.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,2.5,2.6700000762939453,2.430000066757202,2.509999990463257,35700.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,2.5,2.509999990463257,2.4600000381469727,2.490000009536743,33500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,2.5999999046325684,3.049999952316284,2.5299999713897705,2.650000095367432,2557800.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,2.5,2.6600000858306885,2.440999984741211,2.5799999237060547,569000.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,2.7699999809265137,2.9600000381469727,2.7100000381469727,2.859999895095825,1119200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,2.930000066757202,3.0,2.8499999046325684,2.8499999046325684,460900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,2.880000114440918,2.9100000858306885,2.75,2.869999885559082,453600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,2.9100000858306885,2.9600000381469727,2.8399999141693115,2.8399999141693115,123600.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,2.880000114440918,2.880000114440918,2.765000104904175,2.809999942779541,139400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,2.7699999809265137,2.9130001068115234,2.7149999141693115,2.900000095367432,285700.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,2.9600000381469727,2.9600000381469727,2.8399999141693115,2.8499999046325684,127700.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,2.819999933242798,2.990000009536743,2.819999933242798,2.9200000762939453,232000.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,2.900000095367432,3.240000009536743,2.8989999294281006,3.0199999809265137,464900.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,3.009999990463257,3.130000114440918,2.9800000190734863,2.990000009536743,264500.0,,,,,,,,,,
