Date,Open,High,Low,Close,Volume,"('Adj Close', 'DE')","('Close', 'DE')","('High', 'DE')","('Low', 'DE')","('Open', 'DE')","('Volume', 'DE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-05 19:00:00-05:00,366.0400085449219,367.8299865722656,364.3599853515625,366.6300048828125,1068700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,367.4200134277344,376.1900024414063,367.260009765625,375.3200073242188,1844600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,376.1400146484375,376.6700134277344,372.2000122070313,374.1000061035156,1064700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,373.3999938964844,375.4200134277344,370.6199951171875,375.0499877929688,855700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,376.1499938964844,377.8399963378906,372.6000061035156,372.6499938964844,1140800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,373.3399963378906,380.5199890136719,372.7699890136719,378.8500061035156,1250700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,380.5,382.4500122070313,376.9500122070313,380.2300109863281,1436300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,378.0,383.9800109863281,378.0,383.3900146484375,3448200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,383.0,387.3900146484375,381.489990234375,385.30999755859375,1145200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,385.5299987792969,392.3299865722656,385.510009765625,391.510009765625,1490600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,390.7699890136719,395.2900085449219,390.5899963378906,394.0499877929688,1763400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,393.8800048828125,399.3500061035156,392.0,397.6400146484375,1411800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,398.4700012207031,400.7200012207031,397.8399963378906,398.8599853515625,1514600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,398.7999877929688,401.6300048828125,397.0400085449219,398.0299987792969,1106300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,398.3200073242188,399.989990234375,396.25,398.5199890136719,1053200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,398.0,409.4200134277344,397.2699890136719,409.1400146484375,1543800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,408.5799865722656,413.3200073242188,408.5799865722656,410.739990234375,1426700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,410.1700134277344,411.9200134277344,403.6799926757813,404.1400146484375,1319500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,405.0,409.7000122070313,402.239990234375,404.0,1164500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,404.2300109863281,408.6499938964844,403.2900085449219,406.0299987792969,1077300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,410.6700134277344,413.9200134277344,405.3200073242188,407.1099853515625,1218600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,408.6499938964844,413.1499938964844,406.010009765625,412.5400085449219,994400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,413.0,414.7999877929688,409.6499938964844,410.75,1269800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,413.4800109863281,413.8999938964844,409.4599914550781,411.4800109863281,1114500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,406.8900146484375,412.7200012207031,404.3999938964844,411.9700012207031,1407700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,412.739990234375,414.05999755859375,406.9200134277344,412.8399963378906,1472900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,411.25,412.489990234375,396.80999755859375,397.2699890136719,1885000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,402.2900085449219,404.2200012207031,392.5700073242188,393.7999877929688,1353300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,392.260009765625,395.7099914550781,386.6400146484375,393.010009765625,1865400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,396.0,397.6199951171875,392.3900146484375,396.8800048828125,1442200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,398.4800109863281,402.2799987792969,396.7200012207031,400.6000061035156,1562900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,400.9700012207031,402.9800109863281,398.760009765625,400.3200073242188,1125200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,398.8500061035156,402.8900146484375,392.1799926757813,399.6099853515625,1005500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,400.8699951171875,405.6199951171875,396.7200012207031,397.2099914550781,1278300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,397.5499877929688,397.760009765625,392.3699951171875,394.6199951171875,986600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,385.7699890136719,394.9100036621094,384.1400146484375,394.05999755859375,1316900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,392.6199951171875,395.9500122070313,391.1000061035156,393.3299865722656,998300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,395.3399963378906,402.5899963378906,395.3399963378906,400.9599914550781,847100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,397.7799987792969,398.3800048828125,390.1300048828125,391.4100036621094,1016600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,388.9599914550781,391.2300109863281,383.7699890136719,387.5,2017800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,388.6199951171875,398.3699951171875,385.7099914550781,395.9599914550781,1790100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,399.6400146484375,401.3399963378906,394.8500061035156,400.9599914550781,1627000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,405.0,407.0,399.1900024414063,401.8399963378906,1042800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,403.6600036621094,406.5700073242188,402.739990234375,405.5700073242188,942000.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,404.2200012207031,406.9599914550781,401.4599914550781,405.4200134277344,640300.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,405.4200134277344,410.489990234375,405.4200134277344,409.0,995100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,410.5,411.6900024414063,405.6700134277344,407.8900146484375,1426800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,409.0,416.5700073242188,407.55999755859375,407.989990234375,1402800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,410.0,417.4700012207031,410.0,412.7799987792969,1765800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,414.6799926757813,416.5299987792969,412.260009765625,414.0199890136719,1861200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,406.8900146484375,410.0,394.1799926757813,394.4299926757813,3623800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,394.4700012207031,397.5899963378906,391.5400085449219,397.0199890136719,1612100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,395.75,396.8299865722656,390.9400024414063,391.4800109863281,1158500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,390.9299926757813,391.1799926757813,385.2200012207031,386.739990234375,1370900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,386.0,388.55999755859375,384.25,386.010009765625,1318800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,387.1300048828125,387.5700073242188,378.7200012207031,379.239990234375,1736600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,379.8800048828125,381.3599853515625,373.7300109863281,374.9599914550781,1511300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,375.0,375.0,366.9800109863281,369.2699890136719,1448000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,364.989990234375,367.8500061035156,362.6799926757813,364.9800109863281,1673500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,365.3399963378906,368.5799865722656,364.9500122070313,368.3500061035156,1340900.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,369.6000061035156,375.0799865722656,366.3200073242188,374.760009765625,2332100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,375.3599853515625,375.489990234375,364.5499877929688,368.1199951171875,1284200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,367.8999938964844,369.5899963378906,364.0499877929688,369.3699951171875,1328700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,369.9500122070313,371.5400085449219,365.4700012207031,370.989990234375,1394800.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,371.5,373.8900146484375,369.3500061035156,371.2699890136719,1305400.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,369.0,373.010009765625,366.6600036621094,368.5799865722656,1080000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,367.8200073242188,372.6799926757813,367.0499877929688,368.2999877929688,1033700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,366.6799926757813,367.4400024414063,363.7799987792969,365.1300048828125,948400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,369.1900024414063,372.9400024414063,367.5799865722656,370.0899963378906,1055500.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,368.1799926757813,378.2699890136719,368.1799926757813,377.9500122070313,1583900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,375.010009765625,379.05999755859375,372.9500122070313,378.0,1485200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,375.9500122070313,381.2699890136719,374.6700134277344,379.2200012207031,1227900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,380.2099914550781,383.25,379.4100036621094,382.760009765625,1211900.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,381.75,384.5,380.010009765625,381.5299987792969,1352600.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,377.9599914550781,380.0,374.010009765625,375.0400085449219,2450600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,376.760009765625,382.9299926757813,376.010009765625,378.1700134277344,1323100.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,375.5199890136719,375.9599914550781,367.1400146484375,369.4700012207031,1648600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,370.739990234375,376.3699951171875,367.3599853515625,376.25,2442500.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,375.0,378.1400146484375,374.6900024414063,376.7900085449219,1709400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,378.1900024414063,381.3900146484375,369.5,373.6300048828125,6689500.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,375.0700073242188,375.30999755859375,360.55999755859375,360.989990234375,1458100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,359.5299987792969,365.4599914550781,359.25,364.9500122070313,1290000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,365.4400024414063,367.6199951171875,361.1099853515625,362.7900085449219,668900.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,363.1600036621094,363.1600036621094,356.79998779296875,360.0299987792969,1273500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,360.1000061035156,361.6400146484375,354.75,355.0,1671600.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,354.760009765625,355.32000732421875,345.94000244140625,348.8399963378906,2112700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,349.29998779296875,352.54998779296875,347.79998779296875,351.5299987792969,1475800.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,352.8999938964844,362.7699890136719,352.5,361.6000061035156,1764900.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,364.5,368.1499938964844,363.4700012207031,365.3299865722656,1034900.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,365.05999755859375,372.1799926757813,363.1300048828125,371.6700134277344,1158600.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,372.0,380.6300048828125,365.9299926757813,377.510009765625,1732900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,378.0299987792969,387.5299987792969,377.6799926757813,385.1300048828125,1528000.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,382.7999877929688,390.3399963378906,380.5299987792969,380.6400146484375,1736000.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,383.239990234375,384.1400146484375,377.1799926757813,378.05999755859375,1152100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,379.1300048828125,380.6499938964844,372.2799987792969,379.25,1071200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,376.3399963378906,378.2900085449219,370.760009765625,371.5199890136719,1335900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,370.4100036621094,375.6799926757813,367.9299926757813,369.3900146484375,1256300.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,368.1700134277344,386.260009765625,368.1700134277344,381.6900024414063,1241600.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,385.2699890136719,389.989990234375,384.0700073242188,386.5499877929688,1380800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,385.1700134277344,386.5400085449219,371.0,376.7699890136719,1491000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,365.9700012207031,375.0,364.1799926757813,371.7699890136719,2266900.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,373.2200012207031,376.7799987792969,370.989990234375,371.9800109863281,1659500.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,366.3699951171875,371.2099914550781,356.0199890136719,357.9100036621094,2991300.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,356.1600036621094,360.3900146484375,351.0899963378906,353.75,2820600.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,345.7699890136719,351.4100036621094,340.20001220703125,344.8399963378906,2509200.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,347.489990234375,349.54998779296875,342.70001220703125,346.0599975585937,1570900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,350.0,354.0400085449219,345.8599853515625,345.9800109863281,1384500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,346.8800048828125,350.8500061035156,346.3999938964844,349.1400146484375,1557700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,348.6300048828125,348.9100036621094,343.3800048828125,346.0299987792969,1335200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,346.75,348.1600036621094,343.8999938964844,345.010009765625,1581300.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,347.82000732421875,352.42999267578125,346.0,350.5899963378906,1696600.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,350.0,355.79998779296875,348.3500061035156,351.2799987792969,2040500.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,359.20001220703125,378.4700012207031,357.8999938964844,373.260009765625,3184500.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,372.1400146484375,378.5299987792969,371.1600036621094,377.9200134277344,2103100.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,378.989990234375,381.010009765625,371.80999755859375,372.9100036621094,1676500.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,374.9400024414063,376.6000061035156,371.760009765625,372.5899963378906,932300.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,373.8399963378906,377.8299865722656,372.1199951171875,377.0499877929688,1249100.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,377.0799865722656,378.1099853515625,373.5499877929688,376.5899963378906,1072700.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,378.7999877929688,382.8500061035156,376.5899963378906,381.1799926757813,1197500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,381.4800109863281,385.2999877929688,380.6799926757813,383.0899963378906,1108500.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,381.5,382.0299987792969,374.9400024414063,375.9800109863281,1107200.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,374.989990234375,379.3699951171875,374.4599914550781,377.9500122070313,1096600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,379.7900085449219,384.5,376.9500122070313,381.8200073242188,1075000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,382.2000122070313,385.8900146484375,378.4500122070313,385.739990234375,1413200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,384.8599853515625,388.3800048828125,379.9599914550781,385.6900024414063,1929700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,386.5400085449219,398.5799865722656,386.1000061035156,391.9500122070313,2370300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,392.0,395.0,382.8299865722656,383.6900024414063,1397300.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,384.8399963378906,389.0,381.3200073242188,381.55999755859375,1670300.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,384.1400146484375,392.0,383.4800109863281,387.2300109863281,1215300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,388.5199890136719,389.4599914550781,381.6799926757813,387.2999877929688,1041600.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,386.6700134277344,388.8599853515625,378.6600036621094,388.5899963378906,1160000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,386.6400146484375,389.05999755859375,383.1000061035156,387.0,1068500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,389.989990234375,395.2000122070313,386.4200134277344,394.6799926757813,1126000.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,396.0,399.6000061035156,393.1199951171875,394.6600036621094,940200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,396.5,400.1199951171875,395.4500122070313,397.8800048828125,983200.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,398.0,405.989990234375,396.8900146484375,401.0700073242188,1163500.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,406.5199890136719,412.4500122070313,403.3399963378906,409.7300109863281,1751000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,406.6199951171875,409.9100036621094,402.4800109863281,405.8900146484375,2709400.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,405.0199890136719,410.260009765625,404.0700073242188,408.9500122070313,1184500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,411.739990234375,415.75,407.3699951171875,410.8900146484375,1253600.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,412.8399963378906,413.8699951171875,406.0700073242188,406.9299926757813,923600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,409.9599914550781,413.1499938964844,408.3699951171875,411.4700012207031,1062100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,414.1000061035156,419.6300048828125,412.5700073242188,418.0,1410800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,416.0,417.9400024414063,412.5400085449219,417.3299865722656,1176700.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,415.1799926757813,420.4700012207031,411.1199951171875,416.4400024414063,1089200.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,416.1199951171875,417.5799865722656,414.1400146484375,416.489990234375,863800.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,412.6900024414063,413.8299865722656,407.7200012207031,408.739990234375,1103800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,412.0,412.1400146484375,405.0700073242188,407.989990234375,877900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,407.8699951171875,409.0899963378906,404.3900146484375,406.0400085449219,942000.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,403.5400085449219,405.9100036621094,398.7799987792969,400.2799987792969,981500.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,401.5,406.3699951171875,401.5,405.4800109863281,760300.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,404.7699890136719,406.5499877929688,401.8599853515625,405.760009765625,578100.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,405.0499877929688,412.3699951171875,404.4700012207031,411.0799865722656,653400.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,408.0299987792969,408.7799987792969,399.4599914550781,407.7200012207031,996200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,405.0199890136719,409.0400085449219,401.4800109863281,401.989990234375,834600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,403.2300109863281,410.4500122070313,403.1199951171875,409.3699951171875,867600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,408.1199951171875,409.25,396.5299987792969,405.1400146484375,1398500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,406.989990234375,409.5799865722656,404.2000122070313,408.7300109863281,749900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,408.0,410.7300109863281,405.9200134277344,406.9599914550781,838600.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,407.0499877929688,407.8999938964844,401.80999755859375,406.6499938964844,610200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,407.25,411.7300109863281,406.260009765625,408.6400146484375,1112700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,408.989990234375,411.760009765625,407.1700134277344,411.0700073242188,718300.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,413.0,414.75,407.4200134277344,407.9299926757813,591000.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,409.0,413.3299865722656,408.25,412.3500061035156,828300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,410.2000122070313,411.0,405.2099914550781,406.0400085449219,758600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,402.6600036621094,408.1400146484375,401.3299865722656,404.6900024414063,785100.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,404.260009765625,407.30999755859375,402.0,404.6900024414063,746300.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,405.7999877929688,407.0799865722656,398.30999755859375,400.4200134277344,1522500.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,400.4200134277344,406.8599853515625,399.510009765625,401.6799926757813,801900.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,398.30999755859375,404.010009765625,396.7900085449219,400.3699951171875,902200.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,412.6199951171875,415.5,402.1099853515625,405.7099914550781,1664000.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,407.6099853515625,411.9700012207031,406.30999755859375,411.1600036621094,1073500.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,402.1000061035156,406.489990234375,393.7200012207031,394.05999755859375,1623200.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,397.1799926757813,402.8800048828125,393.1700134277344,402.6499938964844,1143200.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,402.1900024414063,402.1900024414063,393.1199951171875,393.75,1144900.0,,,,,,,,,,
