Date,Open,High,Low,Close,Volume,"('Adj Close', 'LYB')","('Close', 'LYB')","('High', 'LYB')","('Low', 'LYB')","('Open', 'LYB')","('Volume', 'LYB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,94.83000183105467,97.0199966430664,94.5999984741211,96.58000183105467,1959700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,96.9499969482422,97.75,95.25,96.5500030517578,2232700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,96.41000366210938,97.72000122070312,95.9800033569336,96.08999633789062,1450300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,95.87999725341795,96.98999786376952,95.77999877929688,96.87000274658205,1482200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,97.1500015258789,97.16999816894533,96.04000091552734,96.66000366210938,1170900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,95.77999877929688,95.9000015258789,94.66999816894533,95.16999816894533,2016000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,94.0,94.95999908447266,93.62000274658205,94.33000183105467,1384900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,94.33999633789062,94.73999786376952,93.04000091552734,94.70999908447266,1695600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,95.38999938964844,95.81999969482422,94.04000091552734,94.43000030517578,1160900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,94.0199966430664,94.48999786376952,93.0999984741211,93.97000122070312,1795600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,92.75,92.8499984741211,92.16000366210938,92.6999969482422,1730900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,92.88999938964844,93.4800033569336,91.87999725341795,93.30999755859376,1339000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,93.3000030517578,93.7699966430664,92.30999755859376,93.38999938964844,1131300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,93.12000274658205,94.16000366210938,92.70999908447266,93.76000213623048,1384300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,94.41000366210938,95.87999725341795,94.26000213623048,94.58000183105467,1288200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,94.04000091552734,94.87000274658205,93.4000015258789,93.41999816894533,1672000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,94.47000122070312,95.43000030517578,93.9000015258789,95.38999938964844,2081100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,96.25,96.36000061035156,94.86000061035156,95.43000030517578,1313200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,95.12999725341795,95.37000274658205,94.36000061035156,95.2699966430664,1016800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,94.62999725341795,95.9800033569336,94.62999725341795,95.6500015258789,1180800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,95.83000183105467,95.83000183105467,93.81999969482422,94.12000274658205,2451400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,94.3499984741211,94.79000091552734,93.41000366210938,94.61000061035156,2336500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,92.5999984741211,93.4800033569336,91.5,92.86000061035156,3034800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,91.80999755859376,93.8499984741211,91.5999984741211,93.1500015258789,2507000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,93.29000091552734,95.01000213623048,93.0999984741211,94.47000122070312,2029900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,95.0,95.02999877929688,93.91999816894533,94.47000122070312,1911600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,94.5,95.1500015258789,94.08000183105467,94.9800033569336,1747800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,94.77999877929688,95.41999816894533,94.37000274658205,95.4000015258789,1677100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,95.58999633789062,97.63999938964844,95.4000015258789,96.5,2521500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,95.81999969482422,95.81999969482422,93.5500030517578,94.7300033569336,2276300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,94.80999755859376,95.5,94.27999877929688,94.63999938964844,1669300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,94.77999877929688,97.63999938964844,94.68000030517578,97.47000122070312,1533700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,97.8499984741211,98.58000183105467,97.16000366210938,97.6999969482422,1869600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,96.93000030517578,97.7300033569336,96.04000091552734,96.2699966430664,1790500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,96.8499984741211,97.6999969482422,96.29000091552734,97.37999725341795,1514300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,97.4000015258789,98.61000061035156,97.16000366210938,98.29000091552734,2323100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,98.44000244140624,99.58999633789062,98.25,99.2699966430664,1918600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,99.0199966430664,99.36000061035156,98.31999969482422,98.81999969482422,1474100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,99.0999984741211,99.26000213623048,98.0999984741211,99.0,1850400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,98.69000244140624,99.5999984741211,98.2300033569336,98.79000091552734,1894300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,99.0,100.58000183105467,98.58999633789062,100.27999877929688,3195200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,98.70999908447266,99.69000244140624,98.51000213623048,99.4499969482422,1898300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,100.0,102.93000030517578,99.62000274658205,101.66000366210938,3839900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,101.01000213623048,102.3499984741211,101.01000213623048,101.4800033569336,1834300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,101.4499969482422,102.83000183105467,99.7699966430664,99.91000366210938,3119700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,100.81999969482422,101.18000030517578,99.01000213623048,99.0199966430664,2121100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,99.1500015258789,99.69000244140624,98.8000030517578,98.94000244140624,1797500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,98.91000366210938,101.66000366210938,98.86000061035156,100.66000366210938,2709100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,100.76000213623048,101.27999877929688,100.5199966430664,100.52999877929688,2600500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,101.22000122070312,102.54000091552734,101.22000122070312,101.70999908447266,2721200.0,,,,,,,,,,
