Date,Open,High,Low,Close,Volume,"('Adj Close', 'OMC')","('Close', 'OMC')","('High', 'OMC')","('Low', 'OMC')","('Open', 'OMC')","('Volume', 'OMC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,86.25,87.41999816894531,86.16000366210938,87.25,1332200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,86.81999969482422,87.06999969482422,84.95999908447266,84.98999786376953,1435200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,85.31999969482422,85.98999786376953,84.61000061035156,85.08999633789062,1196800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,85.5,86.41000366210938,85.5,85.87999725341797,1117600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,86.01000213623047,88.2300033569336,85.87000274658203,88.22000122070312,900900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,87.5999984741211,88.43000030517578,87.05000305175781,88.38999938964844,1792900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,88.4000015258789,89.45999908447266,87.87000274658203,88.2300033569336,1959300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,89.16999816894531,89.77999877929688,87.38999938964844,89.1500015258789,1983200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,89.61000061035156,89.61000061035156,87.98999786376953,88.76000213623047,1245200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,88.44000244140625,88.7300033569336,87.7699966430664,88.44000244140625,2272700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,87.87000274658203,88.48999786376953,87.18000030517578,87.6500015258789,1426300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,88.08000183105469,88.27999877929688,86.83999633789062,87.94000244140625,1455800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,88.19000244140625,88.5,86.63999938964844,87.87999725341797,1578900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,88.0999984741211,89.05999755859375,87.98999786376953,88.77999877929688,1243900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,89.22000122070312,89.97000122070312,88.70999908447266,89.48999786376953,1269700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,90.0,90.5500030517578,89.06999969482422,89.1500015258789,1623700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,89.94999694824219,91.0199966430664,89.8499984741211,90.9800033569336,1294800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,91.3499984741211,91.79000091552734,90.33999633789062,90.88999938964844,1312300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,90.98999786376952,91.4499969482422,90.1999969482422,91.33999633789062,1007900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,91.16999816894533,91.70999908447266,90.63999938964844,91.37999725341795,1009200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,91.22000122070312,91.73999786376952,90.37999725341795,90.37999725341795,1974000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,90.52999877929688,90.7699966430664,89.02999877929688,89.80999755859375,1675300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,89.58999633789062,90.58000183105467,89.18000030517578,89.95999908447266,1818600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,89.11000061035156,89.33000183105469,88.12999725341797,88.80000305175781,1657800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,88.5999984741211,89.45999908447266,88.58000183105469,89.0,1806300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,89.9000015258789,90.86000061035156,86.06999969482422,86.31999969482422,4400800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,86.55999755859375,86.72000122070312,84.5999984741211,86.62999725341797,2633700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,86.66000366210938,87.11000061035156,84.44999694824219,84.58999633789062,1639800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,84.69999694824219,86.9800033569336,84.69999694824219,86.44999694824219,1316600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,85.94999694824219,86.58000183105469,84.54000091552734,85.13999938964844,1914800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,85.69000244140625,85.88999938964844,84.43000030517578,85.79000091552734,1286200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,86.08999633789062,88.43000030517578,85.9000015258789,87.02999877929688,1417400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,86.80999755859375,87.93000030517578,86.44999694824219,87.51000213623047,1234000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,87.36000061035156,88.45999908447266,87.20999908447266,88.36000061035156,1423400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,88.19000244140625,88.66999816894531,87.83999633789062,88.62000274658203,1114700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,88.4000015258789,88.91999816894531,87.75,88.30999755859375,1290800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,88.56999969482422,88.98999786376953,87.5199966430664,88.5999984741211,1359000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,88.61000061035156,89.45999908447266,88.36000061035156,89.08999633789062,1484000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,89.0999984741211,89.41000366210938,88.4800033569336,89.16000366210938,753800.0,,,,,,,,,,
