Date,Open,High,Low,Close,Volume,"('Adj Close', 'ACCO')","('Close', 'ACCO')","('High', 'ACCO')","('Low', 'ACCO')","('Open', 'ACCO')","('Volume', 'ACCO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.079999923706055,6.460000038146973,6.019999980926514,6.269999980926514,1203900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.210000038146973,6.420000076293945,6.110000133514404,6.260000228881836,1139700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.309999942779541,6.420000076293945,6.199999809265137,6.21999979019165,1112100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.190000057220459,6.480000019073486,6.110000133514404,6.400000095367432,959800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.409999847412109,6.53000020980835,6.400000095367432,6.409999847412109,654800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.340000152587891,6.340000152587891,6.239999771118164,6.28000020980835,696600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.28000020980835,6.369999885559082,6.269999980926514,6.300000190734863,403100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.260000228881836,6.320000171661377,6.21999979019165,6.309999942779541,399700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,6.380000114440918,6.409999847412109,6.179999828338623,6.199999809265137,358100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.139999866485596,6.139999866485596,5.929999828338623,5.980000019073486,449000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.900000095367432,5.920000076293945,5.840000152587891,5.880000114440918,316100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.880000114440918,5.909999847412109,5.800000190734863,5.900000095367432,404500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.929999828338623,5.960000038146973,5.869999885559082,5.949999809265137,326900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.929999828338623,6.159999847412109,5.909999847412109,6.139999866485596,406200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.239999771118164,6.28000020980835,6.110000133514404,6.130000114440918,415800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.210000038146973,6.210000038146973,6.019999980926514,6.039999961853027,437100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.070000171661377,6.190000057220459,6.070000171661377,6.190000057220459,550900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.230000019073486,6.309999942779541,6.150000095367432,6.150000095367432,265200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.170000076293945,6.190000057220459,6.090000152587891,6.190000057220459,416300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.170000076293945,6.21999979019165,6.110000133514404,6.190000057220459,1196900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.260000228881836,6.309999942779541,6.079999923706055,6.079999923706055,654700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.150000095367432,6.349999904632568,6.119999885559082,6.340000152587891,483700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.21999979019165,6.349999904632568,6.210000038146973,6.300000190734863,634100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.25,6.369999885559082,6.139999866485596,6.269999980926514,575300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.28000020980835,6.369999885559082,6.260000228881836,6.300000190734863,512600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.300000190734863,6.300000190734863,6.21999979019165,6.260000228881836,424400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.289999961853027,6.349999904632568,6.260000228881836,6.320000171661377,313100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.309999942779541,6.409999847412109,6.25,6.360000133514404,457300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.389999866485596,6.590000152587891,6.389999866485596,6.539999961853027,627300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.380000114440918,6.409999847412109,6.230000019073486,6.300000190734863,637700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.380000114440918,6.5,6.340000152587891,6.449999809265137,309100.0,,,,,,,,,,
