Date,Open,High,Low,Close,Volume,"('Adj Close', 'PDM')","('Close', 'PDM')","('High', 'PDM')","('Low', 'PDM')","('Open', 'PDM')","('Volume', 'PDM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.119999885559082,7.409999847412109,7.050000190734863,7.380000114440918,1008400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,7.239999771118164,7.289999961853027,6.920000076293945,7.010000228881836,1320400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.989999771118164,7.130000114440918,6.909999847412109,7.0,912400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.900000095367432,7.130000114440918,6.840000152587891,7.079999923706055,997200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.070000171661377,7.269999980926514,7.0,7.269999980926514,621600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.159999847412109,7.230000019073486,7.079999923706055,7.190000057220459,642500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,7.230000019073486,7.480000019073486,7.210000038146973,7.420000076293945,1067600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.329999923706055,7.349999904632568,7.110000133514404,7.21999979019165,844600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.380000114440918,7.440000057220459,7.239999771118164,7.309999942779541,567700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.230000019073486,7.269999980926514,7.119999885559082,7.179999828338623,705200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.010000228881836,7.050000190734863,6.699999809265137,6.920000076293945,1387000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.949999809265137,7.03000020980835,6.809999942779541,6.900000095367432,719700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.989999771118164,7.159999847412109,6.880000114440918,7.139999866485596,890400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.230000019073486,7.389999866485596,7.179999828338623,7.369999885559082,1021100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.480000019073486,7.53000020980835,7.190000057220459,7.25,819200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.420000076293945,7.449999809265137,7.199999809265137,7.260000228881836,1065300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.440000057220459,7.46999979019165,7.309999942779541,7.380000114440918,1120900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.400000095367432,7.46999979019165,7.340000152587891,7.360000133514404,598000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.360000133514404,7.429999828338623,7.309999942779541,7.409999847412109,493800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.369999885559082,7.389999866485596,7.199999809265137,7.230000019073486,527500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.159999847412109,7.21999979019165,6.789999961853027,6.800000190734863,1180500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.849999904632568,6.880000114440918,6.53000020980835,6.869999885559082,1869400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.690000057220459,6.809999942779541,6.570000171661377,6.690000057220459,1261800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.539999961853027,6.579999923706055,6.400000095367432,6.510000228881836,939400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.46999979019165,6.570000171661377,6.360000133514404,6.420000076293945,950300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.420000076293945,6.449999809265137,6.230000019073486,6.28000020980835,1122800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.369999885559082,6.71999979019165,6.230000019073486,6.619999885559082,1168500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.599999904632568,6.679999828338623,6.510000228881836,6.619999885559082,861500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.659999847412109,7.0,6.619999885559082,6.889999866485596,1485900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.829999923706055,6.829999923706055,6.260000228881836,6.389999866485596,1488900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.449999809265137,6.550000190734863,6.369999885559082,6.480000019073486,957600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.579999923706055,6.78000020980835,6.519999980926514,6.769999980926514,1660300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.579999923706055,6.849999904632568,6.480000019073486,6.769999980926514,703600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.739999771118164,6.739999771118164,6.53000020980835,6.550000190734863,738500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.53000020980835,6.590000152587891,6.480000019073486,6.550000190734863,544800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.420000076293945,6.460000038146973,6.260000228881836,6.28000020980835,924900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.25,6.28000020980835,6.130000114440918,6.139999866485596,1080900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.099999904632568,6.170000076293945,5.929999828338623,5.96999979019165,898300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.070000171661377,6.150000095367432,5.96999979019165,6.079999923706055,1087700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,5.96999979019165,6.179999828338623,5.96999979019165,6.03000020980835,636100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.139999866485596,6.360000133514404,6.070000171661377,6.269999980926514,1642000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,6.260000228881836,6.289999961853027,6.110000133514404,6.190000057220459,933400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.210000038146973,6.230000019073486,5.949999809265137,6.150000095367432,753900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,6.070000171661377,6.300000190734863,6.019999980926514,6.179999828338623,770600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,6.300000190734863,6.300000190734863,6.150000095367432,6.269999980926514,743000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,6.369999885559082,6.420000076293945,6.300000190734863,6.340000152587891,533800.0,,,,,,,,,,
