Date,Open,High,Low,Close,Volume,"('Adj Close', 'FFIN')","('Close', 'FFIN')","('High', 'FFIN')","('Low', 'FFIN')","('Open', 'FFIN')","('Volume', 'FFIN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,30.11000061035156,30.399999618530277,29.81999969482422,30.06999969482422,593900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,29.88999938964844,29.88999938964844,28.649999618530277,28.729999542236328,539200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.920000076293945,29.1299991607666,28.6200008392334,28.670000076293945,500300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.3799991607666,29.059999465942383,28.32999992370605,28.68000030517578,406500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.88999938964844,29.06999969482422,28.5,29.030000686645508,448200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,28.43000030517578,28.75,28.25,28.549999237060547,470600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.350000381469727,28.57999992370605,28.200000762939453,28.549999237060547,401800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,28.26000022888184,28.459999084472656,27.75,28.299999237060547,418800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,28.709999084472656,28.770000457763672,27.84000015258789,28.030000686645508,369300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.540000915527344,27.86000061035156,27.36000061035156,27.6299991607666,525800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,27.059999465942383,27.799999237060547,27.059999465942383,27.700000762939453,710300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,27.84000015258789,28.34000015258789,27.670000076293945,28.21999931335449,512500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,28.3799991607666,29.25,27.90999984741211,29.229999542236328,708500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,29.57999992370605,29.920000076293945,29.36000061035156,29.920000076293945,487000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,30.0,30.200000762939453,29.56999969482422,29.6299991607666,547500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,29.76000022888184,30.21999931335449,29.670000076293945,29.989999771118164,593800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,30.239999771118164,30.61000061035156,29.950000762939453,30.209999084472656,748400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,30.770000457763672,32.689998626708984,30.770000457763672,32.25,836200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,32.22999954223633,33.060001373291016,32.029998779296875,33.040000915527344,617600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,32.95000076293945,33.150001525878906,32.560001373291016,32.709999084472656,711200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,32.150001525878906,32.650001525878906,31.209999084472656,31.229999542236328,1040400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,31.440000534057617,31.65999984741211,30.13999938964844,31.489999771118164,832900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,30.770000457763672,31.670000076293945,30.71999931335449,31.46999931335449,589900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,31.040000915527344,31.170000076293945,30.36000061035156,30.809999465942383,564000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,30.71999931335449,31.13999938964844,30.459999084472656,30.65999984741211,466100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,30.739999771118164,31.149999618530277,29.940000534057617,30.65999984741211,493000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,30.51000022888184,31.190000534057617,30.51000022888184,31.18000030517578,483400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,31.280000686645508,31.729999542236328,30.8700008392334,31.63999938964844,454200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,31.6200008392334,32.470001220703125,31.6200008392334,31.93000030517578,489500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,30.739999771118164,31.32999992370605,29.65999984741211,30.200000762939453,787900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,30.61000061035156,31.020000457763672,30.229999542236328,30.950000762939453,423500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,31.290000915527344,32.279998779296875,30.88999938964844,32.04999923706055,538800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,31.850000381469727,32.16999816894531,31.40999984741211,31.82999992370605,627800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,31.299999237060547,31.989999771118164,31.15999984741211,31.780000686645508,476500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,31.65999984741211,31.65999984741211,31.209999084472656,31.6200008392334,416500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,31.440000534057617,31.75,31.1200008392334,31.32999992370605,439600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,31.290000915527344,31.780000686645508,31.06999969482422,31.290000915527344,309500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,31.049999237060547,31.3799991607666,30.51000022888184,30.729999542236328,376700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,30.899999618530277,31.229999542236328,30.489999771118164,30.82999992370605,361000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,30.459999084472656,30.81999969482422,30.239999771118164,30.34000015258789,245000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,30.799999237060547,31.350000381469727,30.690000534057617,30.940000534057617,568800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,30.670000076293945,30.979999542236328,30.290000915527344,30.71999931335449,433900.0,,,,,,,,,,
