Date,Open,High,Low,Close,Volume,"('Adj Close', 'LUMO')","('Close', 'LUMO')","('High', 'LUMO')","('Low', 'LUMO')","('Open', 'LUMO')","('Volume', 'LUMO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.180000066757202,3.220000028610229,3.15939998626709,3.220000028610229,6777.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.1600000858306885,3.220000028610229,3.004199981689453,3.059999942779541,23011.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.065000057220459,3.200000047683716,3.065000057220459,3.130000114440918,9878.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.059999942779541,3.200000047683716,3.041599988937378,3.200000047683716,10375.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.200000047683716,3.200000047683716,3.039999961853028,3.039999961853028,23333.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.0999999046325684,3.150000095367432,3.0201001167297363,3.059999942779541,22237.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.0799999237060547,3.0905001163482666,3.039999961853028,3.0799999237060547,10643.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.059999942779541,3.0999999046325684,2.9600000381469727,2.990000009536743,69266.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.950000047683716,3.125,2.950000047683716,2.9800000190734863,20010.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.9744999408721924,3.0999999046325684,2.6800999641418457,2.759999990463257,74019.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.25,3.25,2.799999952316284,3.0899999141693115,26208.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.0569000244140625,3.069999933242798,2.9200000762939453,2.940000057220459,21167.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.915699958801269,2.9809000492095947,2.8399999141693115,2.890000104904175,20330.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.859999895095825,3.0799999237060547,2.859999895095825,2.970000028610229,2908.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.9200000762939453,2.9679999351501465,2.810100078582764,2.869999885559082,19930.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.8399999141693115,2.970000028610229,2.789999961853028,2.789999961853028,14615.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.7300000190734863,2.8499999046325684,2.720000028610229,2.8399999141693115,14816.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.8299999237060547,2.900000095367432,2.789999961853028,2.875,13579.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.890000104904175,2.900000095367432,2.8299999237060547,2.8299999237060547,5473.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.799999952316284,2.900000095367432,2.680000066757202,2.859999895095825,32565.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.7799999713897705,2.9100000858306885,2.7799999713897705,2.819999933242798,10539.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.9189999103546143,3.052000045776367,2.8499999046325684,3.009999990463257,30013.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.049999952316284,3.0724000930786133,2.9200000762939453,2.990000009536743,29882.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.0,3.0999999046325684,2.940000057220459,3.0999999046325684,40862.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.049999952316284,3.0999999046325684,2.963099956512451,3.009999990463257,11069.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.0899999141693115,3.0899999141693115,3.0,3.049999952316284,20870.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.049999952316284,3.0899999141693115,2.947999954223633,3.0299999713897705,10655.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.049999952316284,3.049999952316284,2.940000057220459,2.990000009536743,20377.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.0,3.302999973297119,2.950000047683716,3.150000095367432,46129.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.2300000190734863,3.2300000190734863,2.990000009536743,3.025000095367432,7376.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.0999999046325684,3.0999999046325684,2.9800000190734863,3.049999952316284,9929.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.0199999809265137,3.119999885559082,3.010200023651123,3.049999952316284,23008.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.009999990463257,3.059999942779541,2.9100000858306885,2.9600000381469727,20028.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.9200000762939453,3.049999952316284,2.9200000762939453,3.049999952316284,18597.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.9549999237060547,3.0,2.9549999237060547,2.9549999237060547,5581.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.916599988937378,3.034899950027466,2.9100000858306885,3.0199999809265137,7194.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.9100000858306885,3.028700113296509,2.890000104904175,3.0,7999.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.9200000762939453,3.049999952316284,2.819499969482422,3.039999961853028,53871.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.039999961853028,3.049999952316284,3.0299999713897705,3.039999961853028,30681.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.033699989318848,3.049999952316284,2.946799993515014,3.049999952316284,20045.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.0,3.049999952316284,2.9100000858306885,3.049999952316284,7158.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.940000057220459,3.049999952316284,2.930000066757202,3.0,11403.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.0299999713897705,3.049999952316284,2.990000009536743,3.0,8833.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.049999952316284,3.124500036239624,3.0,3.049999952316284,70149.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.039999961853028,3.049999952316284,2.974100112915039,3.009999990463257,10928.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.0299999713897705,3.049999952316284,2.9800000190734863,3.0299999713897705,6165.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.9800000190734863,3.0999999046325684,2.970099925994873,3.039999961853028,133300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.039999961853028,3.049999952316284,2.970000028610229,3.049999952316284,37394.0,,,,,,,,,,
