Date,Open,High,Low,Close,Volume,"('Adj Close', 'AI')","('Close', 'AI')","('High', 'AI')","('Low', 'AI')","('Open', 'AI')","('Volume', 'AI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,28.559999465942383,29.729999542236328,28.149999618530277,28.739999771118164,9224000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,27.799999237060547,28.299999237060547,27.459999084472656,27.61000061035156,6665600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.65999984741211,28.200000762939453,27.459999084472656,27.88999938964844,6007700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.51000022888184,28.059999465942383,27.200000762939453,27.26000022888184,6079200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.209999084472656,28.68000030517578,27.11000061035156,28.56999969482422,7376600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,28.270000457763672,28.540000915527344,27.700000762939453,28.299999237060547,4781800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,28.290000915527344,29.07999992370605,27.670000076293945,28.540000915527344,7722200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,28.100000381469727,28.290000915527344,26.190000534057617,27.36000061035156,10312800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,27.200000762939453,27.6200008392334,26.1200008392334,26.209999084472656,5584600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.649999618530277,25.84000015258789,24.850000381469727,25.059999465942383,6490700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,24.549999237060547,24.673999786376957,23.940000534057617,24.34000015258789,6383700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,25.09000015258789,25.149999618530277,23.57999992370605,24.059999465942383,7359700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,24.350000381469727,24.82999992370605,23.729999542236328,24.809999465942383,7092800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,25.40999984741211,27.020000457763672,25.183000564575195,26.440000534057617,9233900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,26.649999618530277,26.96999931335449,25.850000381469727,26.420000076293945,4796800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,27.01000022888184,27.290000915527344,25.3700008392334,25.440000534057617,7243500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.81999969482422,26.149999618530277,25.01000022888184,25.18000030517578,4823700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,25.40999984741211,25.799999237060547,25.01000022888184,25.1200008392334,3563700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.1200008392334,26.104999542236328,24.920000076293945,26.059999465942383,4082000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,25.809999465942383,26.0,25.31999969482422,25.530000686645508,3483100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.31999969482422,26.084999084472656,24.780000686645508,24.780000686645508,5085700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,24.90999984741211,25.06999969482422,23.88999938964844,24.950000762939453,4529600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.399999618530277,25.149999618530277,24.309999465942383,25.020000457763672,4803200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.71999931335449,24.809999465942383,23.7549991607666,24.1200008392334,4549600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,24.799999237060547,26.225000381469727,24.4950008392334,26.01000022888184,8990300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.729999542236328,26.30500030517578,25.15999984741211,25.82999992370605,6103300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.82999992370605,27.350000381469727,25.61000061035156,26.84000015258789,7610300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,27.899999618530277,29.6299991607666,27.350000381469727,28.46999931335449,14791700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,29.0,31.549999237060547,28.700000762939453,31.18000030517578,15340900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,29.049999237060547,30.229999542236328,28.290000915527344,28.739999771118164,10977400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,29.3700008392334,29.790000915527344,28.66200065612793,29.239999771118164,6817500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,29.920000076293945,30.34000015258789,28.95499992370605,30.040000915527344,8825800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,29.850000381469727,30.25,28.56999969482422,28.729999542236328,6934300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,28.56999969482422,28.690000534057617,26.31999969482422,27.049999237060547,6254400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,26.25,26.450000762939453,25.84000015258789,26.18000030517578,5358500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,27.100000381469727,27.149999618530277,26.38500022888184,26.6299991607666,6195000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,26.21999931335449,26.6200008392334,25.63500022888184,26.149999618530277,5442100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,26.0,29.07999992370605,25.8799991607666,28.899999618530277,11843300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,29.334999084472656,30.299999237060547,29.040000915527344,30.100000381469727,10033400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,29.55500030517578,30.26000022888184,29.01000022888184,29.690000534057617,15944800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,35.15999984741211,38.29999923706055,33.75,36.970001220703125,56242800.0,,,,,,,,,,
