Date,Open,High,Low,Close,Volume,"('Adj Close', 'HYFM')","('Close', 'HYFM')","('High', 'HYFM')","('Low', 'HYFM')","('Open', 'HYFM')","('Volume', 'HYFM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.871999979019165,0.9900000095367432,0.871999979019165,0.975000023841858,354000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.930999994277954,0.9570000171661376,0.8999999761581421,0.9160000085830688,146800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.9160000085830688,0.9449999928474426,0.8799999952316284,0.9100000262260436,102300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.8830000162124634,0.9390000104904176,0.8830000162124634,0.906000018119812,85400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.9089999794960022,0.949999988079071,0.8809999823570251,0.9290000200271606,99500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.9100000262260436,0.949999988079071,0.9089999794960022,0.9110000133514404,28700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.9390000104904176,0.949999988079071,0.8899999856948853,0.9139999747276306,52600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.9139999747276306,0.949999988079071,0.8799999952316284,0.8899999856948853,50000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.8949999809265137,0.9399999976158142,0.8899999856948853,0.9399999976158142,106300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.9399999976158142,1.0099999904632568,0.9300000071525574,0.959999978542328,306400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.9430000185966492,0.9890000224113464,0.925000011920929,0.949999988079071,101600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.9399999976158142,0.9490000009536744,0.9200000166893004,0.9200000166893004,50000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.9390000104904176,0.9509999752044678,0.8899999856948853,0.9300000071525574,86700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.9490000009536744,0.959999978542328,0.9010000228881836,0.921999990940094,102800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.921999990940094,0.9800000190734864,0.921999990940094,0.959999978542328,73000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.959999978542328,0.959999978542328,0.9300000071525574,0.9350000023841858,90300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.9300000071525574,1.0499999523162842,0.9300000071525574,1.0,799100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.0199999809265137,1.0399999618530271,0.9900000095367432,1.0049999952316284,160300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.0199999809265137,1.0499999523162842,1.003000020980835,1.0399999618530271,167200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.0399999618530271,1.0499999523162842,0.9929999709129332,1.0199999809265137,149700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.0,1.0369999408721924,0.9710000157356262,0.9900000095367432,131100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.0099999904632568,1.0399999618530271,0.9800000190734864,1.0,343000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.0,1.0099999904632568,0.959999978542328,0.9800000190734864,121300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.9559999704360962,1.0049999952316284,0.949999988079071,0.949999988079071,120600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.949999988079071,1.0,0.944000005722046,1.0,161900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.0,1.0,0.9100000262260436,0.9319999814033508,246900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.9340000152587892,0.949999988079071,0.9240000247955322,0.9390000104904176,214100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.9399999976158142,0.9399999976158142,0.875,0.8999999761581421,253400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.9010000228881836,0.9359999895095824,0.8799999952316284,0.9100000262260436,437100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.8899999856948853,0.9100000262260436,0.8799999952316284,0.8799999952316284,146100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.8799999952316284,0.9200000166893004,0.8650000095367432,0.8999999761581421,181800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.9079999923706056,0.9139999747276306,0.8709999918937683,0.8849999904632568,160800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.8849999904632568,0.930999994277954,0.8849999904632568,0.9010000228881836,176000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.9200000166893004,0.9480000138282776,0.8640000224113464,0.8830000162124634,96800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,0.871999979019165,0.925000011920929,0.8700000047683716,0.8989999890327454,128700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,0.8899999856948853,0.9079999923706056,0.871999979019165,0.8949999809265137,108300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,0.9089999794960022,0.9200000166893004,0.8799999952316284,0.8899999856948853,81300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,0.8809999823570251,0.9200000166893004,0.8759999871253967,0.8799999952316284,123600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,0.9049999713897704,0.9100000262260436,0.8460000157356262,0.8700000047683716,149300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,0.8999999761581421,0.9200000166893004,0.8500000238418579,0.8600000143051147,140700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,0.8289999961853027,0.9200000166893004,0.8289999961853027,0.902999997138977,230500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,0.8790000081062317,0.9380000233650208,0.8790000081062317,0.9200000166893004,258600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,0.8999999761581421,0.9200000166893004,0.8399999737739563,0.8519999980926514,165000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,0.8500000238418579,0.875,0.8299999833106995,0.8420000076293945,140700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,0.8299999833106995,0.875,0.8299999833106995,0.8659999966621399,39000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,0.8600000143051147,0.8629999756813049,0.8299999833106995,0.8299999833106995,136500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,0.8199999928474426,0.8799999952316284,0.8199999928474426,0.8199999928474426,87800.0,,,,,,,,,,
