Date,Open,High,Low,Close,Volume,"('Adj Close', 'CCI')","('Close', 'CCI')","('High', 'CCI')","('Low', 'CCI')","('Open', 'CCI')","('Volume', 'CCI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,114.52999877929688,117.02999877929688,114.33999633789062,116.62000274658205,2231200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,115.4800033569336,115.9499969482422,113.47000122070312,113.48999786376952,2027600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,113.2699966430664,115.01000213623048,112.81999969482422,114.0,2293100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,113.0,114.87000274658205,112.68000030517578,113.7699966430664,2650300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,113.12000274658205,115.5199966430664,112.51000213623048,114.76000213623048,2620300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,113.86000061035156,114.4499969482422,113.1500015258789,113.76000213623048,2174300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,113.44000244140624,114.27999877929688,113.0199966430664,113.41000366210938,2471400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,112.91999816894533,113.29000091552734,111.58999633789062,112.72000122070312,2771900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,113.86000061035156,114.51000213623048,112.62999725341795,112.70999908447266,1943700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,112.0,112.80999755859376,110.56999969482422,110.83000183105467,5121300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,109.16000366210938,110.91999816894533,107.3499984741211,108.5,4237800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,108.61000061035156,109.7300033569336,107.38999938964844,107.79000091552734,3975200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,108.5500030517578,108.94000244140624,106.87999725341795,107.97000122070312,4177200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,108.41000366210938,110.0999984741211,107.98999786376952,108.76000213623048,2457900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,109.01000213623048,110.11000061035156,107.81999969482422,107.9499969482422,2410000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,108.4800033569336,108.97000122070312,105.33000183105467,105.55999755859376,3217400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,108.97000122070312,111.11000061035156,107.70999908447266,110.80999755859376,3736100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,110.7699966430664,111.16999816894533,108.36000061035156,108.5999984741211,2424900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,108.45999908447266,109.06999969482422,106.9000015258789,108.9499969482422,2416400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,108.5199966430664,108.81999969482422,107.56999969482422,107.9800033569336,2471200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,108.04000091552734,110.72000122070312,107.23999786376952,108.25,2645400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,107.97000122070312,111.11000061035156,107.81999969482422,111.05999755859376,2388200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,109.44000244140624,109.7699966430664,105.94000244140624,108.31999969482422,3629900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,106.86000061035156,107.18000030517578,104.9499969482422,105.58999633789062,2965200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,105.44000244140624,107.83999633789062,105.01000213623048,107.66000366210938,3061000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,107.91999816894533,108.0,106.66000366210938,106.87000274658205,2436800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,106.3000030517578,107.51000213623048,105.9800033569336,107.5,3003400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,107.20999908447266,108.52999877929688,106.76000213623048,108.4000015258789,2641000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,108.5,109.08000183105467,107.98999786376952,108.19000244140624,1860600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,105.27999877929688,105.91000366210938,103.4000015258789,105.2300033569336,2992100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,105.38999938964844,106.41999816894533,104.83999633789062,105.8000030517578,2313500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,106.72000122070312,108.5500030517578,106.44000244140624,107.98999786376952,2273700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,106.47000122070312,108.29000091552734,105.9000015258789,108.22000122070312,2949700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,108.1999969482422,110.43000030517578,107.4800033569336,108.91999816894533,4592600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,109.26000213623048,109.26000213623048,106.95999908447266,107.69000244140624,3170500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,107.69000244140624,108.08999633789062,106.23999786376952,107.97000122070312,3478100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,108.05999755859376,109.27999877929688,107.19000244140624,108.69000244140624,1709200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,108.26000213623048,108.77999877929688,105.37000274658205,105.93000030517578,2898800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,106.38999938964844,107.11000061035156,104.19000244140624,105.63999938964844,3389200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,105.51000213623048,109.1999969482422,105.41999816894533,108.56999969482422,2787900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,109.45999908447266,110.87000274658205,109.0500030517578,109.94000244140624,4368400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,109.55999755859376,111.22000122070312,108.08999633789062,111.05999755859376,2603400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,111.0,113.22000122070312,110.83999633789062,112.8000030517578,2371200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,112.41000366210938,114.75,111.20999908447266,111.56999969482422,2375900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,112.5,112.5,110.58000183105467,112.06999969482422,2117900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,112.62000274658205,112.8499984741211,110.8499984741211,111.61000061035156,2145100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,112.66000366210938,114.0,112.22000122070312,112.91999816894533,3379100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,112.1500015258789,113.23999786376952,111.47000122070312,112.26000213623048,1749100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,111.75,112.36000061035156,109.76000213623048,110.97000122070312,1597400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,110.97000122070312,111.79000091552734,109.87000274658205,110.08999633789062,1881000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,107.41000366210938,108.23999786376952,104.61000061035156,106.19000244140624,2736900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,105.0,106.33999633789062,104.87000274658205,105.7699966430664,3214800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,105.44000244140624,105.75,104.11000061035156,104.3499984741211,3478900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,104.5,105.08999633789062,103.91000366210938,104.55999755859376,2622100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,103.61000061035156,104.7699966430664,103.1500015258789,104.5199966430664,2428300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,105.08999633789062,105.44000244140624,103.44000244140624,103.66000366210938,3337900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,103.80999755859376,103.93000030517578,102.5199966430664,102.8000030517578,1814500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,102.87000274658205,104.12000274658205,102.62000274658205,103.5199966430664,2533800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,103.38999938964844,103.38999938964844,101.93000030517578,101.93000030517578,2538700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,102.9499969482422,105.72000122070312,102.80999755859376,105.58999633789062,2595600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,105.9000015258789,106.5199966430664,105.25,105.83000183105467,2074200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,105.56999969482422,105.69000244140624,103.76000213623048,104.26000213623048,2108100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,103.44000244140624,103.76000213623048,102.8000030517578,102.8499984741211,2721500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,102.31999969482422,102.62999725341795,100.8499984741211,102.16999816894533,2691300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,102.98999786376952,103.51000213623048,100.88999938964844,101.30999755859376,2009500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,100.58000183105467,101.62999725341795,100.16000366210938,100.77999877929688,2585600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,101.0,101.3000030517578,100.06999969482422,100.19000244140624,2416200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,100.91999816894533,102.02999877929688,100.58999633789062,102.0,2106600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,99.81999969482422,100.18000030517578,96.61000061035156,97.6999969482422,2932100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,98.52999877929688,98.6500015258789,96.77999877929688,97.08000183105467,3495900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,96.98999786376952,97.16000366210938,96.2300033569336,96.70999908447266,2690100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,96.72000122070312,97.44000244140624,95.0500030517578,95.6500015258789,2954900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,95.0,95.06999969482422,93.37000274658205,93.95999908447266,4055200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,94.4000015258789,94.6999969482422,92.80999755859376,93.0500030517578,3985800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,95.69000244140624,96.4800033569336,92.4800033569336,94.37000274658205,4938200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,94.37000274658205,95.55999755859376,93.8000030517578,95.1999969482422,5055400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,95.0,95.30999755859376,93.76000213623048,95.08000183105467,3280300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,95.08999633789062,96.3000030517578,94.7699966430664,95.47000122070312,2484500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,94.47000122070312,95.66000366210938,93.79000091552734,95.44000244140624,2968200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,94.80999755859376,95.06999969482422,93.63999938964844,94.20999908447266,3334100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,94.37000274658205,95.41000366210938,93.5,93.58000183105467,2697300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,94.43000030517578,95.3499984741211,94.23999786376952,95.31999969482422,2476200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,94.44000244140624,95.0,93.7300033569336,93.77999877929688,4982600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,93.93000030517578,96.5500030517578,93.25,95.2300033569336,4364100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,95.80999755859376,96.63999938964844,95.02999877929688,96.44000244140624,3212100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,98.0,98.36000061035156,96.77999877929688,97.38999938964844,4119400.0,,,,,,,,,,
