Date,Open,High,Low,Close,Volume,"('Adj Close', 'GRBK')","('Close', 'GRBK')","('High', 'GRBK')","('Low', 'GRBK')","('Open', 'GRBK')","('Volume', 'GRBK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,51.15999984741211,52.0,50.16999816894531,51.84000015258789,260500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,50.9900016784668,51.20000076293945,50.18000030517578,50.380001068115234,205700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,50.119998931884766,51.119998931884766,50.02999877929688,50.40999984741211,175300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,49.77000045776367,50.650001525878906,49.34000015258789,49.93000030517578,394600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,50.369998931884766,51.27999877929688,50.0,51.27000045776367,343800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,50.77999877929688,50.93999862670898,50.16999816894531,50.59999847412109,278600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,50.68000030517578,51.880001068115234,50.68000030517578,51.220001220703125,208500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,50.77999877929688,51.220001220703125,49.91999816894531,50.880001068115234,191200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,51.45000076293945,51.45000076293945,49.65999984741211,50.150001525878906,192500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,49.5,49.63999938964844,48.97999954223633,49.4900016784668,188400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,48.72999954223633,49.61000061035156,48.380001068115234,49.58000183105469,198100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,50.25,50.81999969482422,50.0,50.68999862670898,248700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,50.86000061035156,51.130001068115234,49.9900016784668,50.88999938964844,137200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,51.560001373291016,53.33000183105469,51.34999847412109,52.84999847412109,322400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,52.34999847412109,52.540000915527344,49.56999969482422,50.0099983215332,320500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,50.66999816894531,50.900001525878906,48.65999984741211,48.869998931884766,290500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,49.88999938964844,51.02999877929688,49.7599983215332,51.0,235000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,51.16999816894531,51.5,50.470001220703125,50.880001068115234,166700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,51.0,51.720001220703125,50.79999923706055,51.630001068115234,283200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,51.56999969482422,53.060001373291016,51.56999969482422,52.70000076293945,370600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,52.47999954223633,53.709999084472656,51.93000030517578,52.16999816894531,320800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,52.84999847412109,53.630001068115234,51.95000076293945,53.5,285600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,52.59000015258789,53.560001373291016,52.02000045776367,52.880001068115234,224400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,52.27000045776367,52.66999816894531,51.02999877929688,52.290000915527344,254800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,52.45000076293945,52.70000076293945,50.75,52.0,233400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,52.45000076293945,52.45000076293945,51.45000076293945,51.66999816894531,233100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,51.93000030517578,52.880001068115234,51.66999816894531,52.77999877929688,144500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,52.810001373291016,53.77000045776367,52.06999969482422,53.38999938964844,212600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,53.630001068115234,55.970001220703125,53.630001068115234,55.09000015258789,283000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,52.220001220703125,53.20000076293945,51.7599983215332,53.02999877929688,300000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,54.060001373291016,54.400001525878906,53.18999862670898,54.20000076293945,237900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,54.65999984741211,55.47999954223633,54.0099983215332,55.2400016784668,283600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,54.27000045776367,54.88999938964844,54.09000015258789,54.459999084472656,211600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,53.66999816894531,54.40999984741211,53.33000183105469,54.380001068115234,146100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,54.630001068115234,55.869998931884766,54.630001068115234,55.54999923706055,307100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,55.61000061035156,56.31999969482422,55.5099983215332,55.869998931884766,184900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,56.0099983215332,57.560001373291016,56.0099983215332,57.18000030517578,264700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,57.15999984741211,58.34000015258789,56.93000030517578,57.34999847412109,298900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,57.91999816894531,58.290000915527344,56.95000076293945,57.27000045776367,409600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,56.90999984741211,57.93999862670898,56.5099983215332,57.06999969482422,275400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,57.900001525878906,59.36000061035156,57.7400016784668,58.5,642300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,52.36000061035156,54.70000076293945,50.66999816894531,54.61000061035156,1296100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,54.77000045776367,55.18000030517578,51.04999923706055,51.84999847412109,1122500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,51.65999984741211,53.09000015258789,51.47999954223633,51.72999954223633,580500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,51.869998931884766,52.150001525878906,51.119998931884766,52.04999923706055,490100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,52.59999847412109,54.68000030517578,52.47999954223633,52.65999984741211,455800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,53.09000015258789,53.7400016784668,51.97999954223633,52.560001373291016,318400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,52.400001525878906,52.5099983215332,51.5,52.36000061035156,366000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,52.220001220703125,53.5099983215332,51.65999984741211,53.5,212000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,54.209999084472656,55.66999816894531,54.130001068115234,54.959999084472656,347000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,54.5,55.36000061035156,52.959999084472656,53.970001220703125,473600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,53.59999847412109,55.27999877929688,53.59999847412109,54.61000061035156,1376700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,54.63999938964844,55.40999984741211,53.75,54.90999984741211,336300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,54.880001068115234,57.04999923706055,54.709999084472656,56.54999923706055,385000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,56.54999923706055,58.20000076293945,56.09999847412109,57.9900016784668,383000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,58.68999862670898,59.18999862670898,58.34000015258789,58.720001220703125,364200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,59.209999084472656,59.43999862670898,58.619998931884766,58.9900016784668,222900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,59.220001220703125,59.65999984741211,58.79999923706055,59.0,204500.0,,,,,,,,,,
