Date,Open,High,Low,Close,Volume,"('Adj Close', 'WFRD')","('Close', 'WFRD')","('High', 'WFRD')","('Low', 'WFRD')","('Open', 'WFRD')","('Volume', 'WFRD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,99.08999633789062,99.7699966430664,94.83000183105467,95.27999877929688,553900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,94.88999938964844,96.68000030517578,93.86000061035156,94.08999633789062,707400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,94.9800033569336,96.23500061035156,92.26000213623048,92.43000030517578,770300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,92.86000061035156,95.1500015258789,92.3499984741211,94.88999938964844,850000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,93.0999984741211,93.31999969482422,88.57499694824219,93.2300033569336,1003100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,93.0999984741211,93.22799682617188,90.2750015258789,91.6500015258789,1142700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,91.29000091552734,91.55999755859376,89.0999984741211,89.83000183105469,868300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,90.22000122070312,92.02999877929688,88.80999755859375,92.0,794200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,94.18000030517578,94.52999877929688,91.9800033569336,94.2300033569336,700700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,93.75,95.29000091552734,91.69000244140624,92.2300033569336,521000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,90.9000015258789,93.52999877929688,90.19000244140624,92.83000183105467,350900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,93.02999877929688,94.93000030517578,92.10800170898438,94.5,475100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,95.31999969482422,96.5,94.8499984741211,95.2300033569336,664100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,95.37999725341795,97.91500091552734,94.4000015258789,95.29000091552734,947000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,95.68000030517578,98.41000366210938,95.05500030517578,95.9499969482422,534200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,96.91000366210938,98.48999786376952,95.58999633789062,97.33000183105467,561300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,98.98999786376952,99.27999877929688,96.52999877929688,99.20999908447266,453700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,99.26000213623048,100.05999755859376,97.2699966430664,99.13999938964844,497800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,98.5,99.70999908447266,97.56500244140624,99.62000274658205,427100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,95.0,95.06199645996094,83.22000122070312,87.16000366210938,3352900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,87.25,90.33000183105467,85.26000213623047,89.55000305175781,1914100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,90.12000274658205,91.51000213623048,86.80000305175781,87.9800033569336,925100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,87.18000030517578,87.80500030517578,84.66999816894531,85.45999908447266,1041400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,84.37000274658203,85.62999725341797,82.16000366210938,84.83999633789062,834000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,85.70999908447266,88.44999694824219,85.16999816894531,87.69000244140625,1359400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,91.94000244140624,95.0,90.91500091552734,93.9499969482422,2295800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,94.9800033569336,100.88999938964844,94.8000030517578,98.4499969482422,1676100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,97.58000183105467,98.01499938964844,95.97000122070312,96.66999816894533,687200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,97.80999755859376,98.53500366210938,96.95999908447266,97.62000274658205,617800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,95.75,97.77999877929688,94.81999969482422,96.97000122070312,777900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,98.41999816894533,99.87000274658205,96.66000366210938,97.45999908447266,836700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,97.5,102.2300033569336,97.43000030517578,102.20999908447266,779700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,102.20999908447266,102.87999725341795,100.18000030517578,101.61000061035156,770600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,100.9000015258789,101.66999816894533,99.3000030517578,100.47000122070312,487700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,100.47000122070312,105.1999969482422,100.47000122070312,103.61000061035156,1268400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,103.11000061035156,108.2699966430664,102.97000122070312,107.75,1089300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,106.52999877929688,107.2300033569336,103.75399780273438,105.7300033569336,780600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,105.16000366210938,105.7699966430664,104.16999816894533,105.02999877929688,867600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,104.9499969482422,106.11000061035156,103.54000091552734,104.12999725341795,399400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,104.6999969482422,105.69000244140624,102.22000122070312,104.23999786376952,423700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,104.98999786376952,106.2300033569336,101.83000183105467,102.61000061035156,1011400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,104.05999755859376,109.63999938964844,103.68000030517578,109.01000213623048,1943300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,110.0,110.87999725341795,105.23999786376952,105.51000213623048,939600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,105.2300033569336,107.33499908447266,104.1449966430664,105.44000244140624,637700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,106.76000213623048,108.1449966430664,104.38999938964844,105.33999633789062,546100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,105.9800033569336,109.51000213623048,105.9800033569336,109.43000030517578,708000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,109.83000183105467,110.4800033569336,106.0500030517578,108.2300033569336,568400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,108.41999816894533,111.68000030517578,107.4000015258789,111.61000061035156,661600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,111.83000183105467,112.04000091552734,108.8499984741211,110.06999969482422,518400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,111.47000122070312,113.66999816894533,111.47000122070312,112.88999938964844,462000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,113.1500015258789,115.21499633789062,111.56999969482422,112.72000122070312,597100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,112.5500030517578,114.38999938964844,112.31999969482422,112.91000366210938,1270600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,113.1999969482422,113.83100128173828,111.5999984741211,112.81999969482422,392400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,113.0999984741211,115.5,112.41500091552734,114.76000213623048,445400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,113.7300033569336,117.37000274658205,113.7300033569336,116.91000366210938,558500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,116.91000366210938,117.5,114.0,116.33999633789062,675500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,117.33000183105467,117.55500030517578,115.23500061035156,117.0,513300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,117.5,120.02999877929688,117.12000274658205,119.16999816894533,696500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,119.5999984741211,120.5,117.37000274658205,117.48999786376952,495500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,117.98999786376952,118.93000030517578,115.62999725341795,116.48999786376952,583200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,117.37999725341795,118.66000366210938,115.30999755859376,115.41999816894533,751200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,116.05999755859376,121.12000274658205,115.41999816894533,118.33000183105467,775100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,119.61000061035156,125.1449966430664,119.61000061035156,123.2699966430664,1356600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,123.27999877929688,127.4499969482422,123.2699966430664,126.41000366210938,689000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,126.33999633789062,126.37000274658205,122.7699966430664,123.33000183105467,722500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,123.20999908447266,124.95999908447266,122.79499816894533,123.66999816894533,692600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,126.12999725341795,126.33000183105467,122.4800033569336,123.27999877929688,550600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,124.1500015258789,124.58000183105467,119.6999969482422,121.01000213623048,619800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,119.6999969482422,123.6500015258789,119.66999816894533,121.83000183105467,986700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,121.62999725341795,122.61499786376952,119.51000213623048,120.68000030517578,443500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,120.87000274658205,122.29000091552734,115.64199829101562,117.66999816894533,805100.0,,,,,,,,,,
