Date,Open,High,Low,Close,Volume,"('Adj Close', 'FELE')","('Close', 'FELE')","('High', 'FELE')","('Low', 'FELE')","('Open', 'FELE')","('Volume', 'FELE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,96.06999969482422,96.7699966430664,94.5500030517578,95.0199966430664,199500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,95.02999877929688,95.13999938964844,93.0,93.0,129900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,93.38999938964844,93.93000030517578,93.0199966430664,93.4499969482422,234200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,92.66000366210938,93.4499969482422,92.44000244140624,92.70999908447266,187500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,92.87000274658205,93.4800033569336,92.37000274658205,93.37000274658205,85600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,92.25,92.62000274658205,91.4499969482422,92.41999816894533,132700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,92.20999908447266,93.12000274658205,92.20999908447266,93.0,98600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,92.4000015258789,93.12000274658205,91.48999786376952,92.6500015258789,115000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,93.9000015258789,93.9800033569336,92.9800033569336,93.5199966430664,147600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,93.02999877929688,94.26000213623048,92.4800033569336,93.73999786376952,213500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,92.69000244140624,93.9800033569336,92.5999984741211,92.70999908447266,192000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,93.27999877929688,94.19000244140624,92.9800033569336,94.08999633789062,169500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,94.45999908447266,94.77999877929688,93.30999755859376,94.56999969482422,333900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,95.0999984741211,97.0,95.0,96.5199966430664,233400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,97.55999755859376,97.55999755859376,96.02999877929688,96.87000274658205,131900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,97.8499984741211,97.8499984741211,95.02999877929688,95.37000274658205,117700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,96.61000061035156,96.7300033569336,95.4800033569336,96.31999969482422,245800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,96.8499984741211,97.0500030517578,95.77999877929688,95.86000061035156,73200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,95.55999755859376,96.8499984741211,95.37999725341795,96.80999755859376,112100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,96.16999816894533,97.52999877929688,96.16999816894533,96.9800033569336,132800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,96.7300033569336,96.94000244140624,94.22000122070312,94.26000213623048,281500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,95.18000030517578,96.5999984741211,95.06999969482422,96.4800033569336,182700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,95.41000366210938,96.97000122070312,95.41000366210938,96.51000213623048,103800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,95.55999755859376,95.55999755859376,94.54000091552734,94.91999816894533,119100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,94.91999816894533,96.55999755859376,94.7300033569336,96.05999755859376,348700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,96.26000213623048,97.4499969482422,95.80999755859376,96.61000061035156,177500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,96.61000061035156,97.8000030517578,96.29000091552734,97.72000122070312,112900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,97.72000122070312,99.5199966430664,97.63999938964844,99.4800033569336,121500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,99.54000091552734,100.95999908447266,99.4000015258789,99.98999786376952,218300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,96.2699966430664,98.70999908447266,93.62999725341795,95.58999633789062,304200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,96.80999755859376,98.23999786376952,96.06999969482422,98.01000213623048,195700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,98.9000015258789,100.31999969482422,98.62000274658205,100.27999877929688,176000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,100.0199966430664,101.0,99.75,100.27999877929688,236500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,99.47000122070312,99.5,98.02999877929688,99.12000274658205,790800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,99.3000030517578,100.05999755859376,97.83999633789062,98.06999969482422,247400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,97.81999969482422,98.43000030517578,96.97000122070312,98.37000274658205,185600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,99.5199966430664,100.51000213623048,98.72000122070312,100.4800033569336,138500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,99.7300033569336,100.5,99.5199966430664,100.02999877929688,160000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,100.12999725341795,101.55999755859376,99.41999816894533,100.37000274658205,161600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,99.6500015258789,101.30999755859376,99.6500015258789,101.0500030517578,122200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,101.51000213623048,104.4499969482422,100.86000061035156,103.95999908447266,356900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,104.16999816894533,105.12000274658205,103.4000015258789,103.93000030517578,231100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,104.12999725341795,105.3000030517578,103.5199966430664,104.19000244140624,139600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,103.66000366210938,104.63999938964844,101.37000274658205,102.1500015258789,136800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,102.6500015258789,103.43000030517578,101.73999786376952,102.20999908447266,125400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,102.58999633789062,103.62000274658205,102.47000122070312,102.5500030517578,101900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,103.43000030517578,103.9000015258789,101.80999755859376,101.81999969482422,98000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,101.1500015258789,102.0199966430664,100.58999633789062,101.38999938964844,89500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,100.9499969482422,101.62999725341795,100.5199966430664,101.5199966430664,79900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,101.0500030517578,102.3499984741211,101.0500030517578,101.30999755859376,120400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,101.02999877929688,101.62999725341795,100.0999984741211,100.98999786376952,141300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,100.2699966430664,101.86000061035156,100.2699966430664,101.8499984741211,378400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,101.79000091552734,102.5500030517578,101.41999816894533,101.44000244140624,168400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,101.36000061035156,102.76000213623048,101.13999938964844,102.06999969482422,108900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,101.62999725341795,103.51000213623048,101.62999725341795,103.08999633789062,105000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,103.51000213623048,106.08000183105467,103.1500015258789,105.38999938964844,184300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,105.7699966430664,105.7699966430664,104.83999633789062,105.08999633789062,125000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,105.5199966430664,106.83999633789062,104.1500015258789,104.27999877929688,98500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,104.98999786376952,105.83000183105467,104.43000030517578,105.18000030517578,142500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,105.9000015258789,107.13999938964844,105.9000015258789,106.63999938964844,152600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,106.98999786376952,107.88999938964844,106.43000030517578,106.80999755859376,203700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,106.80999755859376,107.16999816894533,104.66000366210938,105.5,96100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,104.27999877929688,104.68000030517578,102.88999938964844,103.5500030517578,214200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,102.9800033569336,104.79000091552734,102.70999908447266,103.8000030517578,154000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,104.2300033569336,104.75,102.18000030517578,102.4800033569336,156100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,102.36000061035156,103.63999938964844,102.36000061035156,103.0199966430664,96200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,103.81999969482422,103.81999969482422,102.91000366210938,102.91999816894533,118500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,103.04000091552734,103.98999786376952,102.02999877929688,103.58999633789062,213700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,101.29000091552734,102.13999938964844,100.51000213623048,101.08000183105467,156900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,101.08000183105467,101.7300033569336,100.16000366210938,101.41999816894533,123000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,100.76000213623048,101.0199966430664,99.8499984741211,100.4499969482422,121100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,101.01000213623048,101.63999938964844,100.01000213623048,100.38999938964844,183900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,99.98999786376952,101.31999969482422,99.44000244140624,100.95999908447266,145400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,101.2300033569336,101.5,100.04000091552734,100.19000244140624,186100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,100.26000213623048,102.16999816894533,99.8499984741211,100.51000213623048,214000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,100.0199966430664,101.69000244140624,100.0199966430664,101.44000244140624,261700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,101.58000183105467,102.75,100.73999786376952,102.0500030517578,370000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,102.30999755859376,104.1999969482422,102.30999755859376,103.62000274658205,166600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,103.52999877929688,104.29000091552734,102.8000030517578,102.8499984741211,320700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,102.0,103.06999969482422,100.87999725341795,102.54000091552734,216500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,102.38999938964844,103.18000030517578,102.2300033569336,102.7699966430664,163000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,102.79000091552734,103.8499984741211,102.69000244140624,103.23999786376952,260000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,99.20999908447266,102.0999984741211,95.77999877929688,96.2699966430664,429200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,95.7699966430664,98.97000122070312,95.7699966430664,97.5999984741211,306300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,98.5,99.06999969482422,97.54000091552734,98.72000122070312,189900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,100.0500030517578,100.0500030517578,98.25,98.9000015258789,185700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,99.12999725341795,100.1999969482422,99.12999725341795,99.94000244140624,133100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,99.76000213623048,101.23999786376952,99.76000213623048,100.77999877929688,315100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,100.29000091552734,101.4499969482422,100.29000091552734,101.23999786376952,120800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,101.61000061035156,102.48999786376952,101.41000366210938,102.06999969482422,175100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,102.08000183105467,102.61000061035156,101.73999786376952,102.2699966430664,179500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,102.98999786376952,103.56999969482422,101.9000015258789,101.91999816894533,173900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,102.6500015258789,102.6500015258789,101.11000061035156,101.6999969482422,175000.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,102.0500030517578,102.29000091552734,101.27999877929688,101.66999816894533,202300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,101.8000030517578,102.22000122070312,100.11000061035156,100.36000061035156,182800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,100.7300033569336,100.7300033569336,99.7300033569336,99.9499969482422,95900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,99.75,100.5500030517578,99.48999786376952,99.55999755859376,114100.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,99.45999908447266,99.75,98.83999633789062,99.29000091552734,91600.0,,,,,,,,,,
