Date,Open,High,Low,Close,Volume,"('Adj Close', 'CYCC')","('Close', 'CYCC')","('High', 'CYCC')","('Low', 'CYCC')","('Open', 'CYCC')","('Volume', 'CYCC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.7100000381469727,2.740000009536743,2.5799999237060547,2.650000095367432,70600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.650000095367432,2.650000095367432,2.359999895095825,2.390000104904175,79800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.430000066757202,2.5,2.109999895095825,2.2699999809265137,70900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.539999961853028,2.900000095367432,2.369999885559082,2.490000009536743,538100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.680000066757202,3.220000028610229,2.509999990463257,3.190000057220459,4621200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.009999990463257,3.650000095367432,2.7300000190734863,3.3299999237060547,802300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.299999952316284,3.359999895095825,3.0199999809265137,3.049999952316284,242200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.940000057220459,3.0999999046325684,2.740000009536743,2.7799999713897705,180900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.8399999141693115,2.930000066757202,2.2100000381469727,2.359999895095825,277700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.3499999046325684,2.359999895095825,2.2100000381469727,2.2300000190734863,96600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.299999952316284,2.299999952316284,2.009999990463257,2.0899999141693115,94600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.049999952316284,2.0999999046325684,2.0,2.069999933242798,61600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.069999933242798,2.240000009536743,2.0,2.109999895095825,40900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.109999895095825,2.200000047683716,2.109999895095825,2.190000057220459,23900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.1600000858306885,2.220000028610229,2.069999933242798,2.1600000858306885,31600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.1600000858306885,2.1600000858306885,2.009999990463257,2.059999942779541,21300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.140000104904175,2.140000104904175,2.0,2.0799999237060547,31100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.0999999046325684,2.119999885559082,2.039999961853028,2.119999885559082,23400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.119999885559082,2.3499999046325684,2.109999895095825,2.2799999713897705,234800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.140000104904175,2.259999990463257,2.0299999713897705,2.220000028610229,182700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.289999961853028,2.289999961853028,2.150000095367432,2.240000009536743,23900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.2799999713897705,2.2799999713897705,2.130000114440918,2.200000047683716,34800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.190000057220459,2.2699999809265137,2.1600000858306885,2.2300000190734863,22600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.289999961853028,2.5799999237060547,2.200000047683716,2.5799999237060547,163700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.619999885559082,2.740000009536743,2.430000066757202,2.509999990463257,189800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.509999990463257,2.509999990463257,2.319999933242798,2.3299999237060547,29800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.359999895095825,2.380000114440918,2.2100000381469727,2.319999933242798,45900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.3499999046325684,2.3499999046325684,2.25,2.2799999713897705,32400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.299999952316284,2.5,2.259999990463257,2.4600000381469727,56200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.5,2.509999990463257,2.390000104904175,2.490000009536743,30700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.450000047683716,2.700000047683716,2.400000095367432,2.569999933242798,53900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.509999990463257,2.690000057220459,2.5,2.6700000762939453,48600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.609999895095825,2.9800000190734863,2.539999961853028,2.970000028610229,71700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.059999942779541,3.0799999237060547,2.740000009536743,2.930000066757202,50000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.8299999237060547,2.8299999237060547,2.690000057220459,2.720000028610229,19600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.809999942779541,2.809999942779541,2.559999942779541,2.630000114440918,31100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.630000114440918,2.700000047683716,2.5799999237060547,2.650000095367432,12400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.630000114440918,2.859999895095825,2.630000114440918,2.799999952316284,38600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.650000095367432,2.799999952316284,2.650000095367432,2.720000028610229,15200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.700000047683716,2.789999961853028,2.6700000762939453,2.680000066757202,9400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.650000095367432,2.700000047683716,2.509999990463257,2.559999942779541,32200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.509999990463257,2.900000095367432,2.5,2.900000095367432,80800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.930000066757202,3.0199999809265137,2.640000104904175,2.700000047683716,51500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.680000066757202,2.720000028610229,2.549999952316284,2.5899999141693115,25500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.789999961853028,2.789999961853028,2.299999952316284,2.369999885559082,67400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.6600000858306885,2.6600000858306885,2.380000114440918,2.490000009536743,54000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.539999961853028,2.690000057220459,2.490000009536743,2.640000104904175,42500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.700000047683716,2.7300000190734863,2.5,2.5199999809265137,34000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.4800000190734863,2.5899999141693115,2.470000028610229,2.4800000190734863,15400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.470000028610229,2.680000066757202,2.470000028610229,2.5899999141693115,16200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.539999961853028,2.609999895095825,2.4600000381469727,2.5,13000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.509999990463257,2.5799999237060547,2.369999885559082,2.430000066757202,25500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.490000009536743,2.5899999141693115,2.400000095367432,2.509999990463257,19500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.539999961853028,2.539999961853028,2.3299999237060547,2.3499999046325684,39500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.309999942779541,2.309999942779541,2.1600000858306885,2.25,49200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.2699999809265137,2.299999952316284,2.0799999237060547,2.180000066757202,20100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.0899999141693115,2.2300000190734863,2.069999933242798,2.190000057220459,36900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.140000104904175,2.220000028610229,2.059999942779541,2.140000104904175,58500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.109999895095825,2.180000066757202,1.8200000524520876,1.919999957084656,107900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.0899999141693115,2.0899999141693115,1.940000057220459,1.9600000381469729,14700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.9900000095367432,2.140000104904175,1.9900000095367432,2.109999895095825,46100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.200000047683716,2.2300000190734863,2.009999990463257,2.049999952316284,22100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.0,2.150000095367432,2.0,2.119999885559082,20100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.150000095367432,2.220000028610229,2.069999933242798,2.190000057220459,21500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.130000114440918,2.190000057220459,2.119999885559082,2.190000057220459,3800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.2100000381469727,2.2100000381469727,2.0299999713897705,2.0999999046325684,17900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.049999952316284,2.140000104904175,2.049999952316284,2.109999895095825,24900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.069999933242798,2.130000114440918,2.069999933242798,2.109999895095825,5700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.0899999141693115,2.109999895095825,1.950000047683716,2.049999952316284,38300.0,,,,,,,,,,
