Date,Open,High,Low,Close,Volume,"('Adj Close', 'AVT')","('Close', 'AVT')","('High', 'AVT')","('Low', 'AVT')","('Open', 'AVT')","('Volume', 'AVT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,49.959999084472656,49.959999084472656,48.869998931884766,49.18000030517578,526700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,48.68000030517578,48.79999923706055,48.18000030517578,48.380001068115234,660300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,48.08000183105469,48.220001220703125,47.5,47.63999938964844,433900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,47.47999954223633,48.130001068115234,47.29999923706055,47.4900016784668,483300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,47.29999923706055,48.02999877929688,47.29999923706055,47.9900016784668,614800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,47.400001525878906,47.63999938964844,46.95000076293945,47.34000015258789,654000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,47.34000015258789,47.54999923706055,46.959999084472656,47.380001068115234,313300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,47.220001220703125,47.5,46.9900016784668,47.47999954223633,334100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,47.810001373291016,47.810001373291016,46.97999954223633,47.09999847412109,312900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,46.84999847412109,47.06999969482422,46.380001068115234,46.84999847412109,434600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,46.209999084472656,46.45000076293945,45.84999847412109,46.20000076293945,363200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,46.79999923706055,47.2400016784668,46.369998931884766,47.220001220703125,460000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,47.560001373291016,47.630001068115234,47.0,47.58000183105469,355000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,47.84000015258789,48.130001068115234,47.72999954223633,47.93000030517578,380900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,48.15999984741211,48.310001373291016,47.90999984741211,48.15999984741211,515400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,48.560001373291016,48.630001068115234,47.970001220703125,48.060001373291016,435800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,48.34000015258789,48.540000915527344,47.77000045776367,47.83000183105469,436800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,47.619998931884766,48.04999923706055,47.08000183105469,47.27999877929688,551400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,47.06999969482422,47.650001525878906,46.310001373291016,47.59999847412109,1044900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,47.79999923706055,48.18999862670898,47.5099983215332,47.869998931884766,810400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,45.43999862670898,46.77999877929688,44.880001068115234,45.29999923706055,1777500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,45.34000015258789,45.459999084472656,44.43000030517578,45.36000061035156,1233500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,45.27000045776367,45.93000030517578,44.66999816894531,45.63999938964844,859800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,45.16999816894531,45.560001373291016,44.91999816894531,45.11000061035156,484700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,44.93000030517578,45.04999923706055,44.27999877929688,44.43000030517578,845000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,44.7400016784668,44.7400016784668,43.880001068115234,43.95000076293945,775500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,43.93999862670898,44.880001068115234,43.619998931884766,44.720001220703125,1739600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,44.97999954223633,45.0099983215332,44.400001525878906,44.91999816894531,647300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,45.02000045776367,45.65999984741211,44.900001525878906,45.43000030517578,488900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,44.560001373291016,44.900001525878906,43.77999877929688,44.09999847412109,724400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,44.41999816894531,45.09000015258789,44.27000045776367,45.08000183105469,540700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,45.310001373291016,45.560001373291016,45.09999847412109,45.470001220703125,446200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,45.43999862670898,45.5099983215332,44.970001220703125,45.040000915527344,600400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,44.68999862670898,45.09000015258789,44.41999816894531,45.040000915527344,436800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,44.93000030517578,45.77000045776367,44.77999877929688,45.70000076293945,573000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,46.040000915527344,46.52999877929688,45.84999847412109,46.43999862670898,451500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,46.43000030517578,46.630001068115234,46.130001068115234,46.34000015258789,445300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,46.310001373291016,46.36000061035156,45.66999816894531,46.09999847412109,403000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,46.31999969482422,46.5,45.630001068115234,45.9900016784668,457900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,45.58000183105469,46.369998931884766,45.45000076293945,46.34000015258789,385700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,46.720001220703125,46.95000076293945,46.29999923706055,46.59000015258789,844700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,46.5,47.59999847412109,46.47999954223633,47.56999969482422,520000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,47.86000061035156,48.18999862670898,47.15999984741211,47.59000015258789,536100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,47.060001373291016,47.72999954223633,46.90999984741211,47.27000045776367,569400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,47.7599983215332,47.81999969482422,47.18999862670898,47.43000030517578,378300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,47.540000915527344,47.68000030517578,47.20000076293945,47.29999923706055,430000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,47.68000030517578,47.75,46.560001373291016,46.58000183105469,367000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,46.40999984741211,46.95000076293945,46.119998931884766,46.900001525878906,678300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,47.150001525878906,47.2599983215332,46.68000030517578,47.22999954223633,483600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,47.040000915527344,48.59999847412109,46.84000015258789,48.43000030517578,991100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,48.380001068115234,48.560001373291016,47.2400016784668,47.5,738700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,47.41999816894531,47.720001220703125,46.970001220703125,46.9900016784668,1406900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,47.290000915527344,47.40999984741211,46.119998931884766,46.130001068115234,742000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,45.97999954223633,46.650001525878906,45.5,46.45000076293945,667700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,46.25,47.09999847412109,46.130001068115234,47.0,552000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,47.36000061035156,48.459999084472656,47.2599983215332,47.83000183105469,575800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,47.75,48.459999084472656,47.63999938964844,47.790000915527344,761400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,47.619998931884766,48.5,47.619998931884766,48.45000076293945,350500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,48.59000015258789,48.75,48.15999984741211,48.400001525878906,378100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,48.630001068115234,49.470001220703125,48.630001068115234,49.470001220703125,373100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,49.31999969482422,49.630001068115234,49.220001220703125,49.58000183105469,419100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,49.66999816894531,49.70000076293945,48.91999816894531,49.2599983215332,296000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,48.97999954223633,49.18999862670898,48.5,48.84000015258789,485500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,48.59999847412109,49.290000915527344,48.34000015258789,49.2400016784668,411600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,49.68000030517578,49.75,47.9900016784668,48.130001068115234,331900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,48.08000183105469,48.61000061035156,47.93000030517578,48.52999877929688,527400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,48.68000030517578,49.09999847412109,48.560001373291016,48.68999862670898,473800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,48.75,49.400001525878906,48.70000076293945,49.38999938964844,422500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,48.75,48.75,47.77999877929688,47.93000030517578,397700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,48.08000183105469,48.540000915527344,47.56999969482422,48.5,319200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,48.060001373291016,48.16999816894531,47.040000915527344,47.22999954223633,336200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,47.400001525878906,47.7599983215332,46.75,47.09000015258789,412200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,46.93000030517578,47.40999984741211,46.560001373291016,47.11000061035156,443600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,47.41999816894531,47.52999877929688,46.52000045776367,46.59000015258789,318000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,46.77000045776367,47.02999877929688,46.310001373291016,46.540000915527344,421100.0,,,,,,,,,,
