Date,Open,High,Low,Close,Volume,"('Adj Close', 'HOFT')","('Close', 'HOFT')","('High', 'HOFT')","('Low', 'HOFT')","('Open', 'HOFT')","('Volume', 'HOFT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,26.0,26.32999992370605,25.799999237060547,26.15999984741211,51400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,25.799999237060547,26.040000915527344,24.809999465942383,24.979999542236328,113700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,25.07999992370605,25.209999084472656,24.31999969482422,24.43000030517578,76600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,24.399999618530277,24.61000061035156,23.780000686645508,24.1200008392334,109900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,24.149999618530277,24.3799991607666,23.780000686645508,23.940000534057617,56700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,23.8700008392334,23.8700008392334,23.32999992370605,23.420000076293945,43300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.229999542236328,23.809999465942383,23.06999969482422,23.63999938964844,43900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.420000076293945,23.61000061035156,22.96999931335449,23.59000015258789,39300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,23.790000915527344,23.790000915527344,23.299999237060547,23.31999969482422,34000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,23.149999618530277,23.559999465942383,23.09000015258789,23.530000686645508,29000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,23.149999618530277,23.770000457763672,23.06999969482422,23.600000381469727,37500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,23.729999542236328,23.729999542236328,23.309999465942383,23.59000015258789,21100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,23.690000534057617,23.690000534057617,23.049999237060547,23.559999465942383,25700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,23.82999992370605,24.06999969482422,23.729999542236328,23.799999237060547,45300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,24.170000076293945,25.5,24.0,25.09000015258789,74500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,25.0,25.0,23.8700008392334,24.049999237060547,33100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,24.38999938964844,24.38999938964844,24.040000915527344,24.25,39800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,24.59000015258789,25.290000915527344,24.40999984741211,25.020000457763672,63200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.040000915527344,25.520000457763672,25.020000457763672,25.290000915527344,47500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,25.280000686645508,25.65999984741211,24.600000381469727,24.600000381469727,19300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,24.399999618530277,24.40999984741211,23.01000022888184,23.07999992370605,57000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,23.040000915527344,24.18000030517578,22.8799991607666,24.149999618530277,40000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.01000022888184,24.200000762939453,23.729999542236328,23.739999771118164,29300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,23.6299991607666,23.75,23.270000457763672,23.559999465942383,26100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.6200008392334,24.239999771118164,23.6200008392334,24.09000015258789,18500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.0,24.0,23.11000061035156,23.309999465942383,27900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.06999969482422,23.76000022888184,23.030000686645508,23.76000022888184,25100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.36000061035156,24.25,23.36000061035156,24.1200008392334,18500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.950000762939453,25.56999969482422,23.100000381469727,25.21999931335449,38800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,24.309999465942383,24.309999465942383,23.81999969482422,24.15999984741211,36300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,24.649999618530277,24.670000076293945,23.86000061035156,24.670000076293945,13800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,24.799999237060547,25.799999237060547,24.299999237060547,25.700000762939453,27500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,25.549999237060547,25.6200008392334,25.13999938964844,25.13999938964844,27200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.770000457763672,24.959999084472656,24.030000686645508,24.170000076293945,48700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,24.3700008392334,24.540000915527344,24.01000022888184,24.530000686645508,17900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,24.38999938964844,24.38999938964844,23.709999084472656,23.96999931335449,24400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.799999237060547,24.420000076293945,23.540000915527344,24.229999542236328,11600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,24.0,24.6299991607666,24.0,24.21999931335449,57100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,24.25,24.76000022888184,24.25,24.51000022888184,16300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.170000076293945,24.229999542236328,23.459999084472656,23.68000030517578,38800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,23.8700008392334,24.649999618530277,23.8700008392334,24.51000022888184,32700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,24.450000762939453,24.739999771118164,23.65999984741211,24.57999992370605,40900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,24.81999969482422,24.81999969482422,23.959999084472656,24.06999969482422,34300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,23.690000534057617,23.950000762939453,23.07999992370605,23.440000534057617,27400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,23.399999618530277,23.450000762939453,22.979999542236328,23.149999618530277,28600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,23.100000381469727,23.549999237060547,23.059999465942383,23.350000381469727,19500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,23.420000076293945,23.459999084472656,22.600000381469727,23.07999992370605,28200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,22.850000381469727,23.280000686645508,22.59000015258789,23.209999084472656,21000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,23.020000457763672,23.290000915527344,22.21999931335449,22.540000915527344,35800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,23.0,23.790000915527344,23.0,23.57999992370605,26000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,23.5,23.5,23.0,23.299999237060547,40600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,22.530000686645508,23.950000762939453,22.530000686645508,23.739999771118164,74600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,23.559999465942383,23.600000381469727,22.940000534057617,23.01000022888184,59000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,22.71999931335449,23.100000381469727,22.649999618530277,22.96999931335449,20400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,22.770000457763672,23.350000381469727,22.46999931335449,23.26000022888184,35000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,23.290000915527344,23.979999542236328,23.229999542236328,23.979999542236328,34900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,24.13999938964844,24.13999938964844,23.170000076293945,23.34000015258789,15800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,23.229999542236328,23.479999542236328,22.90999984741211,23.1200008392334,11400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,23.3799991607666,23.3799991607666,22.90999984741211,22.920000076293945,19900.0,,,,,,,,,,
