Date,Open,High,Low,Close,Volume,"('Adj Close', 'MEIP')","('Close', 'MEIP')","('High', 'MEIP')","('Low', 'MEIP')","('Open', 'MEIP')","('Volume', 'MEIP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.78000020980835,6.019999980926514,5.78000020980835,6.010000228881836,22500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.940000057220459,5.980000019073486,5.809999942779541,5.880000114440918,15300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.900000095367432,6.010000228881836,5.809999942779541,5.880000114440918,19700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.0,6.260000228881836,5.849999904632568,5.909999847412109,57200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.889999866485596,5.980000019073486,5.75,5.75,15300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.75,5.860000133514404,5.699999809265137,5.78000020980835,23800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.960000038146973,6.130000114440918,5.880000114440918,5.980000019073486,27200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.980000019073486,6.050000190734863,5.940000057220459,5.96999979019165,11900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.860000133514404,6.050000190734863,5.800000190734863,5.800000190734863,16600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.78000020980835,5.880000114440918,4.96999979019165,5.130000114440918,78600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.179999828338623,5.449999809265137,4.909999847412109,4.940000057220459,39100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.050000190734863,5.059999942779541,4.900000095367432,4.929999828338623,29800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,4.829999923706055,4.96999979019165,4.730000019073486,4.730000019073486,15500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.840000152587891,4.889999866485596,4.550000190734863,4.599999904632568,46200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.610000133514404,4.739999771118164,4.610000133514404,4.659999847412109,11600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.739999771118164,4.860000133514404,4.599999904632568,4.610000133514404,27000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.650000095367432,4.699999809265137,4.610000133514404,4.630000114440918,10000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.599999904632568,4.690000057220459,4.550000190734863,4.550000190734863,13400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.550000190734863,4.710000038146973,4.46999979019165,4.539999961853027,30400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.570000171661377,4.789999961853027,4.570000171661377,4.619999885559082,11400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.639999866485596,4.739999771118164,4.5,4.5,15200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.5,4.53000020980835,4.429999828338623,4.519999980926514,19800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.599999904632568,4.670000076293945,4.409999847412109,4.539999961853027,8700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.539999961853027,4.539999961853027,4.289999961853027,4.389999866485596,32600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.389999866485596,4.650000095367432,4.389999866485596,4.650000095367432,17600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.690000057220459,4.789999961853027,4.510000228881836,4.510000228881836,11900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.489999771118164,4.650000095367432,4.489999771118164,4.599999904632568,11000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.599999904632568,4.820000171661377,4.539999961853027,4.78000020980835,15100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.860000133514404,4.96999979019165,4.829999923706055,4.889999866485596,12000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.820000171661377,4.900000095367432,4.630000114440918,4.630000114440918,22400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.650000095367432,4.710000038146973,4.539999961853027,4.710000038146973,22000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.820000171661377,4.820000171661377,4.539999961853027,4.570000171661377,30000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.320000171661377,4.679999828338623,4.199999809265137,4.389999866485596,47700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.230000019073486,4.480000019073486,4.130000114440918,4.480000019073486,33400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.480000019073486,4.670000076293945,4.349999904632568,4.539999961853027,12600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.559999942779541,4.559999942779541,4.210000038146973,4.210000038146973,8300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.28000020980835,4.349999904632568,4.199999809265137,4.309999942779541,9400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.349999904632568,4.420000076293945,4.25,4.260000228881836,17400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.309999942779541,4.380000114440918,4.179999828338623,4.179999828338623,20200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.179999828338623,4.300000190734863,4.130000114440918,4.199999809265137,10600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.130000114440918,4.320000171661377,4.130000114440918,4.150000095367432,16600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.210000038146973,4.329999923706055,4.150000095367432,4.25,15800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.21999979019165,4.28000020980835,4.210000038146973,4.239999771118164,13900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.239999771118164,4.25,3.9800000190734863,3.9800000190734863,35700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.010000228881836,4.019999980926514,3.650000095367432,3.690000057220459,64200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.700000047683716,3.799999952316284,3.509999990463257,3.539999961853028,39700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.549999952316284,3.880000114440918,3.4600000381469727,3.799999952316284,41700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.839999914169312,4.239999771118164,3.839999914169312,4.0,82000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.059999942779541,4.179999828338623,4.03000020980835,4.150000095367432,44100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.150000095367432,4.230000019073486,4.079999923706055,4.079999923706055,14700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.110000133514404,4.159999847412109,3.849999904632568,3.920000076293945,16400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.9600000381469727,3.9600000381469727,3.5799999237060547,3.829999923706055,25500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.799999952316284,4.090000152587891,3.630000114440918,3.7200000286102295,18900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.680000066757202,3.910000085830689,3.680000066757202,3.7200000286102295,8500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.740000009536743,3.839999914169312,3.559999942779541,3.5799999237060547,8400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.630000114440918,3.799999952316284,3.630000114440918,3.630000114440918,19200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.549999952316284,3.829999923706055,3.549999952316284,3.829999923706055,28000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.809999942779541,3.9600000381469727,3.809999942779541,3.869999885559082,17800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.829999923706055,3.900000095367432,3.549999952316284,3.859999895095825,25500.0,,,,,,,,,,
