Date,Open,High,Low,Close,Volume,"('Adj Close', 'PTLO')","('Close', 'PTLO')","('High', 'PTLO')","('Low', 'PTLO')","('Open', 'PTLO')","('Volume', 'PTLO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,15.890000343322754,15.890000343322754,15.45199966430664,15.619999885559082,736900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,15.520000457763672,15.520000457763672,14.93000030517578,14.989999771118164,709500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,14.9399995803833,15.020000457763672,14.720000267028809,14.760000228881836,796600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,14.699999809265137,15.3149995803833,14.56999969482422,14.869999885559082,969300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,15.039999961853027,15.15999984741211,14.65999984741211,14.9399995803833,998800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,14.81999969482422,15.359999656677246,14.59000015258789,15.119999885559082,885400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,15.09000015258789,15.09000015258789,14.670000076293944,14.800000190734863,539800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,14.729999542236328,14.81999969482422,14.4399995803833,14.489999771118164,801700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,14.59000015258789,14.649999618530272,14.170000076293944,14.31999969482422,543400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,14.210000038146973,14.229999542236328,13.65999984741211,13.720000267028809,853100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,13.520000457763672,13.609999656677246,13.390000343322754,13.470000267028809,706100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,13.489999771118164,13.579999923706056,13.0,13.420000076293944,1137600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,13.529999732971191,13.545000076293944,13.100000381469728,13.4399995803833,781600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,13.5,13.81999969482422,13.270000457763672,13.359999656677246,886800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,13.4399995803833,13.520000457763672,13.0649995803833,13.140000343322754,730000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,13.25,13.329999923706056,12.920000076293944,12.960000038146973,886100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,13.09000015258789,13.479999542236328,12.850000381469728,13.479999542236328,1127600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,13.630000114440918,14.119999885559082,13.56999969482422,14.0,1305300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,14.06999969482422,14.34000015258789,13.859999656677246,14.270000457763672,658600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,14.210000038146973,14.364999771118164,14.0,14.0,395300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,14.050000190734863,14.09000015258789,13.699999809265137,13.739999771118164,544400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,13.800000190734863,14.100000381469728,13.5649995803833,14.09000015258789,637900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,13.989999771118164,14.0,13.56999969482422,13.739999771118164,519100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,13.5600004196167,13.649999618530272,13.18000030517578,13.210000038146973,619600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,13.199999809265137,13.75,13.149999618530272,13.529999732971191,621600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,13.630000114440918,13.729999542236328,13.25,13.300000190734863,908400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,13.369999885559082,14.050000190734863,13.359999656677246,14.039999961853027,581800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,14.050000190734863,14.18000030517578,13.970000267028809,14.140000343322754,677200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,14.06999969482422,14.270000457763672,14.020000457763672,14.029999732971191,504100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,13.600000381469728,13.829999923706056,13.029999732971191,13.149999618530272,863400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,13.31999969482422,13.470000267028809,13.130000114440918,13.399999618530272,381800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,13.460000038146973,14.0,13.4399995803833,13.979999542236328,515800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,13.880000114440918,14.289999961853027,13.760000228881836,14.18000030517578,706300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,14.079999923706056,14.15999984741211,13.68000030517578,13.779999732971191,574900.0,,,,,,,,,,
