Date,Open,High,Low,Close,Volume,"('Adj Close', 'AZZ')","('Close', 'AZZ')","('High', 'AZZ')","('Low', 'AZZ')","('Open', 'AZZ')","('Volume', 'AZZ')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,57.36000061035156,58.18000030517578,56.70000076293945,57.41999816894531,113600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,57.09999847412109,57.27000045776367,55.86000061035156,56.060001373291016,104900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.36000061035156,57.79999923706055,56.36000061035156,56.970001220703125,188600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,56.5,57.29999923706055,56.34999847412109,56.560001373291016,210900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,56.869998931884766,57.2599983215332,56.36000061035156,57.060001373291016,158100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,56.52999877929688,57.68999862670898,56.2599983215332,57.06999969482422,237500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,61.81999969482422,63.220001220703125,55.77999877929688,56.83000183105469,488800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,57.2599983215332,57.86000061035156,56.4900016784668,57.4900016784668,164100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,58.29999923706055,58.560001373291016,57.08000183105469,57.91999816894531,149200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,57.7400016784668,58.43999862670898,56.91999816894531,57.68000030517578,403800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,57.0,57.83000183105469,56.869998931884766,57.5099983215332,149700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,57.84999847412109,58.290000915527344,57.15999984741211,58.09000015258789,148600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,58.25,58.77000045776367,57.43000030517578,58.72999954223633,167500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,59.380001068115234,60.5,59.380001068115234,60.45000076293945,248900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,61.08000183105469,61.20000076293945,60.08000183105469,60.650001525878906,135500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,61.06999969482422,61.06999969482422,59.720001220703125,60.09999847412109,98700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,61.2400016784668,62.34000015258789,60.81999969482422,62.2599983215332,169300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,62.33000183105469,62.9900016784668,61.68000030517578,62.40999984741211,132200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,62.400001525878906,62.75,62.02000045776367,62.650001525878906,114400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,62.5,63.540000915527344,62.08000183105469,63.5,95500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,63.59000015258789,64.52999877929688,62.43000030517578,62.45000076293945,194600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,62.72999954223633,64.58000183105469,62.54999923706055,64.5,120700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,63.81999969482422,64.94999694824219,63.290000915527344,64.9000015258789,233300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,64.02999877929688,64.97000122070312,63.52000045776367,64.44999694824219,160900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,64.30999755859375,65.0999984741211,63.52999877929688,64.41999816894531,98600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,64.75,66.1500015258789,63.84999847412109,65.88999938964844,161700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,65.86000061035156,67.33000183105469,65.77999877929688,67.19999694824219,97300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,67.56999969482422,69.66000366210938,67.3499984741211,69.54000091552734,230800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,69.43000030517578,70.55999755859375,69.43000030517578,70.36000061035156,184400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,68.41000366210938,69.72000122070312,67.31999969482422,68.30999755859375,203600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,69.25,70.29000091552734,68.76000213623047,70.0,145300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,70.29000091552734,72.69999694824219,70.05999755859375,72.41000366210938,200200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,71.79000091552734,73.18000030517578,71.20999908447266,72.36000061035156,178500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,71.41999816894531,72.2300033569336,71.01000213623047,72.22000122070312,181400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,72.01000213623047,72.44999694824219,70.30999755859375,71.12999725341797,158000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,71.26000213623047,72.94999694824219,71.12000274658203,72.25,203300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,72.20999908447266,73.55999755859375,71.6500015258789,72.91999816894531,161400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,72.63999938964844,74.16999816894531,72.12999725341797,74.05000305175781,165500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,74.4800033569336,74.69999694824219,73.51000213623047,73.55999755859375,85800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,73.02999877929688,74.06999969482422,73.02999877929688,73.13999938964844,102300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,73.7699966430664,74.08999633789062,72.6500015258789,72.80000305175781,177100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,72.5999984741211,73.22000122070312,71.69000244140625,72.08999633789062,155000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,71.95999908447266,73.41999816894531,71.9000015258789,72.0999984741211,93800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,71.69999694824219,72.37999725341797,69.75,70.5,143600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,71.26000213623047,71.63999938964844,70.69000244140625,71.08999633789062,85700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,71.8499984741211,72.2699966430664,71.25,71.26000213623047,104300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,71.70999908447266,72.22000122070312,71.05000305175781,71.48999786376953,92900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,71.0,71.4800033569336,69.79000091552734,70.95999908447266,93900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,70.69999694824219,71.93000030517578,70.08000183105469,71.81999969482422,100300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,71.81999969482422,73.08000183105469,71.66000366210938,72.55000305175781,93200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,72.12000274658203,72.27999877929688,71.05999755859375,71.91999816894531,102500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,70.9800033569336,72.83999633789062,70.62000274658203,72.70999908447266,254100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,72.58999633789062,73.16000366210938,72.13999938964844,72.47000122070312,131100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,72.80999755859375,76.8499984741211,72.80999755859375,76.80000305175781,147500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,77.0999984741211,79.25,76.80000305175781,79.18000030517578,259800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,79.61000061035156,82.0999984741211,79.0199966430664,82.05999755859375,276700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,80.62999725341797,80.93000030517578,77.08999633789062,78.0199966430664,279100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,78.5,78.66000366210938,75.7300033569336,75.81999969482422,114700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,76.0,77.01000213623047,75.91000366210938,76.55999755859375,79200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,76.62999725341797,77.58000183105469,76.19999694824219,77.2300033569336,93600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,77.5999984741211,78.22000122070312,77.04000091552734,77.30999755859375,139700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,77.29000091552734,77.29000091552734,75.48999786376953,76.87000274658203,97800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,76.12000274658203,76.63999938964844,75.1500015258789,76.5,177900.0,,,,,,,,,,
