Date,Open,High,Low,Close,Volume,"('Adj Close', 'CTKB')","('Close', 'CTKB')","('High', 'CTKB')","('Low', 'CTKB')","('Open', 'CTKB')","('Volume', 'CTKB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.989999771118164,9.190999984741213,8.720000267028809,8.869999885559082,746700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.720000267028809,8.729999542236328,7.980999946594238,8.199999809265137,1071000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.239999771118164,8.329999923706055,8.039999961853027,8.15999984741211,850900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.929999828338623,8.270000457763672,7.909999847412109,8.069999694824219,1147600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.0,9.029999732971191,8.0,8.899999618530273,2592200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.680000305175781,8.78499984741211,8.414999961853027,8.449999809265137,1495300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.40999984741211,8.520000457763672,8.109999656677246,8.479999542236328,910300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.399999618530273,8.46500015258789,8.119999885559082,8.34000015258789,686300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,8.5,8.550000190734863,8.164999961853027,8.210000038146973,515000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,8.1899995803833,8.1899995803833,7.889999866485596,8.020000457763672,518300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.869999885559082,7.960000038146973,7.820000171661377,7.949999809265137,407200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,8.039999961853027,8.6899995803833,7.579999923706055,8.3100004196167,788900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,8.359999656677246,8.359999656677246,7.989999771118164,8.270000457763672,563700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,8.539999961853027,8.710000038146973,8.460000038146973,8.619999885559082,769000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,8.770000457763672,8.795000076293945,8.539999961853027,8.760000228881836,615500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.760000228881836,8.979999542236328,8.670000076293945,8.680000305175781,535900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,8.949999809265137,8.949999809265137,8.15999984741211,8.220000267028809,488500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,8.300000190734863,8.630000114440918,8.244999885559082,8.479999542236328,445400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,8.460000038146973,8.789999961853027,7.896999835968018,8.760000228881836,516500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,8.699999809265137,8.859999656677246,8.260000228881836,8.270000457763672,400700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,8.239999771118164,8.265000343322754,7.525000095367432,7.550000190734863,755000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.590000152587891,7.829999923706055,7.369999885559082,7.809999942779541,789200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,7.699999809265137,7.949999809265137,7.550000190734863,7.880000114440918,395300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,7.730000019073486,7.820000171661377,7.609000205993652,7.630000114440918,389900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.579999923706055,7.940000057220459,7.559999942779541,7.940000057220459,392700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.980000019073486,7.980000019073486,7.724999904632568,7.860000133514404,302300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,7.929999828338623,8.380000114440918,7.840000152587891,8.180000305175781,522300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,8.210000038146973,8.380000114440918,8.15999984741211,8.279999732971191,429300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,8.289999961853027,8.710000038146973,8.289999961853027,8.640000343322754,672000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,7.900000095367432,8.180000305175781,7.695000171661377,7.900000095367432,579400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,8.079999923706055,8.479999542236328,8.005000114440918,8.449999809265137,358700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,8.630000114440918,8.829999923706055,8.460000038146973,8.720000267028809,715300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,8.649999618530273,8.84000015258789,8.270000457763672,8.510000228881836,677800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,8.300000190734863,8.40999984741211,8.13599967956543,8.380000114440918,539300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,8.319999694824219,8.46500015258789,8.149999618530273,8.449999809265137,419700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,8.420000076293945,8.555000305175781,8.40999984741211,8.489999771118164,396400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,8.34000015258789,8.729999542236328,8.34000015258789,8.720000267028809,291300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,8.720000267028809,8.960000038146973,8.640000343322754,8.770000457763672,478900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,8.859999656677246,8.96500015258789,8.710000038146973,8.850000381469727,584100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,8.630000114440918,8.875,8.210000038146973,8.739999771118164,691700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,8.899999618530273,9.06999969482422,7.539999961853027,7.699999809265137,1452400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,7.960000038146973,9.170000076293944,7.644999980926514,9.149999618530272,1278600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,9.32800006866455,9.32800006866455,8.0600004196167,8.470000267028809,1088500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,8.329999923706055,8.4399995803833,7.929999828338623,8.140000343322754,515800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,8.079999923706055,8.175000190734863,7.050000190734863,7.070000171661377,805900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,7.070000171661377,7.349999904632568,7.059999942779541,7.15500020980835,497800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,7.300000190734863,7.400000095367432,6.880000114440918,7.119999885559082,958000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,7.119999885559082,7.269999980926514,6.809999942779541,7.21999979019165,1110100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,7.070000171661377,7.210000038146973,6.855000019073486,6.860000133514404,739000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.800000190734863,6.880000114440918,6.659999847412109,6.739999771118164,933000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,6.75,6.880000114440918,6.579999923706055,6.820000171661377,983500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.730000019073486,7.010000228881836,6.679999828338623,6.949999809265137,1333000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,6.989999771118164,6.989999771118164,6.519999980926514,6.800000190734863,990000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,6.730000019073486,6.855000019073486,6.550000190734863,6.699999809265137,781700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,6.699999809265137,6.820000171661377,6.28000020980835,6.699999809265137,957700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.820000171661377,6.929999828338623,6.599999904632568,6.610000133514404,677600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,6.650000095367432,6.679999828338623,6.409999847412109,6.46999979019165,747200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,6.539999961853027,6.59499979019165,6.34499979019165,6.389999866485596,495000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,6.489999771118164,6.489999771118164,6.159999847412109,6.289999961853027,966900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,6.230000019073486,6.670000076293945,6.230000019073486,6.630000114440918,533900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,6.599999904632568,6.795000076293945,6.599999904632568,6.710000038146973,684000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,6.71999979019165,6.960000038146973,6.46999979019165,6.699999809265137,540200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,6.610000133514404,6.650000095367432,6.425000190734863,6.519999980926514,843700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,6.449999809265137,6.590000152587891,6.389999866485596,6.559999942779541,497800.0,,,,,,,,,,
