Date,Open,High,Low,Close,Volume,"('Adj Close', 'ABCB')","('Close', 'ABCB')","('High', 'ABCB')","('Low', 'ABCB')","('Open', 'ABCB')","('Volume', 'ABCB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,52.40999984741211,53.70000076293945,50.560001373291016,52.150001525878906,870700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,51.52999877929688,51.650001525878906,50.02000045776367,50.13999938964844,404900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,50.27999877929688,50.84999847412109,49.84000015258789,50.43999862670898,442100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,49.91999816894531,51.2400016784668,49.91999816894531,50.56999969482422,355300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,50.66999816894531,51.59999847412109,50.31999969482422,51.59000015258789,313900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,50.720001220703125,51.90999984741211,50.220001220703125,50.900001525878906,493700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,50.59999847412109,51.45000076293945,50.36000061035156,51.43000030517578,260900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,50.869998931884766,51.22999954223633,49.720001220703125,51.18000030517578,365300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,51.77999877929688,51.84999847412109,49.95000076293945,50.7599983215332,330200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,49.97999954223633,50.61000061035156,49.63999938964844,49.900001525878906,315100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,48.83000183105469,50.040000915527344,44.0,49.36000061035156,296700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,49.68999862670898,50.119998931884766,49.45000076293945,49.900001525878906,260500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,50.27000045776367,51.56999969482422,49.41999816894531,51.540000915527344,316700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,52.34999847412109,53.130001068115234,52.0099983215332,53.09000015258789,295400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,53.59000015258789,53.59999847412109,52.5,52.5,336200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,52.75,53.52999877929688,52.630001068115234,53.09999847412109,290400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,53.88999938964844,53.88999938964844,52.040000915527344,52.77000045776367,634700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,53.58000183105469,53.9900016784668,51.56999969482422,52.7400016784668,478700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,52.86000061035156,53.18999862670898,51.93999862670898,52.619998931884766,418500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,52.34000015258789,52.56999969482422,51.77999877929688,51.959999084472656,273600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,50.88999938964844,51.869998931884766,49.52000045776367,49.63999938964844,343600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,50.09999847412109,51.09000015258789,47.5099983215332,48.90999984741211,522000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,47.650001525878906,49.400001525878906,47.40999984741211,49.220001220703125,434100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,48.5099983215332,48.77000045776367,47.959999084472656,48.22999954223633,321300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,48.18999862670898,48.52999877929688,46.619998931884766,46.95000076293945,726500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,46.93000030517578,47.22999954223633,45.790000915527344,47.04999923706055,409500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,46.880001068115234,47.75,46.709999084472656,47.31999969482422,343500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,47.47999954223633,48.18999862670898,46.5,48.02999877929688,409900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,48.04999923706055,49.540000915527344,47.97999954223633,48.81999969482422,515600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,46.79999923706055,47.59000015258789,45.38999938964844,46.15999984741211,671600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,46.880001068115234,47.380001068115234,46.209999084472656,46.84000015258789,365100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,47.13999938964844,48.59999847412109,46.93000030517578,48.02000045776367,545900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,47.5099983215332,47.97999954223633,47.04999923706055,47.41999816894531,470000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,46.650001525878906,47.15999984741211,46.09000015258789,46.5,346900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,46.40999984741211,46.560001373291016,46.06999969482422,46.400001525878906,513200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,46.33000183105469,46.72999954223633,45.68999862670898,45.91999816894531,464800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,45.90999984741211,46.43999862670898,45.47999954223633,45.880001068115234,347900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,45.63999938964844,46.0099983215332,44.91999816894531,45.459999084472656,461000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,45.88999938964844,46.150001525878906,45.08000183105469,45.43000030517578,315900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,45.0,45.790000915527344,45.0,45.18999862670898,355200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,46.15999984741211,46.9900016784668,45.65999984741211,46.33000183105469,453900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,45.970001220703125,46.41999816894531,45.08000183105469,45.79999923706055,307500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,45.7599983215332,46.540000915527344,45.27999877929688,45.5,267300.0,,,,,,,,,,
