Date,Open,High,Low,Close,Volume,"('Adj Close', 'AWK')","('Close', 'AWK')","('High', 'AWK')","('Low', 'AWK')","('Open', 'AWK')","('Volume', 'AWK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-27 19:00:00-05:00,118.22000122070312,119.20999908447266,117.45999908447266,117.91000366210938,1443700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,118.79000091552734,119.41000366210938,117.4499969482422,118.54000091552734,2159100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,118.18000030517578,120.37000274658205,116.8499984741211,119.68000030517578,1789500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,118.91000366210938,121.87999725341795,118.83000183105467,121.6999969482422,1274000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,121.87000274658205,122.41000366210938,118.56999969482422,119.26000213623048,1479100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,120.1500015258789,120.91999816894533,119.36000061035156,120.30999755859376,1313700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,119.55999755859376,120.41999816894533,118.08000183105467,118.61000061035156,2097400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,119.93000030517578,120.0,117.83999633789062,118.44000244140624,2312300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,118.05999755859376,121.06999969482422,118.05999755859376,120.33000183105467,1574500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,119.52999877929688,120.7300033569336,118.2300033569336,119.18000030517578,1821000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,118.9800033569336,121.55999755859376,118.66000366210938,120.54000091552734,1293500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,120.12000274658205,120.6500015258789,117.45999908447266,118.4800033569336,1354800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,117.0199966430664,118.4000015258789,116.6500015258789,117.13999938964844,4764600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,117.1500015258789,118.20999908447266,116.37999725341795,117.2300033569336,1394500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,117.73999786376952,118.33000183105467,116.93000030517578,118.0,1061000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,117.76000213623048,118.16000366210938,116.6999969482422,118.08999633789062,1134200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,118.9800033569336,120.16999816894533,118.05999755859376,118.20999908447266,1026000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,119.05999755859376,119.05999755859376,117.33999633789062,117.75,906000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,117.88999938964844,118.48999786376952,116.98999786376952,117.13999938964844,1083000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,116.9800033569336,117.91000366210938,116.58999633789062,117.83999633789062,1739800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,118.5500030517578,121.72000122070312,117.97000122070312,121.5,1805100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,121.69000244140624,122.37999725341795,120.44000244140624,122.20999908447266,2004200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,122.44000244140624,122.5,119.54000091552734,120.3000030517578,913900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,120.11000061035156,121.47000122070312,118.81999969482422,119.55999755859376,1183100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,119.19000244140624,119.77999877929688,118.26000213623048,118.93000030517578,1101300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,120.0999984741211,120.95999908447266,119.26000213623048,120.37999725341795,1272600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,119.23999786376952,120.02999877929688,117.8499984741211,118.5199966430664,1109000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,118.83999633789062,120.45999908447266,118.63999938964844,120.0199966430664,1217000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,120.77999877929688,122.20999908447266,120.18000030517578,121.8499984741211,1492900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,118.98999786376952,119.33000183105467,117.02999877929688,118.30999755859376,2354600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,119.22000122070312,119.5999984741211,116.9000015258789,117.81999969482422,1697300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,117.87000274658205,117.87000274658205,115.97000122070312,116.56999969482422,1072100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,116.72000122070312,117.41999816894533,115.12999725341795,115.9800033569336,1862800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,115.4499969482422,115.4499969482422,113.33999633789062,113.81999969482422,2331100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,113.83999633789062,115.7699966430664,113.52999877929688,115.4000015258789,1902800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,116.12000274658205,117.56999969482422,115.08999633789062,117.3499984741211,1399800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,117.94000244140624,119.38999938964844,117.6500015258789,118.5199966430664,1874300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,118.5999984741211,119.79000091552734,117.66999816894533,119.26000213623048,1247600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,119.30999755859376,120.5500030517578,119.0199966430664,119.87000274658205,1255500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,118.79000091552734,121.66000366210938,118.1500015258789,121.36000061035156,1297900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,121.37000274658205,122.37000274658205,119.93000030517578,121.5500030517578,1404200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,121.69000244140624,122.20999908447266,120.76000213623048,120.77999877929688,1058500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,121.7300033569336,122.56999969482422,121.66999816894533,122.27999877929688,1686000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,121.51000213623048,123.0999984741211,120.98999786376952,122.31999969482422,1325100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,122.12000274658205,125.8499984741211,122.08999633789062,125.12000274658205,2712500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,123.7300033569336,126.08999633789062,122.4000015258789,125.9499969482422,2778800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,127.81999969482422,128.85000610351562,127.22000122070312,128.75,1735800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,129.6199951171875,130.38999938964844,128.2100067138672,130.25,1479500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,131.3000030517578,132.4600067138672,130.08999633789062,131.82000732421875,1597700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,131.39999389648438,133.0,131.1999969482422,132.8699951171875,1417900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,132.8699951171875,134.77999877929688,132.17999267578125,134.3800048828125,1308700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,134.8300018310547,135.7100067138672,134.41000366210938,135.5,1763600.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,135.0,135.52999877929688,133.27999877929688,133.77999877929688,852500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,134.8300018310547,135.0,132.86000061035156,133.1300048828125,1060900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,134.75,135.11000061035156,133.0800018310547,133.75,1281700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,133.41000366210938,134.61000061035156,133.08999633789062,134.27000427246094,1248200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,134.13999938964844,134.13999938964844,133.13999938964844,133.75999450683594,924200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,133.8000030517578,133.97999572753906,132.47000122070312,133.57000732421875,914000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,133.58999633789062,134.3800048828125,132.82000732421875,134.36000061035156,716000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,134.11000061035156,134.58999633789062,133.16000366210938,133.75,1495400.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,132.83999633789062,132.83999633789062,128.39999389648438,128.60000610351562,1031800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,128.69000244140625,128.92999267578125,127.58999633789062,128.22999572753906,830300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,128.0500030517578,128.97000122070312,126.0199966430664,126.23999786376952,1164600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,125.0199966430664,125.29000091552734,123.68000030517578,124.11000061035156,987800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,124.58000183105467,126.36000061035156,124.11000061035156,126.27999877929688,886800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,126.87000274658205,130.94000244140625,126.62999725341795,130.77000427246094,3003100.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,131.1300048828125,132.22000122070312,130.00999450683594,130.77000427246094,1186000.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,130.77000427246094,133.16000366210938,130.24000549316406,132.82000732421875,1134800.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,132.6199951171875,132.6199951171875,131.11000061035156,131.67999267578125,861100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,131.10000610351562,132.16000366210938,130.1300048828125,130.6199951171875,797800.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,129.27000427246094,129.55999755859375,128.14999389648438,128.25,1096100.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,128.0,128.85000610351562,127.33000183105467,128.55999755859375,1185300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,127.5199966430664,128.8699951171875,127.0999984741211,127.91999816894533,1050500.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,130.57000732421875,130.8800048828125,128.0500030517578,128.1300048828125,846700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,128.10000610351562,129.92999267578125,127.19000244140624,129.22000122070312,947200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,128.41000366210938,129.69000244140625,127.44000244140624,129.3000030517578,953800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,128.27999877929688,130.02999877929688,127.36000061035156,128.72000122070312,781900.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,128.19000244140625,130.64999389648438,128.1300048828125,130.47000122070312,1085200.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,130.5,131.0,129.4499969482422,130.25999450683594,1061600.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,130.27999877929688,131.69000244140625,129.4600067138672,130.5399932861328,1960300.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,130.8300018310547,133.35000610351562,130.69000244140625,132.17999267578125,802100.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,132.3000030517578,132.35000610351562,129.22000122070312,129.3699951171875,782400.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,128.38999938964844,129.75,128.1300048828125,129.5800018310547,691100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,129.3000030517578,129.47000122070312,127.9800033569336,129.27000427246094,662100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,129.75,129.9199981689453,128.27000427246094,129.16000366210938,1201900.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,129.47999572753906,130.9600067138672,127.1999969482422,127.76000213623048,767300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,128.0800018310547,129.8000030517578,127.8000030517578,128.4600067138672,665400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,128.60000610351562,129.8800048828125,127.8499984741211,127.95999908447266,402700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,128.6300048828125,130.17999267578125,127.20999908447266,130.00999450683594,713900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,130.35000610351562,130.80999755859375,129.6699981689453,129.9199981689453,874600.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,129.5399932861328,131.30999755859375,128.8699951171875,130.72000122070312,698200.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,131.24000549316406,132.4499969482422,130.86000061035156,132.22999572753906,682000.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,133.4600067138672,137.22000122070312,133.24000549316406,136.22000122070312,1251000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,136.9499969482422,140.75,136.75,139.0800018310547,1207400.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,138.25,138.55999755859375,136.22999572753906,136.3300018310547,794700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,137.25,139.22000122070312,136.82000732421875,139.0800018310547,670100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,139.57000732421875,143.4600067138672,139.0800018310547,142.52999877929688,1190600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,141.74000549316406,144.25999450683594,140.52000427246094,141.35000610351562,835200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,141.5,142.11000061035156,140.3699951171875,141.16000366210938,855900.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,140.91000366210938,142.25,140.5500030517578,141.8000030517578,545900.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,141.3000030517578,141.80999755859375,140.24000549316406,140.49000549316406,573600.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,141.11000061035156,143.41000366210938,140.74000549316406,142.39999389648438,987000.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,143.0,144.3000030517578,139.3000030517578,140.10000610351562,1009100.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,141.08999633789062,142.35000610351562,140.3699951171875,141.7100067138672,645000.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,141.99000549316406,142.0,139.89999389648438,141.36000061035156,748300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,141.42999267578125,143.9199981689453,141.42999267578125,143.6699981689453,848200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,141.67999267578125,142.99000549316406,141.35000610351562,142.36000061035156,1124000.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,142.99000549316406,145.47000122070312,142.1300048828125,144.5,1109100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,147.0800018310547,148.16000366210938,144.02999877929688,147.35000610351562,1210500.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,148.99000549316406,149.0,142.6999969482422,142.72000122070312,1299200.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,144.14999389648438,145.64999389648438,142.9499969482422,143.60000610351562,1132200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,143.88999938964844,146.39999389648438,143.6300048828125,143.7899932861328,797400.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,143.42999267578125,146.58999633789062,143.16000366210938,144.7100067138672,1188200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,144.85000610351562,145.00999450683594,140.27000427246094,142.27999877929688,1057100.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,142.11000061035156,142.77999877929688,141.08999633789062,142.55999755859375,676700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,142.47000122070312,142.72000122070312,141.2100067138672,141.38999938964844,873200.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,141.0,142.8000030517578,140.1699981689453,141.6699981689453,562400.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,141.2899932861328,143.0,140.58999633789062,142.02999877929688,883700.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,142.1699981689453,142.6999969482422,140.64999389648438,140.97999572753906,643700.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,141.1699981689453,142.07000732421875,141.07000732421875,141.57000732421875,457900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,141.72999572753906,142.11000061035156,140.9499969482422,141.27000427246094,520600.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,141.08999633789062,141.38999938964844,140.02999877929688,140.77000427246094,632900.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,140.6699981689453,141.14999389648438,138.88999938964844,140.02000427246094,771800.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,140.4199981689453,141.14999389648438,139.5500030517578,140.4199981689453,521400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,141.1999969482422,142.25,140.50999450683594,141.05999755859375,418800.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,140.50999450683594,141.72000122070312,139.69000244140625,140.1699981689453,553100.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,140.8300018310547,143.33999633789062,139.80999755859375,141.77000427246094,983100.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,141.86000061035156,142.41000366210938,140.72999572753906,141.82000732421875,811200.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,142.19000244140625,143.50999450683594,141.05999755859375,143.1199951171875,1833500.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,142.85000610351562,145.24000549316406,142.52000427246094,143.47999572753906,914400.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,143.82000732421875,145.7100067138672,142.99000549316406,144.14999389648438,832600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,145.0800018310547,145.38999938964844,143.9600067138672,144.50999450683594,702500.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,144.91000366210938,145.55999755859375,143.55999755859375,143.94000244140625,871900.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,144.0500030517578,146.05999755859375,143.6199951171875,146.00999450683594,837700.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,146.42999267578125,148.5500030517578,145.85000610351562,148.1999969482422,958100.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,147.75,147.97999572753906,144.75,147.0399932861328,1052700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,146.88999938964844,147.72999572753906,145.47000122070312,147.1300048828125,706800.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,147.52999877929688,148.19000244140625,146.60000610351562,148.1300048828125,738100.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,148.94000244140625,149.77999877929688,148.52000427246094,149.08999633789062,714200.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,149.08999633789062,150.67999267578125,148.8300018310547,149.89999389648438,1028000.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,149.47999572753906,150.16000366210938,148.11000061035156,148.94000244140625,1183200.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,148.22000122070312,149.27999877929688,147.14999389648438,149.0800018310547,1190600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,149.0800018310547,149.1300048828125,145.74000549316406,147.22999572753906,3350400.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,147.88999938964844,149.10000610351562,147.14999389648438,147.5399932861328,814900.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,146.47999572753906,147.99000549316406,144.86000061035156,145.0399932861328,1838800.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,145.6999969482422,146.00999450683594,143.38999938964844,144.1199951171875,1082300.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,143.25999450683594,144.1699981689453,142.57000732421875,143.17999267578125,938600.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,144.35000610351562,145.64999389648438,144.13999938964844,144.92999267578125,796600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,145.24000549316406,146.27999877929688,143.5399932861328,146.24000549316406,1791100.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,146.47000122070312,147.2100067138672,145.1699981689453,145.6699981689453,1003900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,144.60000610351562,146.97999572753906,144.27000427246094,146.10000610351562,1324500.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,145.8800048828125,146.25,144.49000549316406,144.67999267578125,847400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,143.33999633789062,144.13999938964844,141.7100067138672,142.57000732421875,853600.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,142.0500030517578,142.0500030517578,135.6999969482422,136.99000549316406,1689100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,137.72999572753906,138.42999267578125,137.19000244140625,137.38999938964844,918700.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,136.88999938964844,137.8000030517578,135.5,136.17999267578125,857900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,133.60000610351562,136.77999877929688,133.60000610351562,136.22000122070312,876300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,137.0,138.99000549316406,136.66000366210938,138.8699951171875,689300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,139.24000549316406,140.72000122070312,138.97999572753906,140.3699951171875,597700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,140.39999389648438,142.6699981689453,140.32000732421875,141.1999969482422,833600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,141.30999755859375,142.83999633789062,141.27999877929688,142.5800018310547,651600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,142.27999877929688,142.5,140.22999572753906,140.7899932861328,585700.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,141.00999450683594,142.1999969482422,139.08999633789062,141.9600067138672,818500.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,141.94000244140625,142.7899932861328,140.6999969482422,141.0500030517578,564900.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,139.60000610351562,140.99000549316406,138.92999267578125,140.75,888700.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,141.25,142.6699981689453,141.07000732421875,142.1199951171875,1290000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,142.38999938964844,142.97000122070312,139.74000549316406,139.8000030517578,712500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,140.25999450683594,140.25999450683594,137.57000732421875,137.66000366210938,592200.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,138.88999938964844,139.89999389648438,138.17999267578125,138.7899932861328,564800.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,137.52000427246094,138.1300048828125,135.75,135.8000030517578,1054600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,136.25,136.91000366210938,135.52999877929688,135.69000244140625,1329800.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,137.83999633789062,139.99000549316406,135.0,138.11000061035156,1544600.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,138.35000610351562,138.88999938964844,135.97000122070312,136.0,1044400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,136.4499969482422,136.4600067138672,134.0,135.3000030517578,1569000.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,135.66000366210938,137.1300048828125,134.5399932861328,137.11000061035156,911400.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,133.74000549316406,135.61000061035156,131.50999450683594,133.5800018310547,2141200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,133.8000030517578,134.6300048828125,132.69000244140625,132.83999633789062,1260100.0,,,,,,,,,,
