Date,Open,High,Low,Close,Volume,"('Adj Close', 'EXP')","('Close', 'EXP')","('High', 'EXP')","('Low', 'EXP')","('Open', 'EXP')","('Volume', 'EXP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-06 19:00:00-05:00,257.6600036621094,262.3999938964844,257.6600036621094,259.57000732421875,169700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,259.42999267578125,261.6499938964844,255.88999938964844,256.989990234375,174600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,255.75999450683597,256.3800048828125,247.22000122070312,251.6100006103516,312300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,252.3800048828125,255.1999969482422,252.22000122070312,254.4600067138672,303800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,253.80999755859372,256.67999267578125,249.5399932861328,250.0,662600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,249.13999938964844,253.17999267578125,247.91000366210935,250.3600006103516,669000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,248.02999877929688,252.22999572753903,248.02999877929688,249.57000732421875,518200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,250.91000366210935,252.00999450683597,248.91000366210935,249.8800048828125,237300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,249.55999755859372,254.2899932861328,249.4499969482422,254.1699981689453,209100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,254.17999267578125,261.6600036621094,254.17999267578125,261.5199890136719,323600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,262.70001220703125,264.9200134277344,260.94000244140625,264.7300109863281,248500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,266.3500061035156,267.8599853515625,263.25,267.57000732421875,284800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,267.4599914550781,268.8999938964844,266.3500061035156,268.1499938964844,263700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,269.0,270.1700134277344,267.42999267578125,270.07000732421875,360200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,271.3099975585937,272.7200012207031,266.1499938964844,269.1300048828125,249500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,269.6700134277344,272.3099975585937,267.2200012207031,271.75,278800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,272.3500061035156,272.4200134277344,268.4200134277344,269.82000732421875,229900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,268.42999267578125,268.7699890136719,262.57000732421875,264.0199890136719,310900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,262.5199890136719,267.32000732421875,262.5199890136719,265.92999267578125,321900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,268.4100036621094,270.489990234375,259.69000244140625,260.0,253000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,261.3800048828125,267.0199890136719,261.3800048828125,266.739990234375,231800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,267.79998779296875,269.9700012207031,265.6199951171875,266.2699890136719,172800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,266.6600036621094,267.7699890136719,257.57000732421875,259.19000244140625,249900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,253.4199981689453,258.0799865722656,252.33999633789065,253.1199951171875,343500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,255.19000244140625,258.739990234375,254.7100067138672,257.2300109863281,273300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,254.8999938964844,256.1199951171875,252.1999969482422,254.8999938964844,258200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,260.0899963378906,260.0899963378906,249.80999755859372,249.9600067138672,302500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,249.7700042724609,250.1699981689453,246.6699981689453,248.77999877929688,197800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,250.0,251.2899932861328,244.57000732421875,244.8500061035156,312900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,247.42999267578125,248.69000244140625,241.82000732421875,242.3800048828125,241400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,242.6499938964844,244.42999267578125,236.92999267578125,238.19000244140625,525300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,239.6000061035156,246.92999267578125,238.25999450683597,244.8999938964844,324000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,245.6000061035156,253.88999938964844,245.6000061035156,253.4499969482422,339400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,253.97999572753903,256.8999938964844,249.8999938964844,253.1300048828125,262000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,247.7700042724609,254.4499969482422,246.1300048828125,253.92999267578125,208800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,255.22999572753903,257.0799865722656,253.8699951171875,256.70001220703125,150300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,257.6000061035156,258.7699890136719,255.9900054931641,258.3099975585937,148300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,256.239990234375,258.5,250.47000122070312,250.7100067138672,173800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,250.8600006103516,258.3299865722656,248.3300018310547,252.6000061035156,234500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,256.4599914550781,257.0,248.5200042724609,256.92999267578125,278700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,261.4800109863281,266.54998779296875,260.3299865722656,261.1199951171875,393300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,263.5799865722656,266.69000244140625,263.5799865722656,266.69000244140625,171500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,266.19000244140625,270.2900085449219,263.2699890136719,268.3299865722656,285500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,266.4599914550781,269.0,264.3500061035156,267.3599853515625,183500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,267.510009765625,269.0199890136719,266.7900085449219,267.2799987792969,208000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,268.9599914550781,271.2099914550781,268.6700134277344,269.1499938964844,195300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,269.6499938964844,271.6600036621094,266.69000244140625,267.7099914550781,176900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,267.5599975585937,268.95001220703125,265.8399963378906,268.70001220703125,136700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,270.7900085449219,276.6099853515625,270.7900085449219,273.95001220703125,297800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,272.32000732421875,272.8999938964844,257.95001220703125,258.20001220703125,319600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,259.5400085449219,261.17999267578125,255.1300048828125,256.29998779296875,300200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,256.0,258.6499938964844,255.52999877929688,256.9700012207031,356300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,230.1300048828125,243.6499938964844,228.32000732421875,242.2899932861328,1072000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,240.55999755859372,242.0,236.0,238.8000030517578,454500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,241.30999755859372,241.30999755859372,232.8300018310547,235.58999633789065,333800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,237.8500061035156,238.50999450683597,234.91000366210935,238.2700042724609,216700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,239.0,239.0,231.2400054931641,232.22999572753903,298500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,230.0,231.30999755859372,226.2700042724609,228.7400054931641,463900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,229.8300018310547,234.08999633789065,229.8300018310547,233.52999877929688,279100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,233.8300018310547,234.58999633789065,224.6100006103516,232.38999938964844,478500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,233.88999938964844,233.88999938964844,226.02999877929688,227.0399932861328,335600.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,225.57000732421875,227.55999755859372,222.80999755859372,224.22999572753903,320900.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,225.6499938964844,230.5,223.50999450683597,229.8500061035156,242100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,228.97999572753903,230.6499938964844,226.6100006103516,227.38999938964844,212800.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,226.63999938964844,227.6300048828125,224.05999755859372,224.69000244140625,237000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,223.0800018310547,227.32000732421875,222.1499938964844,225.58999633789065,237300.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,224.3600006103516,225.1199951171875,221.2700042724609,223.25,263800.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,228.69000244140625,235.6699981689453,227.8699951171875,229.22000122070312,281600.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,228.38999938964844,232.57000732421875,226.9499969482422,230.9199981689453,260000.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,228.0,228.07000732421875,223.8300018310547,226.5800018310547,448300.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,225.8699951171875,230.42999267578125,224.6000061035156,230.00999450683597,294400.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,230.17999267578125,231.7899932861328,226.3600006103516,228.47999572753903,260000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,226.1699981689453,226.17999267578125,213.07000732421875,216.82000732421875,497400.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,214.9499969482422,216.8000030517578,212.2100067138672,216.47999572753903,616400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,216.47999572753903,219.8000030517578,214.9600067138672,217.3999938964844,358600.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,215.47000122070312,216.47000122070312,211.6499938964844,213.27999877929688,355200.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,211.97000122070312,215.4199981689453,211.97000122070312,214.5800018310547,313200.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,215.33999633789065,216.33999633789065,213.6000061035156,215.0,355500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,216.88999938964844,220.02999877929688,215.4600067138672,217.4600067138672,643600.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,218.1000061035156,218.67999267578125,212.4199981689453,214.2899932861328,302300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,213.3699951171875,214.5399932861328,211.9499969482422,214.38999938964844,382000.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,214.1199951171875,218.32000732421875,214.1199951171875,217.5200042724609,167200.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,216.0800018310547,217.1999969482422,213.07000732421875,214.8000030517578,288900.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,216.6199951171875,217.91000366210935,213.22000122070312,213.4199981689453,354300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,213.4199981689453,214.94000244140625,211.44000244140625,212.38999938964844,232600.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,212.83999633789065,217.77999877929688,212.13999938964844,217.1699981689453,418600.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,220.0500030517578,227.82000732421875,219.41000366210935,227.3500061035156,343200.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,228.9600067138672,234.63999938964844,228.63999938964844,229.4600067138672,460500.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,231.30999755859372,234.6100006103516,230.42999267578125,233.1499938964844,417500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,235.6199951171875,246.72999572753903,234.6499938964844,245.6999969482422,524200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,241.3800048828125,241.75999450683597,230.6100006103516,230.6100006103516,501700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,230.7400054931641,235.27999877929688,227.2700042724609,229.92999267578125,349800.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,230.83999633789065,231.8699951171875,226.3500061035156,229.9199981689453,228200.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,231.6000061035156,235.19000244140625,229.2400054931641,234.7899932861328,268800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,233.97000122070312,240.5399932861328,232.8500061035156,240.07000732421875,398100.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,237.0,239.5500030517578,227.2700042724609,227.3999938964844,317900.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,228.5399932861328,242.02999877929688,228.22000122070312,235.6199951171875,409700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,240.07000732421875,248.19000244140625,239.42999267578125,246.07000732421875,597900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,246.63999938964844,251.41000366210935,246.1699981689453,248.72999572753903,627300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,270.0,275.6000061035156,262.19000244140625,265.6000061035156,813500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,266.760009765625,279.69000244140625,264.7900085449219,272.29998779296875,552400.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,272.0599975585937,273.7099914550781,258.9200134277344,261.760009765625,319200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,252.72000122070312,254.02999877929688,244.6000061035156,253.58999633789065,495100.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,234.97999572753903,247.47000122070312,231.2400054931641,243.75999450683597,327000.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,241.30999755859372,249.94000244140625,238.66000366210935,245.7700042724609,278200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,249.8500061035156,252.5200042724609,237.6199951171875,238.00999450683597,276600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,241.72999572753903,247.5399932861328,241.72000122070312,244.72999572753903,209700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,245.91000366210935,246.17999267578125,240.5399932861328,242.5,193200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,242.50999450683597,243.8699951171875,237.88999938964844,239.3500061035156,182700.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,242.0800018310547,246.3300018310547,239.5200042724609,245.47000122070312,195100.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,247.9199981689453,249.9600067138672,242.80999755859372,243.94000244140625,551900.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,247.8999938964844,252.19000244140625,246.22999572753903,251.17999267578125,318000.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,251.0,251.8500061035156,246.92999267578125,247.1499938964844,218800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,247.6100006103516,249.97999572753903,246.1999969482422,249.72000122070312,185200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,250.1699981689453,251.0500030517578,247.3300018310547,248.94000244140625,196000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,253.0,257.17999267578125,251.1000061035156,255.3500061035156,170800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,255.41000366210935,256.70001220703125,252.58999633789065,254.5399932861328,144900.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,258.70001220703125,267.6400146484375,257.4599914550781,265.8399963378906,181400.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,268.19000244140625,271.75,264.44000244140625,265.69000244140625,196300.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,263.3900146484375,263.3900146484375,254.1000061035156,255.92999267578125,185700.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,255.7100067138672,258.1199951171875,251.9199981689453,252.0500030517578,271900.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,253.83999633789065,257.0599975585937,249.8699951171875,254.7899932861328,219300.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,256.94000244140625,257.8999938964844,252.3000030517578,257.75,270800.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,256.1300048828125,256.29998779296875,243.75,244.7100067138672,253000.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,244.6000061035156,244.6000061035156,238.3699951171875,241.0,187500.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,241.3500061035156,242.7400054931641,235.7400054931641,238.3800048828125,179900.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,239.7100067138672,242.72000122070312,237.2400054931641,240.8600006103516,390600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,241.97999572753903,246.25,241.9199981689453,242.7400054931641,369300.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,245.1999969482422,250.9900054931641,245.0800018310547,250.3300018310547,397100.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,249.13999938964844,253.2100067138672,241.66000366210935,252.75,297200.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,253.92999267578125,266.5899963378906,252.8800048828125,265.6499938964844,577200.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,267.8800048828125,273.5899963378906,267.8800048828125,270.67999267578125,362200.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,272.70001220703125,279.7099914550781,270.54998779296875,278.57000732421875,468900.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,278.5,283.17999267578125,275.5799865722656,280.7200012207031,416600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,284.44000244140625,292.2099914550781,278.739990234375,283.760009765625,306700.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,292.3699951171875,292.739990234375,284.5799865722656,292.07000732421875,370600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,293.0,293.0,286.29998779296875,287.6700134277344,712600.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,289.45001220703125,291.7799987792969,281.7900085449219,287.94000244140625,316800.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,287.8500061035156,289.7699890136719,283.4100036621094,285.3800048828125,168500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,286.510009765625,286.67999267578125,281.04998779296875,282.54998779296875,183600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,287.6499938964844,289.6099853515625,283.4200134277344,284.239990234375,160800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,285.3500061035156,288.5899963378906,283.0199890136719,286.2300109863281,220400.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,285.2799987792969,288.0400085449219,282.8099975585937,287.6499938964844,262000.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,284.739990234375,286.8900146484375,280.1099853515625,283.8699951171875,173500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,281.3699951171875,283.4800109863281,280.260009765625,281.5400085449219,180000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,282.6700134277344,288.25,279.7900085449219,284.989990234375,328900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,288.8299865722656,289.07000732421875,280.94000244140625,282.7799987792969,196400.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,279.2200012207031,286.1400146484375,278.3599853515625,284.7200012207031,284900.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,286.6600036621094,289.19000244140625,281.989990234375,288.5199890136719,180800.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,290.42999267578125,295.3399963378906,290.0,293.1499938964844,297500.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,289.82000732421875,291.9700012207031,288.1000061035156,289.42999267578125,174600.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,290.1000061035156,292.8900146484375,287.0899963378906,291.92999267578125,235400.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,292.489990234375,298.0199890136719,291.8900146484375,297.3999938964844,199200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,299.3500061035156,304.9800109863281,295.5400085449219,295.70001220703125,209100.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,296.8699951171875,302.9100036621094,296.8699951171875,300.6300048828125,208000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,301.510009765625,304.8999938964844,300.7900085449219,304.3500061035156,218900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,304.45001220703125,306.3599853515625,300.92999267578125,302.8900146484375,205700.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,302.95001220703125,303.07000732421875,296.5599975585937,297.1300048828125,228500.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,294.260009765625,294.260009765625,288.9599914550781,288.9800109863281,264800.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,289.0,291.6300048828125,283.44000244140625,286.5400085449219,264300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,286.25,290.5799865722656,283.8299865722656,289.45001220703125,397500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,292.20001220703125,294.9599914550781,286.489990234375,288.1600036621094,223100.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,290.3500061035156,291.2799987792969,287.1300048828125,289.0400085449219,368200.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,277.70001220703125,283.8399963378906,277.70001220703125,282.9200134277344,517300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,283.6300048828125,291.8500061035156,283.3299865722656,288.3299865722656,293700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,288.95001220703125,288.95001220703125,282.8900146484375,285.4599914550781,240000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,288.4100036621094,292.0799865722656,284.8699951171875,287.489990234375,224500.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,285.760009765625,292.1600036621094,285.760009765625,288.25,155300.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,287.7699890136719,295.82000732421875,287.7699890136719,295.7200012207031,292800.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,308.54998779296875,315.8599853515625,307.3900146484375,312.760009765625,545500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,312.67999267578125,313.44000244140625,306.4100036621094,311.54998779296875,238500.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,310.760009765625,313.7900085449219,308.7300109863281,311.8800048828125,330100.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,314.70001220703125,317.0,310.2300109863281,313.5899963378906,153700.0,,,,,,,,,,
