Date,Open,High,Low,Close,Volume,"('Adj Close', 'VERB')","('Close', 'VERB')","('High', 'VERB')","('Low', 'VERB')","('Open', 'VERB')","('Volume', 'VERB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-28 19:00:00-05:00,32.79999923706055,33.0,30.0,30.399999618530277,2428.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,31.200000762939453,31.600000381469727,29.600000381469727,31.0,2062.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,30.399999618530277,31.600000381469727,30.0,31.0,2109.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,31.0,31.0,29.399999618530277,30.399999618530277,1867.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,29.600000381469727,32.0,29.600000381469727,31.600000381469727,1765.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,30.600000381469727,32.0,30.600000381469727,31.600000381469727,714.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,31.799999237060547,32.599998474121094,30.200000762939453,30.799999237060547,1680.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,31.600000381469727,32.0,29.799999237060547,30.799999237060547,643.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,32.0,32.0,30.200000762939453,30.799999237060547,1305.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,30.200000762939453,31.799999237060547,30.0,30.600000381469727,1736.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,30.0,30.399999618530277,28.0,28.399999618530277,3573.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,83.0,184.6000061035156,66.5999984741211,88.4000015258789,2732365.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,113.0,148.0,70.4000015258789,72.0,1241896.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,83.0,92.0,63.0,77.19999694824219,302528.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,66.80000305175781,81.0,66.0,69.0,115521.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,71.0,76.0,54.0,57.0,113751.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,55.79999923706055,73.0,48.79999923706055,68.19999694824219,133499.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,63.59999847412109,71.4000015258789,60.0,61.79999923706055,52751.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,58.400001525878906,60.59999847412109,52.59999847412109,56.0,45237.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,73.0,80.80000305175781,56.0,56.20000076293945,648310.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,54.0,58.59999847412109,50.59999847412109,53.0,99683.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,53.20000076293945,55.0,49.400001525878906,52.79999923706055,48305.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,51.400001525878906,57.0,47.0,53.0,73956.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,50.400001525878906,51.400001525878906,48.79999923706055,51.20000076293945,38373.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,50.400001525878906,53.59999847412109,48.20000076293945,50.20000076293945,31632.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,49.79999923706055,51.400001525878906,46.79999923706055,47.79999923706055,24679.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,47.59999847412109,47.59999847412109,40.20000076293945,41.20000076293945,39243.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,41.0,42.79999923706055,33.20000076293945,35.0,49452.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,39.59999847412109,42.0,35.0,36.400001525878906,97807.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,41.400001525878906,46.0,38.20000076293945,39.400001525878906,423050.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,37.79999923706055,37.79999923706055,34.20000076293945,37.0,71678.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,36.400001525878906,37.400001525878906,35.0,36.0,34209.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,36.20000076293945,37.20000076293945,34.400001525878906,35.20000076293945,31745.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,35.599998474121094,36.0,32.0,32.20000076293945,46023.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,35.400001525878906,36.59999847412109,33.20000076293945,35.20000076293945,63514.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,34.400001525878906,34.599998474121094,33.0,34.0,37327.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,33.0,33.0,30.600000381469727,31.799999237060547,58341.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,31.0,35.0,30.600000381469727,32.79999923706055,46257.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,32.400001525878906,37.79999923706055,31.200000762939453,35.79999923706055,71593.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,34.0,34.0,31.600000381469727,32.0,50628.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,32.20000076293945,32.20000076293945,30.399999618530277,30.399999618530277,40593.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,30.0,30.200000762939453,28.0,29.200000762939453,30748.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,30.0,31.0,28.799999237060547,31.0,32043.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,29.200000762939453,29.799999237060547,28.600000381469727,29.200000762939453,15426.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,31.799999237060547,33.79999923706055,30.0,30.399999618530277,104211.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,30.200000762939453,30.799999237060547,28.600000381469727,29.600000381469727,27124.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,29.0,30.799999237060547,28.200000762939453,29.799999237060547,21319.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,29.600000381469727,29.600000381469727,28.399999618530277,28.399999618530277,14861.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,28.600000381469727,28.600000381469727,26.799999237060547,27.600000381469727,23304.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,28.0,29.0,27.200000762939453,28.0,19182.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,28.0,28.200000762939453,26.200000762939453,26.399999618530277,22991.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,26.600000381469727,29.600000381469727,26.0,28.799999237060547,55370.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,27.200000762939453,29.600000381469727,27.0,28.0,54161.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,28.399999618530277,28.600000381469727,27.200000762939453,27.399999618530277,27722.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,27.399999618530277,38.0,26.399999618530277,31.0,233603.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,35.599998474121094,38.400001525878906,27.600000381469727,28.799999237060547,190047.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,29.799999237060547,31.0,27.799999237060547,30.399999618530277,65553.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,29.399999618530277,30.0,28.0,28.399999618530277,29422.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,28.799999237060547,31.799999237060547,28.0,29.600000381469727,43622.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,30.0,30.799999237060547,28.0,28.0,32581.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,28.200000762939453,30.200000762939453,26.600000381469727,29.600000381469727,43248.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,28.799999237060547,29.200000762939453,27.799999237060547,28.0,35791.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,29.399999618530277,33.599998474121094,27.799999237060547,32.20000076293945,274022.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,33.20000076293945,39.0,28.0,31.600000381469727,823798.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,29.399999618530277,36.0,29.200000762939453,33.0,383322.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,33.79999923706055,40.400001525878906,33.0,39.400001525878906,284449.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,34.599998474121094,36.0,30.600000381469727,32.79999923706055,135542.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,31.399999618530277,32.400001525878906,30.0,31.200000762939453,85263.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,30.200000762939453,31.0,29.0,29.0,67417.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,28.200000762939453,29.0,27.600000381469727,28.0,64945.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,27.799999237060547,27.799999237060547,24.600000381469727,26.399999618530277,65063.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,26.600000381469727,27.799999237060547,25.399999618530277,27.399999618530277,33103.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,27.200000762939453,27.799999237060547,26.200000762939453,27.0,29043.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,26.799999237060547,27.0,25.399999618530277,25.600000381469727,32953.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,25.799999237060547,25.799999237060547,24.0,24.399999618530277,39230.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,24.799999237060547,25.799999237060547,23.399999618530277,25.0,39543.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,25.0,25.0,23.600000381469727,23.799999237060547,20772.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,26.799999237060547,27.600000381469727,24.0,24.399999618530277,219691.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,24.399999618530277,25.0,23.600000381469727,24.0,44106.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,24.0,25.0,23.600000381469727,25.0,19863.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,24.799999237060547,24.799999237060547,23.0,23.399999618530277,26322.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,23.399999618530277,23.799999237060547,22.399999618530277,23.200000762939453,32797.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,24.0,25.200000762939453,23.600000381469727,24.200000762939453,26116.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,24.0,25.200000762939453,23.799999237060547,24.799999237060547,18989.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,24.799999237060547,25.399999618530277,24.399999618530277,24.799999237060547,17490.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,25.0,25.0,23.200000762939453,24.200000762939453,18494.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,24.200000762939453,25.200000762939453,23.799999237060547,24.200000762939453,14592.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,24.200000762939453,24.600000381469727,23.600000381469727,24.0,13090.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,24.200000762939453,24.399999618530277,23.399999618530277,24.0,16606.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,23.799999237060547,24.200000762939453,23.200000762939453,23.799999237060547,15764.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,23.600000381469727,24.200000762939453,23.200000762939453,23.799999237060547,19521.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,23.200000762939453,24.399999618530277,23.200000762939453,24.0,24734.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,24.0,24.399999618530277,23.600000381469727,23.799999237060547,18149.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,23.399999618530277,23.600000381469727,22.600000381469727,22.799999237060547,29063.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,22.600000381469727,23.600000381469727,22.399999618530277,23.200000762939453,19220.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,26.0,27.200000762939453,23.0,24.0,375165.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,23.0,23.600000381469727,22.0,23.200000762939453,62236.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,23.600000381469727,23.600000381469727,20.799999237060547,22.0,50969.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,21.0,21.200000762939453,19.200000762939453,20.399999618530277,52575.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,20.0,20.399999618530277,19.600000381469727,20.0,20215.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,20.0,20.200000762939453,18.799999237060547,19.200000762939453,33540.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,18.799999237060547,19.399999618530277,17.600000381469727,18.200000762939453,36069.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,18.399999618530277,18.399999618530277,17.600000381469727,18.0,17809.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,18.399999618530277,18.399999618530277,17.399999618530273,17.799999237060547,20054.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,17.799999237060547,18.0,17.200000762939453,17.399999618530273,21999.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,17.600000381469727,18.399999618530277,17.200000762939453,18.399999618530277,22717.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,18.600000381469727,19.0,17.0,17.0,19633.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,16.600000381469727,16.600000381469727,15.199999809265137,15.199999809265137,21513.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,13.600000381469728,14.399999618530272,12.800000190734863,14.199999809265137,32250.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,15.0,15.399999618530272,14.399999618530272,15.199999809265137,14378.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,15.600000381469728,15.800000190734863,13.600000381469728,14.399999618530272,24145.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,15.0,15.0,13.600000381469728,14.199999809265137,17478.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,14.399999618530272,20.600000381469727,14.399999618530272,15.0,305596.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,15.0,15.600000381469728,14.0,15.0,54267.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,14.800000190734863,15.399999618530272,14.399999618530272,14.600000381469728,33063.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,14.600000381469728,15.0,14.0,14.399999618530272,31980.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,13.0,14.399999618530272,13.0,13.800000190734863,53893.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,13.800000190734863,13.800000190734863,13.399999618530272,13.399999618530272,20752.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,13.600000381469728,14.199999809265137,13.0,14.199999809265137,40218.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,14.399999618530272,14.600000381469728,13.399999618530272,14.0,28672.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,14.0,16.0,13.800000190734863,15.800000190734863,101295.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,16.399999618530273,16.399999618530273,14.199999809265137,15.0,119964.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,15.600000381469728,17.399999618530273,14.399999618530272,16.0,237693.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,15.800000190734863,15.800000190734863,14.399999618530272,15.399999618530272,46987.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,16.0,16.0,14.800000190734863,15.199999809265137,25348.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,15.199999809265137,15.600000381469728,14.0,14.199999809265137,35218.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,14.0,15.0,13.399999618530272,14.0,32939.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,14.0,14.800000190734863,14.0,14.399999618530272,20380.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,15.800000190734863,16.0,14.600000381469728,15.0,127613.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,15.600000381469728,15.600000381469728,14.399999618530272,14.800000190734863,40893.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,15.0,15.0,14.199999809265137,14.399999618530272,30526.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,14.800000190734863,14.800000190734863,13.600000381469728,14.199999809265137,26922.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,14.199999809265137,14.600000381469728,13.0,13.600000381469728,57377.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,13.399999618530272,13.800000190734863,12.800000190734863,13.0,35746.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,13.0,13.399999618530272,13.0,13.199999809265137,16699.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,12.800000190734863,12.800000190734863,12.199999809265137,12.800000190734863,21093.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,12.600000381469728,13.199999809265137,12.600000381469728,12.600000381469728,15465.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,12.800000190734863,12.800000190734863,10.199999809265137,11.399999618530272,84056.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,11.800000190734863,11.800000190734863,10.800000190734863,10.800000190734863,44075.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,10.399999618530272,11.600000381469728,10.399999618530272,10.800000190734863,22238.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,11.399999618530272,11.399999618530272,10.399999618530272,11.199999809265137,25210.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,13.0,17.399999618530273,12.800000190734863,14.800000190734863,893241.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,14.800000190734863,14.800000190734863,11.199999809265137,11.199999809265137,163966.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,11.399999618530272,11.399999618530272,10.600000381469728,10.800000190734863,58750.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,11.0,11.0,10.0,10.600000381469728,74336.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,10.600000381469728,10.600000381469728,9.399999618530272,10.199999809265137,96390.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,10.199999809265137,11.0,9.800000190734863,10.800000190734863,65734.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,10.0,10.199999809265137,9.399999618530272,9.600000381469728,83200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,10.0,10.199999809265137,9.0,9.199999809265137,56911.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,9.199999809265137,9.399999618530272,8.800000190734863,9.0,38940.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,9.399999618530272,10.600000381469728,9.199999809265137,10.199999809265137,101352.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,10.199999809265137,10.199999809265137,9.600000381469728,9.800000190734863,34891.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,9.399999618530272,9.600000381469728,8.199999809265137,8.399999618530273,95299.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,8.199999809265137,16.0,8.199999809265137,8.600000381469727,696938.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,6.320000171661377,7.892000198364258,5.849999904632568,6.909999847412109,476300.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,6.400000095367432,6.400000095367432,5.050000190734863,5.210000038146973,404200.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,5.210000038146973,10.869999885559082,5.210000038146973,7.909999847412109,15554100.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,14.0,16.1299991607666,12.199999809265137,12.529999732971191,37895200.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,11.710000038146973,12.109999656677246,9.399999618530272,10.0,1588400.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,9.90999984741211,10.279999732971191,9.199999809265137,9.850000381469728,375400.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,9.90999984741211,11.529999732971191,9.880000114440918,10.880000114440918,322300.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,10.970000267028809,11.119999885559082,10.289999961853027,10.40999984741211,139700.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,9.899999618530272,10.600000381469728,9.229999542236328,10.510000228881836,225500.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,10.1899995803833,11.149999618530272,10.18000030517578,10.59000015258789,115200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,10.479999542236328,11.489999771118164,10.300000190734863,10.960000038146973,133500.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,11.68000030517578,11.68000030517578,10.121999740600586,10.5,198900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,10.1899995803833,11.050000190734863,9.989999771118164,10.84000015258789,141100.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,11.289999961853027,13.449999809265137,10.739999771118164,12.579999923706056,279300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,12.5,13.489999771118164,12.140000343322754,13.09000015258789,201900.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,13.229999542236328,13.600000381469728,12.68000030517578,12.789999961853027,78900.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,12.529999732971191,12.748000144958496,11.085000038146973,11.380000114440918,126400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,11.479999542236328,12.170000076293944,10.289999961853027,10.520000457763672,77400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,10.75,12.609999656677246,9.9399995803833,11.829999923706056,915100.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,10.710000038146973,11.597000122070312,10.0,10.210000038146973,165100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,10.220000267028809,10.510000228881836,9.520000457763672,9.800000190734863,79400.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,10.050000190734863,10.1899995803833,9.600000381469728,9.8100004196167,47900.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,9.609999656677246,10.739999771118164,9.079999923706056,9.779999732971191,309900.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,9.68000030517578,9.989999771118164,9.199999809265137,9.789999961853027,92900.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,10.199999809265137,10.199999809265137,9.050000190734863,9.31999969482422,68200.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,9.100000381469728,9.1850004196167,8.09000015258789,8.270000457763672,72000.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,8.300000190734863,8.300000190734863,7.21999979019165,7.400000095367432,54000.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,7.400000095367432,7.639999866485596,6.420000076293945,6.5,137800.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,6.289999961853027,6.71999979019165,5.849999904632568,6.010000228881836,179700.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,6.119999885559082,7.230000019073486,6.050000190734863,7.130000114440918,248500.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,7.449999809265137,8.4399995803833,6.859000205993652,7.880000114440918,212400.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,7.670000076293945,8.402000427246094,7.409999847412109,8.239999771118164,57900.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,8.270000457763672,9.220000267028809,7.670000076293945,8.9399995803833,158000.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,8.979999542236328,9.300000190734863,8.569999694824219,9.149999618530272,92300.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,9.140000343322754,10.5,8.680000305175781,9.5,390600.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,9.5,9.619999885559082,8.510000228881836,9.43000030517578,49200.0,,,,,,,,,,
