Date,Open,High,Low,Close,Volume,"('Adj Close', 'GREE')","('Close', 'GREE')","('High', 'GREE')","('Low', 'GREE')","('Open', 'GREE')","('Volume', 'GREE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.510000228881836,7.519999980926514,6.610000133514404,6.820000171661377,745100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.099999904632568,6.710000038146973,5.599999904632568,6.050000190734863,835200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,6.239999771118164,6.849999904632568,6.070000171661377,6.659999847412109,464200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,6.539999961853027,6.659999847412109,6.070000171661377,6.329999923706055,398400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,6.349999904632568,6.739999771118164,5.800000190734863,6.489999771118164,450500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,6.320000171661377,6.53000020980835,5.920000076293945,5.940000057220459,391700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.059999942779541,6.309999942779541,5.53000020980835,5.75,572800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.349999904632568,6.75,5.380000114440918,5.610000133514404,856900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.300000190734863,5.539999961853027,4.539999961853027,4.579999923706055,782800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.5,4.570000171661377,4.099999904632568,4.199999809265137,522400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.150000095367432,4.159999847412109,3.849999904632568,4.03000020980835,684300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.039999961853027,4.139999866485596,3.5999999046325684,3.630000114440918,452000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.7100000381469727,3.9800000190734863,3.4100000858306885,3.859999895095825,415600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.859999895095825,4.199999809265137,3.7799999713897705,3.950000047683716,317400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.849999904632568,3.869999885559082,3.5199999809265137,3.539999961853028,299300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.630000114440918,3.7300000190734863,3.359999895095825,3.430000066757202,249900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.4600000381469727,3.650000095367432,3.369999885559082,3.630000114440918,155000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.75,4.230000019073486,3.75,3.880000114440918,434600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.839999914169312,4.25,3.819999933242798,4.070000171661377,273600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.150000095367432,4.159999847412109,3.660000085830689,3.75,294100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.650000095367432,3.829999923706055,3.5799999237060547,3.650000095367432,148000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.700000047683716,3.9700000286102295,3.619999885559082,3.740000009536743,308800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.700000047683716,3.7100000381469727,3.150000095367432,3.390000104904175,366500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.440000057220459,3.539999961853028,3.2100000381469727,3.309999942779541,167900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.299999952316284,3.390000104904175,3.130000114440918,3.309999942779541,208200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.299999952316284,3.5799999237060547,3.180000066757202,3.390000104904175,304900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.609999895095825,4.570000171661377,3.5299999713897705,4.409999847412109,823900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.960000038146973,5.059999942779541,4.449999809265137,4.760000228881836,791000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.710000038146973,5.449999809265137,4.699999809265137,5.070000171661377,879200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.420000076293945,4.710000038146973,4.070000171661377,4.349999904632568,340800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.010000228881836,5.039999961853027,4.400000095367432,4.579999923706055,529300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.579999923706055,4.579999923706055,4.03000020980835,4.03000020980835,596600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.039999961853027,4.28000020980835,3.920000076293945,4.03000020980835,267600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.119999885559082,4.119999885559082,3.7899999618530273,3.910000085830689,188500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.829999923706055,4.170000076293945,3.819999933242798,4.070000171661377,142500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.010000228881836,4.159999847412109,3.869999885559082,3.869999885559082,339400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.869999885559082,3.950000047683716,3.7200000286102295,3.7899999618530273,114700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.819999933242798,4.320000171661377,3.7799999713897705,4.239999771118164,372500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.400000095367432,4.519999980926514,3.890000104904175,4.139999866485596,445100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.309999942779541,4.489999771118164,3.880000114440918,3.890000104904175,786600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.950000047683716,4.010000228881836,3.609999895095825,3.700000047683716,398400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.700000047683716,3.819999933242798,3.509999990463257,3.7699999809265137,225000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.849999904632568,4.0,3.680000066757202,3.859999895095825,451000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.759999990463257,4.380000114440918,3.680000066757202,3.7100000381469727,816000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.7300000190734863,3.809999942779541,3.450000047683716,3.549999952316284,344100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,3.630000114440918,3.7699999809265137,3.5799999237060547,3.660000085830689,177100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,3.7200000286102295,3.990000009536743,3.650000095367432,3.7699999809265137,288700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,3.849999904632568,4.0,3.660000085830689,3.700000047683716,375000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,3.640000104904175,3.680000066757202,3.359999895095825,3.440000057220459,325200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,3.430000066757202,3.559999942779541,3.390000104904175,3.5299999713897705,244500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,3.5199999809265137,3.5199999809265137,3.25,3.359999895095825,171300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,3.259999990463257,3.630000114440918,3.259999990463257,3.490000009536743,217600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,3.490000009536743,3.569999933242798,3.319999933242798,3.4200000762939453,104900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,3.3399999141693115,3.4200000762939453,3.150000095367432,3.289999961853028,160300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,3.359999895095825,3.650000095367432,3.2300000190734863,3.5999999046325684,291000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,3.670000076293945,3.759999990463257,3.4800000190734863,3.509999990463257,263000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.430000066757202,3.509999990463257,3.309999942779541,3.309999942779541,190600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.359999895095825,3.569999933242798,3.3499999046325684,3.380000114440918,278200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.450000047683716,3.450000047683716,3.2300000190734863,3.25,203000.0,,,,,,,,,,
