Date,Open,High,Low,Close,Volume,"('Adj Close', 'UPLD')","('Close', 'UPLD')","('High', 'UPLD')","('Low', 'UPLD')","('Open', 'UPLD')","('Volume', 'UPLD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.199999809265137,4.389999866485596,4.179999828338623,4.230000019073486,210200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.179999828338623,4.25,4.090000152587891,4.099999904632568,215400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.070000171661377,4.204999923706055,4.0,4.179999828338623,195300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.170000076293945,4.340000152587891,4.099999904632568,4.099999904632568,185400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.110000133514404,4.210000038146973,4.045000076293945,4.139999866485596,131700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.119999885559082,4.135000228881836,3.920000076293945,3.9600000381469727,302600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.950000047683716,4.090000152587891,3.9049999713897705,4.010000228881836,234900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.019999980926514,4.159999847412109,3.9600000381469727,4.110000133514404,177100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.139999866485596,4.224999904632568,4.03000020980835,4.050000190734863,169700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.099999904632568,4.099999904632568,3.799999952316284,3.859999895095825,171000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.910000085830689,3.910000085830689,3.7200000286102295,3.7799999713897705,129900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.839999914169312,3.930000066757202,3.744999885559082,3.910000085830689,131100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.930000066757202,4.059999942779541,3.819999933242798,4.059999942779541,115500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,4.090000152587891,4.210000038146973,4.034999847412109,4.119999885559082,207900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.159999847412109,4.210000038146973,4.059999942779541,4.130000114440918,138900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.239999771118164,4.239999771118164,4.059999942779541,4.079999923706055,150900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.119999885559082,4.119999885559082,4.010000228881836,4.079999923706055,108600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.099999904632568,4.190000057220459,4.099999904632568,4.139999866485596,81900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.150000095367432,4.335000038146973,4.099999904632568,4.289999961853027,83700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,4.269999980926514,4.28000020980835,4.139999866485596,4.170000076293945,80600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.170000076293945,4.289999961853027,4.135000228881836,4.150000095367432,152600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.199999809265137,4.380000114440918,4.179999828338623,4.300000190734863,150300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,4.25,4.454999923706055,4.170000076293945,4.340000152587891,127000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.309999942779541,4.534999847412109,4.199999809265137,4.449999809265137,219500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.449999809265137,4.494999885559082,4.414999961853027,4.440000057220459,120500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.46999979019165,4.480000019073486,4.329999923706055,4.429999828338623,169900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.409999847412109,4.664999961853027,4.400000095367432,4.659999847412109,148300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.429999828338623,4.75,4.429999828338623,4.679999828338623,231000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.650000095367432,4.945000171661377,4.650000095367432,4.889999866485596,110400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,4.75,4.75,4.429999828338623,4.440000057220459,126000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.539999961853027,4.699999809265137,4.480000019073486,4.679999828338623,100000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.760000228881836,4.760000228881836,4.565000057220459,4.710000038146973,130800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.639999866485596,4.889999866485596,4.579999923706055,4.789999961853027,178600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.769999980926514,4.824999809265137,4.710000038146973,4.739999771118164,146000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.690000057220459,4.696000099182129,4.510000228881836,4.519999980926514,147900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.639999866485596,4.639999866485596,4.420000076293945,4.420000076293945,139100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.7899999618530273,3.880000114440918,2.5999999046325684,2.819999933242798,1338500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.759999990463257,2.8299999237060547,2.680000066757202,2.7300000190734863,496800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.7300000190734863,2.759999990463257,2.5799999237060547,2.5799999237060547,511900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.5799999237060547,2.6700000762939453,2.430000066757202,2.640000104904175,515200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.690000057220459,3.0299999713897705,2.640000104904175,2.930000066757202,500400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.940000057220459,3.220000028610229,2.799999952316284,2.809999942779541,357300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.809999942779541,2.809999942779541,2.5350000858306885,2.549999952316284,306800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.5299999713897705,2.595000028610229,2.4800000190734863,2.5,260800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.5299999713897705,2.619999885559082,2.5190000534057617,2.5999999046325684,193500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.630000114440918,2.75,2.619999885559082,2.640000104904175,414500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.6600000858306885,2.75,2.5299999713897705,2.539999961853028,160400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.5799999237060547,2.650000095367432,2.494999885559082,2.5,253000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.490000009536743,2.5999999046325684,2.470000028610229,2.470000028610229,593100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.539999961853028,2.539999961853028,2.3550000190734863,2.359999895095825,425400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.380000114440918,2.4049999713897705,2.325000047683716,2.400000095367432,184400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.400000095367432,2.4260001182556152,2.380000114440918,2.4100000858306885,122500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.390000104904175,2.509999990463257,2.345000028610229,2.4600000381469727,261100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.450000047683716,2.5899999141693115,2.450000047683716,2.5199999809265137,165500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.5199999809265137,2.7100000381469727,2.470000028610229,2.619999885559082,236600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.630000114440918,2.825000047683716,2.630000114440918,2.799999952316284,164200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.799999952316284,2.924999952316284,2.799999952316284,2.809999942779541,153800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.799999952316284,3.180000066757202,2.799999952316284,3.009999990463257,300500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.049999952316284,3.200000047683716,3.039999961853028,3.049999952316284,209500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.059999942779541,3.0850000381469727,2.9749999046325684,3.039999961853028,393100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.0299999713897705,3.240000009536743,3.0,3.0899999141693115,282600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.119999885559082,3.119999885559082,2.845000028610229,2.890000104904175,156000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.859999895095825,2.8949999809265137,2.7850000858306885,2.859999895095825,112700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.809999942779541,2.950000047683716,2.805000066757202,2.8399999141693115,143200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.880000114440918,2.9800000190734863,2.825000047683716,2.869999885559082,86800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.8299999237060547,2.9049999713897705,2.789999961853028,2.890000104904175,97500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.890000104904175,2.940000057220459,2.818000078201294,2.869999885559082,63900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.890000104904175,3.119999885559082,2.890000104904175,3.0299999713897705,141900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.0999999046325684,3.109999895095825,2.7799999713897705,2.869999885559082,176200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.859999895095825,2.969000101089477,2.7049999237060547,2.7799999713897705,114600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.789999961853028,2.789999961853028,2.5199999809265137,2.5199999809265137,94200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.5199999809265137,2.565000057220459,2.234999895095825,2.309999942779541,180900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.2799999713897705,2.3399999141693115,2.1549999713897705,2.240000009536743,172700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.2699999809265137,2.369999885559082,2.244999885559082,2.309999942779541,133900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.3399999141693115,2.3550000190734863,2.2850000858306885,2.319999933242798,89300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.319999933242798,2.319999933242798,2.0850000381469727,2.1600000858306885,214700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.200000047683716,2.309999942779541,2.174000024795532,2.2699999809265137,157700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.25,2.325000047683716,2.2100000381469727,2.2100000381469727,104200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.220000028610229,2.2799999713897705,2.157999992370605,2.244999885559082,110800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.3499999046325684,2.3550000190734863,2.134999990463257,2.1600000858306885,137500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.200000047683716,2.234999895095825,2.1600000858306885,2.200000047683716,67100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.25,2.289999961853028,2.240000009536743,2.259999990463257,63100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.259999990463257,2.309999942779541,2.150000095367432,2.1600000858306885,76800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.180000066757202,2.3350000381469727,2.039999961853028,2.049999952316284,265900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.0899999141693115,2.0899999141693115,1.8949999809265137,2.0199999809265137,393200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.3399999141693115,3.630000114440918,2.2300000190734863,2.5899999141693115,20311500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.569999933242798,3.549999952316284,2.5,3.190000057220459,5291500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,3.150000095367432,3.549999952316284,2.990000009536743,3.359999895095825,1596400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,3.3499999046325684,3.3499999046325684,2.880000114440918,2.944999933242798,516000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.940000057220459,3.119999885559082,2.86299991607666,2.970000028610229,373200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.970000028610229,3.009999990463257,2.7100000381469727,2.799999952316284,426100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,2.809999942779541,3.059999942779541,2.799999952316284,2.930000066757202,395400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,2.970000028610229,3.240000009536743,2.970000028610229,2.970000028610229,479400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,3.009999990463257,3.0480000972747803,2.7799999713897705,2.7799999713897705,357500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,2.7699999809265137,2.934999942779541,2.7699999809265137,2.8499999046325684,237700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,2.819999933242798,2.9200000762939453,2.775000095367432,2.7799999713897705,168200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,2.7699999809265137,2.8350000381469727,2.7100000381469727,2.789999961853028,110100.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,2.7699999809265137,2.859999895095825,2.6600000858306885,2.680000066757202,122800.0,,,,,,,,,,
