Date,Open,High,Low,Close,Volume,"('Adj Close', 'BYND')","('Close', 'BYND')","('High', 'BYND')","('Low', 'BYND')","('Open', 'BYND')","('Volume', 'BYND')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.899999618530273,8.90999984741211,8.0,8.1899995803833,3185900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.010000228881836,8.380000114440918,7.870999813079834,8.260000228881836,1591300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.260000228881836,8.774999618530273,8.0600004196167,8.350000381469727,2380500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.199999809265137,8.5,8.149999618530273,8.4399995803833,1537000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.420000076293945,8.680000305175781,8.3149995803833,8.550000190734863,2497200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.449999809265137,8.449999809265137,8.0600004196167,8.130000114440918,3158700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.229999542236328,8.5600004196167,8.069999694824219,8.239999771118164,1673800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.050000190734863,8.180999755859375,7.519999980926514,7.739999771118164,2554400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.699999809265137,8.010000228881836,7.460000038146973,7.570000171661377,1708500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.460000038146973,7.480000019073486,7.125,7.289999961853027,2080800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.059999942779541,7.289999961853027,6.989999771118164,7.28000020980835,1622100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,7.199999809265137,7.480000019073486,7.079999923706055,7.389999866485596,1886700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,7.349999904632568,7.485000133514404,7.289999961853027,7.320000171661377,2069100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.300000190734863,7.619999885559082,7.039999961853027,7.235000133514404,2262200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.340000152587891,7.570000171661377,6.75,6.820000171661377,3596500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.929999828338623,7.039999961853027,6.795000076293945,6.849999904632568,1769100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,7.050000190734863,7.21999979019165,6.909999847412109,7.050000190734863,1834100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.050000190734863,7.639999866485596,7.050000190734863,7.150000095367432,1727600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.139999866485596,7.139999866485596,6.909999847412109,7.090000152587891,1709300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.050000190734863,7.059999942779541,6.820000171661377,6.820000171661377,1842700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.900000095367432,7.199999809265137,6.605000019073486,6.619999885559082,2254300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.639999866485596,6.889999866485596,6.599999904632568,6.690000057220459,1224300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.599999904632568,6.599999904632568,6.360000133514404,6.429999828338623,1783700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.389999866485596,6.389999866485596,6.079999923706055,6.130000114440918,1598100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.070000171661377,6.324999809265137,6.0,6.119999885559082,2231900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.139999866485596,6.349999904632568,5.980000019073486,6.210000038146973,2213700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.340000152587891,6.599999904632568,6.230000019073486,6.570000171661377,1869600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.550000190734863,7.445000171661377,6.550000190734863,7.130000114440918,3485500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,7.199999809265137,7.349999904632568,6.840000152587891,6.929999828338623,2888400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.739999771118164,6.739999771118164,6.380000114440918,6.5,2285000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.53000020980835,6.800000190734863,6.489999771118164,6.659999847412109,1752300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.710000038146973,7.28000020980835,6.690000057220459,7.260000228881836,2889100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.230000019073486,7.309999942779541,6.940000057220459,7.070000171661377,2100800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,7.0,7.179999828338623,6.71999979019165,7.179999828338623,2260100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,7.300000190734863,7.570000171661377,6.989999771118164,7.329999923706055,3511900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,7.440000057220459,7.769999980926514,7.070000171661377,7.579999923706055,3365800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,7.699999809265137,7.809999942779541,7.375,7.809999942779541,2191400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,7.789999961853027,8.138999938964844,7.21999979019165,7.449999809265137,3586500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,7.385000228881836,7.835000038146973,7.21999979019165,7.519999980926514,15710100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,11.300000190734863,12.119999885559082,9.619999885559082,9.829999923706056,44768200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,9.5,11.699999809265137,9.3100004196167,10.6899995803833,15793700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,10.850000381469728,11.1899995803833,9.75,9.770000457763672,9550700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,9.720000267028809,9.779999732971191,8.420000076293945,8.510000228881836,7599400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,8.420000076293945,9.09000015258789,8.239999771118164,8.385000228881836,5215100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,8.449999809265137,8.59000015258789,8.010000228881836,8.069999694824219,2925300.0,,,,,,,,,,
