Date,Open,High,Low,Close,Volume,"('Adj Close', 'TRVN')","('Close', 'TRVN')","('High', 'TRVN')","('Low', 'TRVN')","('Open', 'TRVN')","('Volume', 'TRVN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-04-17 20:00:00-04:00,10.574999809265137,10.75,9.074999809265137,9.149999618530272,49676.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,8.675000190734863,9.0,8.074999809265137,8.800000190734863,6820.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,8.824999809265137,9.949999809265137,8.074999809265137,9.25,17392.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,8.975000381469727,10.0,8.725000381469727,9.699999809265137,5712.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,9.649999618530272,9.75,9.100000381469728,9.524999618530272,2452.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,9.5,10.5,9.25,10.225000381469728,4592.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,9.949999809265137,10.225000381469728,9.600000381469728,9.774999618530272,1864.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,9.75,10.0,9.699999809265137,10.0,632.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,10.5,10.5,9.5,10.0,1448.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,10.0,10.050000190734863,9.600000381469728,9.600000381469728,1532.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,9.800000190734863,10.25,9.5,10.25,3080.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,10.875,10.875,9.5,10.324999809265137,3052.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,10.699999809265137,11.25,10.25,10.425000190734863,5288.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,11.0,11.25,10.024999618530272,11.0,4736.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,11.0,11.0,10.5,10.649999618530272,2032.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,10.75,11.0,10.5,10.5,3124.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,10.75,11.0,10.25,10.399999618530272,348.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,10.475000381469728,10.75,10.0,10.449999809265137,1696.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,10.75,10.75,9.75,10.449999809265137,5144.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,10.149999618530272,10.75,10.100000381469728,10.5,1988.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,10.75,10.75,9.75,10.175000190734863,3100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,10.125,10.899999618530272,10.0,10.125,1716.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,10.25,10.975000381469728,10.0,10.175000190734863,1060.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,9.875,11.0,9.875,10.25,3968.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,10.225000381469728,10.75,10.0,10.199999809265137,3048.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,10.024999618530272,10.449999809265137,10.0,10.425000190734863,536.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,10.25,10.5,10.0,10.0,1500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,10.25,10.25,9.5,9.625,2800.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,9.975000381469728,10.0,9.524999618530272,9.800000190734863,924.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,10.0,10.25,9.574999809265137,10.024999618530272,1560.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,9.800000190734863,10.25,9.725000381469728,9.75,1248.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,9.899999618530272,10.25,9.600000381469728,10.199999809265137,2484.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,10.25,10.925000190734863,9.75,10.350000381469728,2160.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,10.25,10.300000190734863,9.875,10.199999809265137,1516.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,10.225000381469728,10.225000381469728,9.625,10.100000381469728,1688.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,10.300000190734863,10.300000190734863,9.574999809265137,10.0,3012.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,10.175000190734863,10.25,9.625,9.625,2968.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,9.574999809265137,10.074999809265137,9.574999809265137,9.725000381469728,796.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,10.050000190734863,10.25,9.5,9.675000190734863,1864.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,9.774999618530272,10.25,9.600000381469728,10.0,3088.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,9.75,10.925000190734863,9.75,10.0,8288.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,9.75,10.75,9.75,9.824999809265137,1352.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,10.074999809265137,10.5,8.850000381469727,8.850000381469727,8412.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,8.75,8.850000381469727,4.775000095367432,6.150000095367432,1581872.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,5.550000190734863,6.675000190734863,5.050000190734863,6.525000095367432,168128.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,5.75,6.224999904632568,5.5,5.599999904632568,54028.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,5.574999809265137,6.125,5.25,5.474999904632568,37768.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,5.300000190734863,5.849999904632568,5.275000095367432,5.625,18624.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,5.5,5.625,5.375,5.375,16772.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,5.324999809265137,5.5,4.974999904632568,5.449999809265137,18028.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,5.449999809265137,5.5,5.0,5.25,18652.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,5.425000190734863,5.5,5.025000095367432,5.125,15060.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,5.050000190734863,5.400000095367432,5.050000190734863,5.199999809265137,6832.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,5.199999809265137,5.75,5.199999809265137,5.425000190734863,12464.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,5.949999809265137,6.25,5.050000190734863,5.349999904632568,181068.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,5.324999809265137,5.550000190734863,5.074999809265137,5.400000095367432,20164.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,5.375,5.75,5.175000190734863,5.625,18036.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,5.625,5.949999809265137,5.349999904632568,5.699999809265137,16252.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,5.699999809265137,6.125,5.5,6.025000095367432,19280.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,5.974999904632568,6.25,5.800000190734863,6.0,10480.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,6.0,6.400000095367432,5.875,6.25,12860.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,6.400000095367432,6.75,5.875,6.050000190734863,15700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,6.0,6.25,6.0,6.175000190734863,6012.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,6.199999809265137,6.425000190734863,5.949999809265137,5.949999809265137,5768.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,5.875,6.25,5.5,5.650000095367432,5760.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,5.75,6.150000095367432,5.5,5.650000095367432,9948.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,5.699999809265137,5.974999904632568,5.625,5.625,5376.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,5.75,5.900000095367432,5.5,5.699999809265137,9164.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,5.525000095367432,5.699999809265137,5.5,5.650000095367432,4108.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,5.574999809265137,6.25,5.525000095367432,5.949999809265137,7996.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,5.925000190734863,6.0,5.625,5.650000095367432,7988.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,5.75,5.75,5.300000190734863,5.300000190734863,11604.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,5.400000095367432,5.75,5.0,5.199999809265137,15748.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,5.050000190734863,5.050000190734863,4.824999809265137,4.875,12348.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,4.75,4.949999809265137,4.25,4.724999904632568,15396.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,4.824999809265137,5.0,4.724999904632568,4.949999809265137,6776.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,5.0,5.375,4.75,5.275000095367432,19664.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,5.25,5.75,5.0,5.75,25428.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,5.050000190734863,5.425000190734863,4.599999904632568,5.0,24760.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,5.050000190734863,5.5,5.0,5.125,18580.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,4.789999961853027,4.790999889373779,4.059999942779541,4.489999771118164,61600.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,4.300000190734863,4.440000057220459,3.630000114440918,3.799999952316284,45200.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,3.799999952316284,3.8940000534057617,3.3499999046325684,3.7699999809265137,75000.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,3.920000076293945,4.0,3.690000057220459,3.910000085830689,34900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,3.9700000286102295,4.78000020980835,3.7899999618530273,4.769999980926514,75700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,4.840000152587891,4.8470001220703125,4.204999923706055,4.570000171661377,26400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,4.630000114440918,4.685999870300293,4.320000171661377,4.46999979019165,8700.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,4.46999979019165,4.539999961853027,4.309999942779541,4.389999866485596,3600.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,4.340000152587891,4.515999794006348,4.026000022888184,4.25,8900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,4.25,4.480000019073486,4.21999979019165,4.28000020980835,9000.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,4.239999771118164,4.599999904632568,4.239999771118164,4.590000152587891,13800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,4.510000228881836,4.699999809265137,4.199999809265137,4.21999979019165,15400.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,4.21999979019165,4.25,4.0,4.0,6000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,3.910000085830689,4.070000171661377,3.910000085830689,3.940000057220459,3300.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,1500.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,4.059999942779541,4.130000114440918,4.0,4.119999885559082,5500.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,4.070000171661377,4.2210001945495605,4.070000171661377,4.130000114440918,5400.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,4.079999923706055,4.21999979019165,3.990000009536743,3.990000009536743,12500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,4.110000133514404,5.150000095367432,4.070000171661377,5.099999904632568,43600.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,5.019999980926514,7.849999904632568,5.0,7.840000152587891,689900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,7.710000038146973,7.840000152587891,6.620999813079834,7.489999771118164,124800.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,7.070000171661377,7.519000053405762,6.050000190734863,6.699999809265137,58500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,6.460000038146973,6.949999809265137,5.699999809265137,5.949999809265137,29600.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,5.690000057220459,6.170000076293945,4.449999809265137,4.449999809265137,55600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,5.199999809265137,5.422999858856201,4.699999809265137,4.949999809265137,47200.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,4.860000133514404,5.130000114440918,4.78000020980835,4.889999866485596,13600.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,5.402999877929688,5.402999877929688,4.699999809265137,4.699999809265137,21000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,4.800000190734863,4.929999828338623,4.0,4.010000228881836,43800.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,4.139999866485596,4.329999923706055,3.630000114440918,3.700000047683716,42500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,4.010000228881836,4.079999923706055,3.609999895095825,4.010000228881836,64300.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,4.010000228881836,4.340000152587891,3.839999914169312,3.900000095367432,31800.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,4.159999847412109,4.159999847412109,3.799999952316284,3.890000104904175,35100.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,3.9800000190734863,4.070000171661377,3.849999904632568,3.9800000190734863,15800.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,4.0229997634887695,4.039999961853027,3.700000047683716,3.740000009536743,31300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,3.799999952316284,3.950000047683716,3.700000047683716,3.940000057220459,24400.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,3.700000047683716,3.859999895095825,3.650000095367432,3.750999927520752,29700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,3.7899999618530273,4.045000076293945,3.7899999618530273,3.997999906539917,19100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,4.090000152587891,4.679999828338623,4.059999942779541,4.605000019073486,182600.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,2.4100000858306885,2.7149999141693115,2.3580000400543213,2.5,273900.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,2.200000047683716,2.200000047683716,1.1299999952316284,1.4700000286102295,76100.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,1.440000057220459,1.932999968528748,1.440000057220459,1.4600000381469729,54000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,1.4700000286102295,1.75,1.4600000381469729,1.6200000047683716,10700.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,1.690000057220459,1.9700000286102293,1.690000057220459,1.9600000381469729,12400.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,1.7999999523162842,2.490000009536743,1.7999999523162842,1.9800000190734863,12900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,2.039999961853028,2.400000095367432,1.909999966621399,2.130000114440918,6700.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,2.190000057220459,2.450000047683716,1.909999966621399,2.3399999141693115,10600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,2.2300000190734863,2.400000095367432,1.899999976158142,2.0,8400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,2.0,2.4100000858306885,1.9299999475479128,1.9299999475479128,4700.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,1.965000033378601,1.9700000286102293,1.909999966621399,1.919999957084656,1400.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,2.075000047683716,2.150000095367432,1.9299999475479128,1.9900000095367432,9200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,1.919999957084656,2.0,1.86899995803833,1.870000004768372,8600.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,1.870000004768372,2.200000047683716,1.850000023841858,2.200000047683716,7200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,1.919999957084656,2.1600000858306885,1.8200000524520876,1.9900000095367432,4100.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,1.8799999952316284,2.25,1.8799999952316284,2.069999933242798,12700.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,2.0899999141693115,2.0899999141693115,1.850000023841858,1.9980000257492063,3100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,2.0799999237060547,2.309999942779541,1.9800000190734863,1.9800000190734863,12500.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,1.850000023841858,1.940000057220459,1.850000023841858,1.940000057220459,800.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,2.039999961853028,2.049999952316284,1.75,1.75,6000.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,1.600000023841858,2.319999933242798,1.5299999713897705,1.690000057220459,4400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,1.7649999856948853,1.7649999856948853,1.5499999523162842,1.5499999523162842,4900.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,1.5499999523162842,1.870000004768372,1.5499999523162842,1.7200000286102295,3400.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,1.75,2.190000057220459,1.6299999952316284,1.965000033378601,7300.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,2.0999999046325684,2.3499999046325684,1.7999999523162842,1.8799999952316284,12700.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,1.8799999952316284,2.180000066757202,1.8799999952316284,2.0199999809265137,6200.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,2.0,2.180000066757202,1.909999966621399,1.9299999475479128,6000.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,1.950000047683716,2.190000057220459,1.6100000143051147,1.7000000476837158,7900.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,1.7000000476837158,2.180000066757202,1.649999976158142,1.690000057220459,4600.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,1.934999942779541,1.9900000095367432,1.6799999475479126,1.6799999475479126,3500.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,1.6799999475479126,1.7400000095367432,1.6100000143051147,1.6799999475479126,2200.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,1.6799999475479126,1.840000033378601,1.6799999475479126,1.7000000476837158,1000.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,1.75,1.9800000190734863,1.6799999475479126,1.6799999475479126,1200.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,1.75,1.7929999828338623,1.7000000476837158,1.756999969482422,2400.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,1.7599999904632568,1.7999999523162842,1.6799999475479126,1.6799999475479126,3400.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,1.6799999475479126,1.7000000476837158,1.5199999809265137,1.7000000476837158,7400.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,1.9600000381469729,1.9600000381469729,1.5800000429153442,1.7999999523162842,4000.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,1.6299999952316284,1.899999976158142,1.6100000143051147,1.6100000143051147,2300.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,1.6979999542236328,1.7000000476837158,1.6299999952316284,1.690000057220459,2100.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,1.690000057220459,1.899999976158142,1.690000057220459,1.7000000476837158,8200.0,,,,,,,,,,
2024-12-02 19:00:00-05:00,1.7000000476837158,1.7400000095367432,1.6729999780654907,1.6779999732971191,2700.0,,,,,,,,,,
2024-12-03 19:00:00-05:00,1.6399999856948853,1.899999976158142,1.6399999856948853,1.7999999523162842,10400.0,,,,,,,,,,
