Date,Open,High,Low,Close,Volume,"('Adj Close', 'MARA')","('Close', 'MARA')","('High', 'MARA')","('Low', 'MARA')","('Open', 'MARA')","('Volume', 'MARA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,26.63999938964844,26.690000534057617,22.770000457763672,22.93000030517578,102571800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,20.700000762939453,23.75,20.38999938964844,23.440000534057617,96670300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,24.15999984741211,26.8799991607666,23.0,26.270000457763672,97753600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,25.479999542236328,25.600000381469727,23.31999969482422,24.1200008392334,91940500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,24.770000457763672,26.649999618530277,22.6200008392334,25.979999542236328,113019100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,25.479999542236328,26.670000076293945,24.75,25.729999542236328,84955900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,24.790000915527344,27.68000030517578,23.780000686645508,25.6299991607666,140233400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,27.290000915527344,29.18000030517578,20.75,22.399999618530277,213408200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,21.5,22.06999969482422,18.76000022888184,18.979999542236328,137407900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,18.649999618530277,19.040000915527344,17.18000030517578,17.780000686645508,106408800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,17.5,17.979999542236328,16.6200008392334,17.260000228881836,76361100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,17.219999313354492,18.149999618530277,15.960000038146973,16.06999969482422,91998300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,15.979999542236328,16.479999542236328,14.619999885559082,16.1299991607666,109887100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,15.520000457763672,17.139999389648438,15.210000038146973,16.610000610351562,82482700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,15.789999961853027,16.649999618530273,15.449999809265137,16.110000610351562,56602600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,16.600000381469727,17.190000534057617,15.539999961853027,15.649999618530272,68891600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,15.760000228881836,16.56999969482422,15.56999969482422,16.270000457763672,56469200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,17.229999542236328,18.450000762939453,16.889999389648438,17.850000381469727,87559400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,17.959999084472656,19.729999542236328,17.530000686645508,18.520000457763672,92576900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,18.440000534057617,19.07999992370605,17.829999923706055,18.11000061035156,56458800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,17.459999084472656,19.18000030517578,17.270000457763672,17.729999542236328,75527900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,17.760000228881836,18.8700008392334,17.139999389648438,18.600000381469727,64373700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,17.940000534057617,19.07999992370605,17.829999923706055,18.200000762939453,52876100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.1200008392334,18.26000022888184,16.6200008392334,16.639999389648438,50371800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,16.65999984741211,17.5,16.399999618530273,17.059999465942383,39214200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,16.850000381469727,17.600000381469727,16.139999389648438,17.540000915527344,53166200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,18.65999984741211,21.6200008392334,18.26000022888184,21.57999992370605,106855900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.68000030517578,24.36000061035156,22.5,23.88999938964844,117143200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.600000381469727,27.549999237060547,23.600000381469727,27.280000686645508,102363900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,24.399999618530277,26.399999618530277,24.100000381469727,25.71999931335449,77122100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,29.030000686645508,29.729999542236328,28.11000061035156,29.40999984741211,79211200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,30.0,30.450000762939453,26.15999984741211,27.020000457763672,97860300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,28.059999465942383,28.63999938964844,26.25,26.940000534057617,58168600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,26.950000762939453,27.399999618530277,22.88999938964844,24.51000022888184,72618000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.90999984741211,23.940000534057617,22.76000022888184,22.899999618530277,44857500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,23.26000022888184,25.11000061035156,22.670000076293945,24.559999465942383,53000400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.6299991607666,24.6299991607666,23.049999237060547,23.989999771118164,42059100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,24.40999984741211,29.81999969482422,24.40999984741211,29.190000534057617,106547600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,31.739999771118164,32.869998931884766,28.21999931335449,30.309999465942383,116889400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,32.29999923706055,34.09000015258789,29.46999931335449,31.030000686645508,179649700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.770000457763672,30.709999084472656,25.059999465942383,25.899999618530277,133154400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,26.530000686645508,27.0,24.520000457763672,27.0,78103500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,27.8700008392334,29.3799991607666,24.459999084472656,25.709999084472656,119395500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,24.709999084472656,26.65999984741211,22.01000022888184,22.26000022888184,100790300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,23.479999542236328,23.940000534057617,21.6299991607666,22.6200008392334,66880700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,22.0,22.940000534057617,21.450000762939453,21.799999237060547,58499200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,22.100000381469727,25.280000686645508,22.020000457763672,23.479999542236328,94062000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,24.670000076293945,24.88999938964844,20.600000381469727,20.63999938964844,82992200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,20.88999938964844,20.950000762939453,19.25,20.190000534057617,65064400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,20.06999969482422,21.3799991607666,19.6299991607666,19.700000762939453,49994400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,19.200000762939453,19.200000762939453,17.520000457763672,18.229999542236328,61409600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,17.770000457763672,19.84000015258789,17.479999542236328,19.31999969482422,57929200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,18.979999542236328,20.11000061035156,18.209999084472656,19.40999984741211,51913100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,18.3799991607666,19.43000030517578,17.399999618530273,19.31999969482422,47831700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,19.559999465942383,22.43000030517578,19.020000457763672,22.43000030517578,74376900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,22.399999618530277,23.07999992370605,21.309999465942383,21.780000686645508,64872600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,21.170000076293945,21.559999465942383,20.600000381469727,20.8700008392334,37345200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,21.229999542236328,22.520000457763672,20.709999084472656,20.950000762939453,64877100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,20.75,21.489999771118164,19.81999969482422,20.3799991607666,42142100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.049999237060547,22.57999992370605,20.0,22.06999969482422,58349700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,22.440000534057617,24.649999618530277,22.190000534057617,22.57999992370605,86137100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,22.020000457763672,22.5,21.06999969482422,21.6299991607666,37253800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,20.420000076293945,20.56999969482422,19.459999084472656,19.729999542236328,35079600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,19.649999618530277,20.31999969482422,19.420000076293945,19.43000030517578,31025500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,20.020000457763672,20.459999084472656,18.32999992370605,18.46999931335449,56690100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,18.100000381469727,19.26000022888184,18.06999969482422,18.43000030517578,31518200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,19.43000030517578,19.729999542236328,17.610000610351562,17.950000762939453,44457600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,17.829999923706055,18.549999237060547,17.6200008392334,17.979999542236328,34671800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,17.299999237060547,18.06999969482422,17.110000610351562,17.3799991607666,34618400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,17.280000686645508,17.829999923706055,17.049999237060547,17.600000381469727,30602000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,17.450000762939453,17.469999313354492,15.800000190734863,16.110000610351562,39034000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,16.170000076293945,16.350000381469727,15.109999656677246,15.149999618530272,33790100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,14.81999969482422,14.989999771118164,14.229999542236328,14.600000381469728,35943500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,14.579999923706056,15.130000114440918,14.18000030517578,14.630000114440918,37799800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,14.609999656677246,15.81999969482422,14.460000038146973,15.029999732971191,39146100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,15.15999984741211,16.850000381469727,15.100000381469728,16.5,49554000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,17.149999618530273,17.579999923706055,15.539999961853027,17.549999237060547,66955500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,17.309999465942383,19.88999938964844,17.25,19.440000534057617,61140900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,19.11000061035156,20.040000915527344,18.670000076293945,19.09000015258789,45467000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,17.920000076293945,19.1200008392334,17.510000228881836,19.01000022888184,37047300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,19.049999237060547,19.809999465942383,18.6200008392334,19.43000030517578,39397300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,18.43000030517578,18.88999938964844,17.700000762939453,18.030000686645508,40382700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,17.18000030517578,17.510000228881836,16.010000228881836,16.059999465942383,42087000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,15.739999771118164,17.209999084472656,15.630000114440918,16.06999969482422,38827800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,16.600000381469727,17.139999389648438,15.90999984741211,17.06999969482422,35299800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,17.920000076293945,18.209999084472656,17.1299991607666,17.520000457763672,38631100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,18.440000534057617,21.030000686645508,18.229999542236328,20.670000076293945,87046900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,20.09000015258789,20.68000030517578,19.700000762939453,20.209999084472656,88992700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,19.59000015258789,20.280000686645508,18.770000457763672,20.09000015258789,39681100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,19.709999084472656,20.65999984741211,19.479999542236328,19.649999618530277,45293500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,19.780000686645508,19.81999969482422,17.09000015258789,17.15999984741211,56095700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,17.65999984741211,18.40999984741211,17.0,17.260000228881836,31441600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,16.899999618530273,18.229999542236328,16.799999237060547,18.06999969482422,30169200.0,,,,,,,,,,
