Date,Open,High,Low,Close,Volume,"('Adj Close', 'GO')","('Close', 'GO')","('High', 'GO')","('Low', 'GO')","('Open', 'GO')","('Volume', 'GO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,26.959999084472656,27.649999618530277,26.959999084472656,27.21999931335449,1168000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,27.26000022888184,28.06999969482422,27.1299991607666,27.729999542236328,1632200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.899999618530277,28.0,27.479999542236328,27.489999771118164,1364100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.40999984741211,27.475000381469727,26.479999542236328,26.5,1848900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,26.450000762939453,26.450000762939453,26.100000381469727,26.399999618530277,1009100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,26.34000015258789,26.934999465942383,26.18000030517578,26.84000015258789,968800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,26.75,27.030000686645508,26.5049991607666,26.670000076293945,753200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,26.65999984741211,26.96500015258789,26.549999237060547,26.920000076293945,1006800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.959999084472656,27.15999984741211,26.75,26.979999542236328,676400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.0,27.625,26.780000686645508,27.420000076293945,1318500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,27.229999542236328,27.270000457763672,26.46500015258789,26.51000022888184,1190000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.5,26.670000076293945,25.809999465942383,25.8700008392334,927500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,25.850000381469727,26.09000015258789,25.559999465942383,25.899999618530277,1119800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,25.959999084472656,26.020000457763672,25.274999618530277,25.420000076293945,1418600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.600000381469727,25.850000381469727,25.364999771118164,25.459999084472656,941100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,25.56999969482422,25.86000061035156,25.36000061035156,25.3799991607666,944600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.459999084472656,25.68000030517578,24.950000762939453,25.43000030517578,913000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,25.420000076293945,25.6299991607666,25.239999771118164,25.350000381469727,908200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.40999984741211,25.549999237060547,25.21999931335449,25.31999969482422,912700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,25.25,25.57999992370605,24.905000686645508,25.479999542236328,714200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.51000022888184,25.690000534057617,24.75,24.780000686645508,958700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,24.8700008392334,25.024999618530277,24.450000762939453,24.86000061035156,1755800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.790000915527344,24.809999465942383,24.19499969482422,24.690000534057617,1574700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.649999618530277,24.670000076293945,23.8700008392334,23.899999618530277,1166900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.770000457763672,24.1299991607666,23.40999984741211,24.100000381469727,1558800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.21999931335449,24.88999938964844,24.200000762939453,24.75,1243500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,24.76000022888184,25.399999618530277,24.700000762939453,25.1299991607666,1071700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,25.149999618530277,25.6299991607666,25.149999618530277,25.549999237060547,1074100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,25.61000061035156,25.93000030517578,25.51499938964844,25.899999618530277,831500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,25.799999237060547,26.190000534057617,25.649999618530277,26.020000457763672,1161800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,26.280000686645508,26.280000686645508,25.63999938964844,26.25,995200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,26.280000686645508,26.59000015258789,26.197999954223636,26.57999992370605,863400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,26.71999931335449,26.790000915527344,25.843000411987305,25.88999938964844,2012800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,25.96999931335449,26.209999084472656,25.76000022888184,25.989999771118164,1024700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,25.96999931335449,26.13999938964844,25.81999969482422,25.899999618530277,862600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,25.86000061035156,25.989999771118164,25.299999237060547,25.809999465942383,1134200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,25.899999618530277,26.06999969482422,25.75,25.989999771118164,929300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,26.030000686645508,26.11000061035156,25.770000457763672,26.0,1389200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,26.3700008392334,26.655000686645508,26.0,26.46999931335449,1246200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,28.36000061035156,29.190000534057617,26.059999465942383,26.149999618530277,3539700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,26.420000076293945,26.790000915527344,25.520000457763672,25.790000915527344,1971700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,25.84000015258789,26.81999969482422,25.780000686645508,26.3799991607666,1545200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,26.239999771118164,26.979999542236328,26.06999969482422,26.15999984741211,1596600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,26.21999931335449,26.940000534057617,25.97100067138672,26.770000457763672,1269200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,26.850000381469727,26.850000381469727,25.95499992370605,26.049999237060547,1106600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,26.18000030517578,26.399999618530277,26.13999938964844,26.3700008392334,798600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,26.229999542236328,26.3700008392334,25.61000061035156,25.93000030517578,979700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,25.959999084472656,26.90999984741211,25.63999938964844,26.3799991607666,954400.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,26.229999542236328,26.9950008392334,26.229999542236328,26.6200008392334,1134000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,26.440000534057617,26.850000381469727,26.350000381469727,26.799999237060547,814200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,26.940000534057617,27.020000457763672,26.21999931335449,26.700000762939453,1242800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,26.65999984741211,26.989999771118164,26.530000686645508,26.81999969482422,2369700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,26.61000061035156,27.88999938964844,26.540000915527344,27.850000381469727,1747300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,27.770000457763672,28.1299991607666,27.53499984741211,28.020000457763672,1989900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,28.0,28.43000030517578,27.791000366210938,28.18000030517578,1728100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,28.239999771118164,28.920000076293945,28.18000030517578,28.489999771118164,1751000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,28.440000534057617,28.665000915527344,28.1299991607666,28.21999931335449,1165000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,28.309999465942383,28.479999542236328,27.479999542236328,27.700000762939453,849200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,27.71999931335449,27.940000534057617,27.540000915527344,27.86000061035156,1092800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,28.729999542236328,29.1299991607666,28.489999771118164,29.0,1267800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,28.96999931335449,29.100000381469727,28.440000534057617,28.780000686645508,1277100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,28.65999984741211,28.97599983215332,28.51000022888184,28.670000076293945,1059800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,28.600000381469727,28.600000381469727,27.809999465942383,27.84000015258789,1614600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,27.71999931335449,27.71999931335449,26.559999465942383,26.59000015258789,1739000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,26.65999984741211,26.940000534057617,26.459999084472656,26.68000030517578,1126900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,26.540000915527344,26.850000381469727,26.459999084472656,26.81999969482422,719400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,26.989999771118164,27.26000022888184,26.899999618530277,27.01000022888184,1053300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,26.93000030517578,27.420000076293945,26.93000030517578,27.299999237060547,1165000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,27.01000022888184,27.5,27.0,27.270000457763672,2020400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,27.34000015258789,27.649999618530277,27.0,27.239999771118164,835200.0,,,,,,,,,,
