Date,Open,High,Low,Close,Volume,"('Adj Close', 'RAPT')","('Close', 'RAPT')","('High', 'RAPT')","('Low', 'RAPT')","('Open', 'RAPT')","('Volume', 'RAPT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,24.350000381469727,25.51000022888184,23.63999938964844,24.290000915527344,449200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,24.18000030517578,24.65999984741211,23.1299991607666,23.31999969482422,301800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,23.34000015258789,24.06999969482422,23.0,23.46999931335449,236100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,23.09000015258789,23.670000076293945,22.07999992370605,23.450000762939453,497800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,23.1200008392334,24.3700008392334,22.614999771118164,24.31999969482422,524200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,23.81999969482422,25.280000686645508,23.790000915527344,24.81999969482422,463300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,24.799999237060547,25.854999542236328,23.88999938964844,24.34000015258789,476700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.8700008392334,24.51000022888184,23.57999992370605,24.07999992370605,665100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,24.51000022888184,25.25900077819824,24.01000022888184,24.07999992370605,290000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,23.71999931335449,24.739999771118164,23.030000686645508,24.020000457763672,449600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,23.479999542236328,24.600000381469727,23.479999542236328,24.46999931335449,641300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,24.65999984741211,24.65999984741211,23.285999298095703,23.51000022888184,222900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,23.57999992370605,24.0,23.184999465942383,23.8799991607666,441500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,24.18000030517578,25.100000381469727,23.979999542236328,24.56999969482422,414200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,24.96999931335449,25.59000015258789,24.670000076293945,25.15999984741211,238000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,25.520000457763672,25.913000106811523,23.06999969482422,23.09000015258789,517700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,23.530000686645508,24.26499938964844,22.920000076293945,23.940000534057617,615600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,24.21999931335449,25.88999938964844,24.21999931335449,25.290000915527344,532500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.38999938964844,26.299999237060547,24.13999938964844,26.209999084472656,352100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,26.040000915527344,26.1299991607666,24.815000534057617,25.25,295500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.170000076293945,25.93000030517578,24.75,24.75,472300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.020000457763672,25.59499931335449,24.575000762939453,25.100000381469727,300600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.559999465942383,25.399999618530277,23.770000457763672,24.920000076293945,277400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.489999771118164,25.29800033569336,23.8700008392334,25.100000381469727,463600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.09000015258789,25.86000061035156,25.09000015258789,25.790000915527344,584100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.709999084472656,25.920000076293945,25.18000030517578,25.790000915527344,327900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.8700008392334,27.32200050354004,25.25,25.36000061035156,377900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,25.520000457763672,26.399999618530277,25.03300094604492,26.18000030517578,394700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,26.31999969482422,27.350000381469727,25.959999084472656,26.450000762939453,543700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,25.07999992370605,25.479999542236328,24.1200008392334,24.989999771118164,397600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,25.520000457763672,25.8700008392334,25.09000015258789,25.549999237060547,284600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,26.229999542236328,26.280000686645508,25.100000381469727,25.540000915527344,275200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,25.559999465942383,26.209999084472656,25.209999084472656,25.96999931335449,418800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,8.460000038146973,9.9399995803833,6.860000133514404,6.869999885559082,13976000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,7.429999828338623,10.373000144958496,7.300000190734863,10.18000030517578,16229000.0,,,,,,,,,,
